测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,2.33259,0.0,0.0,3.4344,,4550.0,0.0,2.55784,100.0,4.2004879084285065
1.0,2.31771,0.00065,0.0254,3.43688,,4551.0,0.0,2.55784,100.0,4.115808628188589
2.0,2.31957,0.00133,0.0521,3.44184,,4552.0,0.0,2.55784,100.0,4.147256395809958
3.0,2.31771,0.00202,0.0788,3.446181,,4553.0,0.0,2.55784,100.0,4.21172516354573
4.0,2.31585,0.00269,0.1052,3.449591,,4554.0,0.0,2.55784,100.0,4.177569537863459
5.0,2.31771,0.00337,0.1319,3.452691,,4555.0,0.0,2.55784,100.0,4.166844406696573
6.0,2.31771,0.00406,0.1586,3.455791,,4556.0,0.0,2.55784,100.0,4.240744713064357
7.0,2.31585,0.00474,0.1852,3.458581,,4557.0,0.0,2.55784,100.0,4.144241729765935
8.0,2.31399,0.00542,0.2119,3.461371,,4558.0,0.0,2.55784,100.0,4.158393737996761
9.0,2.31771,0.0061,0.2386,3.464162,,4559.0,0.0,2.55784,100.0,4.23712442953604
11.0,2.31399,0.00678,0.265,3.466642,,4560.0,0.0,2.55784,100.0,4.247251533436248
12.0,2.31957,0.00741,0.2897,3.468812,,4561.0,0.0,2.55784,100.0,4.2195621817079205
13.0,2.32143,0.00811,0.3171,3.471292,,4562.0,0.0,2.55784,100.0,4.158474034127648
14.0,2.31771,0.00879,0.3435,3.473152,,4563.0,0.0,2.55784,100.0,4.188729987489621
15.0,2.31771,0.00939,0.3669,3.475322,,4564.0,0.0,2.55784,100.0,4.1910764951548245
16.0,2.31957,0.01007,0.3936,3.477493,,4565.0,0.0,2.55784,100.0,4.21317611043236
17.0,2.31771,0.01075,0.4203,3.479663,,4566.0,0.0,2.55784,100.0,4.1558517970604845
18.0,2.31399,0.01143,0.447,3.481833,,4567.0,0.0,2.55784,100.0,4.175302255628064
19.0,2.31957,0.01211,0.4734,3.483693,,4567.0,0.0,2.55784,100.0,4.189438843683082
20.0,2.32515,0.01271,0.4968,3.485863,,,,,,
21.0,2.31957,0.01339,0.5235,3.487413,,4567.0,-0.6715,0.0,0.0,4.202770108286447
22.0,2.31957,0.01407,0.5502,3.489273,,4568.0,-0.6715,0.0002,2.0649,4.09859258195969
23.0,2.31771,0.01475,0.5768,3.491133,,4569.0,-0.6715,0.00038,3.8969,4.147207555083537
24.0,2.32701,0.01547,0.6048,3.493304,,4570.0,-0.6715,0.00058,5.9247,4.216948693088298
25.0,2.31957,0.01615,0.6312,3.494854,,4571.0,-0.6715,0.00078,7.9526,4.101802133211882
26.0,2.31957,0.01675,0.6547,3.496404,,4572.0,-0.6715,0.00097,9.9592,4.141161750436869
27.0,2.31585,0.01743,0.6813,3.497954,,4573.0,-0.6715,0.00115,11.7382,4.252471498412744
28.0,2.31957,0.01811,0.708,3.499814,,4574.0,-0.6715,0.00134,13.782,4.28951348753176
29.0,2.32329,0.01879,0.7347,3.501674,,4575.0,-0.6715,0.00153,15.7145,4.129352519133295
30.0,2.31771,0.01947,0.7613,3.502914,,4576.0,-0.6715,0.00173,17.7371,4.142379063607233
31.0,2.32143,0.02019,0.7893,3.504774,,4577.0,-0.6715,0.00193,19.7649,4.183323840089743
32.0,2.31585,0.02081,0.8134,3.506014,,4578.0,-0.6715,0.00213,21.7928,4.17669380156151
33.0,2.31213,0.02149,0.8401,3.507565,,4579.0,-0.6715,0.00232,23.8153,4.15264784444672
35.0,2.31585,0.02217,0.8668,3.509115,,4580.0,-0.6715,0.00251,25.7479,4.080321562186628
36.0,2.31957,0.02285,0.8934,3.510355,,4581.0,-0.6715,0.00271,27.7757,4.198026773006024
