测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.348338,0.0,0.0,3.460131,,3148.0,-4.348958,0.0,0.0,4.094699114018471
8,4.348338,0.009663,0.3589,3.460131,,3158.0,-4.348958,0.01208,0.4592,4.073022552652397
9,4.348338,0.010871,0.4038,3.460131,,3159.0,-4.348958,0.013288,0.5051,3.9665844449069136
10,4.348338,0.012079,0.4486,3.460131,,3160.0,-4.348958,0.014497,0.551,3.963945658781201
11,4.348338,0.013287,0.4935,3.460131,,3161.0,-4.348649,0.015704,0.5969,3.981545496120851
12,4.348338,0.014494,0.5384,3.460131,,3162.0,-4.348649,0.016912,0.6428,4.016523597342975
13,4.348338,0.015702,0.5832,3.460131,,3163.0,-4.348649,0.01812,0.6887,4.055944172384196
14,4.348338,0.01691,0.6281,3.478113,,3164.0,-4.348649,0.019328,0.7347,4.075822062879061
15,4.348338,0.018118,0.673,3.478113,,3165.0,-4.348649,0.020536,0.7806,3.9677892021325514
16,4.348338,0.019326,0.7178,3.478113,,3166.0,-4.348649,0.021744,0.8265,3.9968588261307363
17,4.348338,0.020534,0.7627,3.494234,,3167.0,-4.348649,0.022952,0.8724,4.022009016601606
18,4.348338,0.021742,0.8076,3.494234,,3168.0,-4.348649,0.02416,0.9183,4.041341755594105
19,4.348338,0.02295,0.8524,3.494234,,3169.0,-4.348649,0.025368,0.9642,3.953250297085562
20,4.348958,0.024158,0.8973,3.506944,,3170.0,-4.348649,0.026576,1.0101,3.922314243822954
21,4.348958,0.025366,0.9422,3.506944,,3171.0,-4.348649,0.027784,1.056,4.003320952904895
22,4.348958,0.026574,0.987,3.506944,,3172.0,-4.348649,0.028992,1.102,4.002200373342394
23,4.348649,0.027782,1.0319,3.519345,,3173.0,-4.348649,0.0302,1.1479,4.019192178912944
24,4.348649,0.02899,1.0768,3.519345,,3174.0,-4.348649,0.031408,1.1938,3.9662739205216835
25,4.348649,0.030198,1.1216,3.519345,,3175.0,-4.348649,0.032616,1.2397,3.9613874430776095
26,4.348958,0.031406,1.1665,3.529266,,3176.0,-4.348649,0.033824,1.2856,3.9193296445856634
27,4.348958,0.032614,1.2114,3.529266,,3177.0,-4.348649,0.035032,1.3315,3.9731379620061578
28,4.348958,0.033822,1.2562,3.529266,,3178.0,-4.348649,0.03624,1.3774,3.9488834383172566
29,4.348649,0.03503,1.3011,3.540737,,3179.0,-4.348958,0.037448,1.4234,3.9499859107447075
30,4.348649,0.036238,1.346,3.540737,,3180.0,-4.348958,0.038656,1.4693,3.8972775315374943
31,4.348649,0.037446,1.3908,3.540737,,3181.0,-4.348958,0.039864,1.5152,3.9192873643277544
