测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.21763,0.0,0.0,3.547557,,2869.0,-5.21019,0.0,0.0,4.118470293706065
1,5.21949,0.00149,0.0553,3.559338,,2870.0,-5.21577,0.00144,0.0533,4.062781528650453
2,5.21949,0.00284,0.1052,3.570498,,2871.0,-5.22135,0.00297,0.1104,3.98930608696987
3,5.22135,0.00438,0.1621,3.579179,,2872.0,-5.22135,0.00451,0.1674,4.016265780869906
4,5.21763,0.00591,0.219,3.58724,,2874.0,-5.21949,0.00604,0.2245,3.909397873953143
5,5.21763,0.00745,0.2759,3.59406,,2875.0,-5.21949,0.00767,0.2848,3.9723888144808774
6,5.21577,0.00904,0.335,3.601191,,2876.0,-5.21949,0.0091,0.3381,3.988144418321926
7,5.21577,0.01054,0.3903,3.607391,,2877.0,-5.21763,0.01065,0.3957,3.9459386677800934
8,5.21949,0.01207,0.4472,3.613281,,2878.0,-5.21763,0.01218,0.4522,3.935143335317855
9,5.21763,0.01361,0.5041,3.619172,,2879.0,-5.22135,0.01352,0.5022,3.9334720268566983
10,5.21763,0.01515,0.561,3.624442,,2880.0,-5.22135,0.01506,0.5593,3.8982201023881777
12,5.22135,0.01667,0.6174,3.630022,,2881.0,-5.21391,0.0166,0.6164,3.8980167910917736
13,5.21949,0.01802,0.6673,3.634673,,2882.0,-5.21763,0.01813,0.6734,3.832993175762292
14,5.21949,0.01955,0.7242,3.639633,,2883.0,-5.21949,0.01967,0.7305,3.9307985530278717
15,5.21949,0.02109,0.7811,3.643973,,2884.0,-5.22135,0.02121,0.7876,3.972367314585492
16,5.21763,0.02263,0.838,3.648934,,2885.0,-5.21949,0.02274,0.8446,3.9292146947985414
17,5.21763,0.02416,0.895,3.652964,,2886.0,-5.22321,0.02431,0.9028,3.904131352564551
18,5.21763,0.0257,0.9519,3.657304,,2887.0,-5.22135,0.02569,0.9539,3.9503405636383953
19,5.22135,0.02724,1.0088,3.661024,,2888.0,-5.21949,0.02722,1.0109,3.8934892105657957
20,5.21577,0.02877,1.0657,3.664745,,2889.0,-5.21763,0.02876,1.068,3.8824534735282272
21,5.21391,0.03031,1.1226,3.668775,,2890.0,-5.21577,0.0303,1.1251,3.9243830379470355
22,5.21763,0.03185,1.1795,3.672185,,2891.0,-5.21763,0.03183,1.1821,3.940865144448696
23,5.21949,0.03344,1.2385,3.674975,,2892.0,-5.22135,0.03357,1.2467,3.841713212545373
24,5.21763,0.03486,1.2912,3.678075,,2893.0,-5.21949,0.0351,1.3033,3.9345095265452086
25,5.21763,0.0364,1.3481,3.680866,,2895.0,-5.21763,0.03662,1.3598,3.9242329002407157
26,5.22321,0.03793,1.405,3.683656,,2896.0,-5.21949,0.03797,1.4099,3.9430652253193315
27,5.21949,0.03947,1.4619,3.686136,,2897.0,-5.21949,0.0395,1.4669,3.874739491860809
28,5.21763,0.04099,1.5183,3.688306,,2898.0,-5.21949,0.04104,1.524,3.929952899587533
29,5.22135,0.04234,1.5682,3.691096,,2899.0,-5.22135,0.04258,1.5811,3.966027350682541
30,5.21949,0.04388,1.6251,3.692956,,2900.0,-5.21763,0.04398,1.6333,3.8897386056325076
31,5.21391,0.04541,1.682,3.695127,,2901.0,-5.21763,0.0455,1.6898,3.974930876649016
32,5.21577,0.04695,1.7389,3.696987,,2902.0,-5.21763,0.04704,1.7469,3.888108922289467
33,5.21763,0.04849,1.7958,3.698847,,2903.0,-5.21763,0.04858,1.8039,3.8168485183500014
34,5.21949,0.04988,1.8474,3.700707,,2904.0,-5.21949,0.05017,1.8632,3.9281443705021473
35,5.21949,0.05142,1.9043,3.701947,,2905.0,-5.21949,0.05158,1.9154,3.8491874450688517
37,5.21577,0.05294,1.9607,3.703807,,2906.0,-5.21949,0.05313,1.973,3.8963818365481413
38,5.21577,0.05429,2.0106,3.705047,,2907.0,-5.21949,0.05448,2.0231,3.8555803243784057
39,5.21763,0.05582,2.0675,3.706287,,2908.0,-5.21763,0.056,2.0796,3.913443922689805
40,5.21763,0.05736,2.1244,3.707527,,2909.0,-5.21949,0.05754,2.1366,3.907937500544942
41,5.21949,0.0589,2.1813,3.708767,,2910.0,-5.22135,0.05907,2.1937,3.872203679369535
42,5.21577,0.06043,2.2382,3.709697,,2911.0,-5.21949,0.06061,2.2508,3.912933305249712
43,5.22135,0.06195,2.2946,3.711247,,2912.0,-5.21763,0.06215,2.3078,3.8790044421756926
44,5.21949,0.0633,2.3445,3.712178,,2913.0,-5.21763,0.06368,2.3649,3.856000090753786
45,5.21949,0.06484,2.4015,3.713108,,2914.0,-5.21763,0.0651,2.4176,3.8091533233415547
46,5.21949,0.06638,2.4584,3.714038,,2915.0,-5.21949,0.06673,2.4779,3.956679206857267
47,5.21949,0.06802,2.5191,3.714968,,2916.0,-5.21577,0.06808,2.528,3.9241449194066753
48,5.21763,0.06949,2.5738,3.715588,,2917.0,-5.21577,0.06961,2.5851,3.9586792595823495
49,5.21577,0.07103,2.6307,3.716208,,2918.0,-5.21949,0.07115,2.6421,3.929916638130573
50,5.21949,0.07255,2.6871,3.717138,,2919.0,-5.21949,0.07269,2.6992,3.820249614064764
51,5.21763,0.07399,2.7403,3.717758,,2921.0,-5.21763,0.07412,2.7525,3.8611508609396963
52,5.21763,0.07549,2.7961,3.718688,,2922.0,-5.21763,0.07576,2.8133,3.8834659903710325
53,5.21949,0.07703,2.853,3.718998,,2923.0,-5.21763,0.07729,2.8704,3.8812372319761206
54,5.21949,0.07855,2.9094,3.719618,,2924.0,-5.21763,0.07883,2.9274,3.8976792907079068
55,5.21949,0.0799,2.9593,3.720238,,2925.0,-5.21577,0.08037,2.9845,3.909507082169959
56,5.21763,0.08144,3.0162,3.720858,,2926.0,-5.21577,0.0819,3.0415,3.900965729743563
57,5.21949,0.08298,3.0732,3.721168,,2927.0,-5.21763,0.08325,3.0916,3.885545017243987
58,5.21763,0.08434,3.1236,3.721788,,2928.0,-5.21763,0.08479,3.1487,3.8816585744505194
59,5.21577,0.08587,3.1805,3.722408,,2929.0,-5.22321,0.08633,3.2057,3.9195260866476476
60,5.21763,0.08741,3.2374,3.723028,,2930.0,-5.21763,0.08786,3.2628,3.885767944982681
61,5.21763,0.08895,3.2943,3.723338,,2931.0,-5.21577,0.0894,3.3199,3.827045229161815
62,5.21949,0.09048,3.3513,3.723648,,2932.0,-5.21577,0.09094,3.3769,3.808023164115471
63,5.21763,0.09202,3.4082,3.724268,,2933.0,-5.21949,0.09246,3.4334,3.8918717161979584
65,5.21763,0.09356,3.4651,3.724578,,2934.0,-5.21763,0.09397,3.4894,3.9275028410001993
66,5.21949,0.09509,3.522,3.725199,,2935.0,-5.21763,0.0955,3.5465,3.9164890489297175
67,5.21949,0.09663,3.5789,3.725508,,2936.0,-5.21949,0.0971,3.6057,3.972122074856247
68,5.22135,0.09798,3.6288,3.725818,,2937.0,-5.21949,0.09844,3.6558,3.959825584523951
69,5.22321,0.09951,3.6857,3.726439,,2938.0,-5.21763,0.09998,3.7128,3.883200161433558
70,5.21577,0.10105,3.7427,3.726439,,2939.0,-5.21949,0.10152,3.7699,3.913993038213647
71,5.21949,0.10259,3.7996,3.726748,,2940.0,-5.21949,0.10307,3.8275,3.8945230517557357
72,5.21763,0.10394,3.8495,3.727369,,2941.0,-5.21577,0.10461,3.8846,3.8536135705696326
73,5.21949,0.10547,3.9064,3.727369,,2942.0,-5.21763,0.10607,3.9389,3.8483881223448275
74,5.21949,0.10701,3.9633,3.727988,,2943.0,-5.21949,0.10742,3.989,3.8811341556588617
75,5.21577,0.10855,4.0202,3.728299,,2945.0,-5.21763,0.10895,4.0461,3.901184627324802
76,5.21763,0.11008,4.0772,3.728609,,2946.0,-5.22135,0.11049,4.1031,3.87761377808467
