测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,1.739211,0.0,0.0,3.247458,,6015.0,-1.739583,0.0,0.0,4.1056687309125675
2,1.739397,0.000966,0.0359,3.251178,,6018.0,-1.739583,0.00145,0.0545,4.134967879399553
3,1.739583,0.00145,0.0539,3.253968,,6019.0,-1.739583,0.001933,0.0727,4.075424359955256
4,1.739583,0.001933,0.0718,3.258619,,6020.0,-1.739397,0.002416,0.0908,4.126385382259986
5,1.739397,0.002416,0.0898,3.264509,,6021.0,-1.739397,0.002899,0.109,4.157610314835583
6,1.739583,0.002899,0.1077,3.267609,,6022.0,-1.739397,0.003382,0.1271,4.105292025307619
7,1.739397,0.003382,0.1257,3.271639,,6023.0,-1.739397,0.003866,0.1453,4.053253813494715
8,1.739583,0.003866,0.1436,3.27505,,6024.0,-1.739397,0.004349,0.1635,4.115849053980355
9,1.739583,0.004349,0.1616,3.27691,,6025.0,-1.739583,0.004832,0.1816,4.067139535288977
10,1.739769,0.004832,0.1796,3.28063,,6026.0,-1.739397,0.005315,0.1998,4.005682637253397
11,1.739583,0.005315,0.1975,3.28466,,6027.0,-1.739397,0.005798,0.2179,4.178693856887406
12,1.739583,0.005798,0.2155,3.28714,,6028.0,-1.739397,0.006281,0.2361,4.153400530637681
13,1.739397,0.006282,0.2334,3.289931,,6029.0,-1.739583,0.006765,0.2543,4.0446108626499955
14,1.739397,0.006765,0.2514,3.292101,,6030.0,-1.739397,0.007248,0.2724,4.07355300264135
15,1.739769,0.007248,0.2693,3.296441,,6031.0,-1.739397,0.007731,0.2906,4.112325204336325
16,1.739583,0.007731,0.2873,3.297681,,6032.0,-1.739583,0.008214,0.3088,4.187721123057874
17,1.739397,0.008214,0.3052,3.300781,,6033.0,-1.739397,0.008697,0.3269,4.073091698167396
18,1.739583,0.008698,0.3232,3.302641,,6034.0,-1.739583,0.009181,0.3451,4.048870464279681
19,1.739583,0.009181,0.3411,3.305432,,6035.0,-1.739583,0.009664,0.3632,4.059538704049275
20,1.739583,0.009664,0.3591,3.306362,,6036.0,-1.739583,0.010147,0.3814,4.070349954997386
21,1.739397,0.010147,0.3771,3.310082,,6037.0,-1.739583,0.01063,0.3996,4.024526023744431
22,1.739397,0.01063,0.395,3.311632,,6038.0,-1.739583,0.011113,0.4177,4.140207437461534
23,1.739583,0.011114,0.413,3.314112,,6039.0,-1.739397,0.011597,0.4359,4.101827751062682
24,1.739583,0.011597,0.4309,3.316282,,6040.0,-1.739397,0.01208,0.4541,4.093573644455253
25,1.739583,0.01208,0.4489,3.317522,,6041.0,-1.739397,0.012563,0.4722,4.1227794750624325
26,1.739397,0.012563,0.4668,3.320933,,6042.0,-1.739583,0.013046,0.4904,4.156304511056276
27,1.739583,0.013046,0.4848,3.321863,,6043.0,-1.739583,0.013529,0.5085,4.104860001740898
28,1.739583,0.01353,0.5027,3.326203,,6044.0,-1.739583,0.014013,0.5267,4.019178815259588
29,1.739583,0.014013,0.5207,3.327133,,6045.0,-1.739397,0.014496,0.5449,4.00315277967898
30,1.739583,0.014496,0.5387,3.328063,,6046.0,-1.739397,0.014979,0.563,4.024738447561094
31,1.739583,0.014979,0.5566,3.331163,,6047.0,-1.739397,0.015462,0.5812,4.083701620968533
32,1.739397,0.015462,0.5746,3.332403,,6048.0,-1.739397,0.015945,0.5994,4.0652428962962315
33,1.739583,0.015946,0.5925,3.334574,,6049.0,-1.739397,0.016428,0.6175,4.1068265340856245
34,1.739583,0.016429,0.6105,3.335814,,6050.0,-1.739583,0.016912,0.6357,4.108723119636376
35,1.739769,0.016912,0.6284,3.337363,,6051.0,-1.739397,0.017395,0.6538,4.154054467548041
36,1.739583,0.017395,0.6464,3.340464,,6052.0,-1.739397,0.017878,0.672,4.097927278797371
37,1.739583,0.017879,0.6643,3.341704,,6053.0,-1.739397,0.018361,0.6902,4.070562176479103
38,1.739583,0.018362,0.6823,3.342944,,6054.0,-1.739397,0.018844,0.7083,4.165646724128589
39,1.739583,0.018845,0.7003,3.345114,,6055.0,-1.739397,0.019327,0.7265,4.051097194614706
40,1.739583,0.019328,0.7182,3.346974,,6056.0,-1.739397,0.019811,0.7447,4.053316631700293
41,1.739769,0.019812,0.7362,3.348214,,6057.0,-1.739397,0.020294,0.7628,4.045185556145061
42,1.739583,0.020295,0.7541,3.349764,,6058.0,-1.739397,0.020777,0.781,4.074212557081658
43,1.739583,0.020778,0.7721,3.352245,,6059.0,-1.739583,0.02126,0.7991,4.082655350270874
44,1.739769,0.021261,0.79,3.352555,,6060.0,-1.739397,0.021743,0.8173,4.188339108901029
