测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,2.319197,0.0,0.0,3.339534,,5556,-1.449033,0.0,0.0,4.076974108330103
6.0,2.319197,0.003865,0.1263,3.339534,,5563,-1.449033,0.002818,0.1133,4.19105242153973
7.0,2.319197,0.00451,0.1473,3.339534,,5564,-1.449033,0.00322,0.1295,4.103820965565749
8.0,2.319197,0.005154,0.1684,3.339534,,5565,-1.449405,0.003623,0.1457,4.218447355094439
9.0,2.319197,0.005798,0.1894,3.339534,,5566,-1.449405,0.004025,0.1619,4.11572913708666
10.0,2.319197,0.006442,0.2105,3.339534,,5567,-1.449219,0.004428,0.1781,4.061323078641209
11.0,2.319197,0.007086,0.2315,3.348214,,5568,-1.449219,0.00483,0.1943,4.0918571762686575
12.0,2.319197,0.007731,0.2526,3.348214,,5569,-1.449219,0.005233,0.2105,4.098895117417606
13.0,2.319197,0.008375,0.2736,3.356895,,5570,-1.449405,0.005636,0.2267,4.132257184873545
14.0,2.319197,0.009019,0.2947,3.356895,,5571,-1.449405,0.006038,0.2428,4.133602367494089
15.0,2.31901,0.009663,0.3157,3.356895,,5572,-1.449591,0.006441,0.259,4.115398545250044
16.0,2.31901,0.010307,0.3367,3.362785,,5573,-1.449591,0.006844,0.2752,4.064866827813466
17.0,2.31901,0.010952,0.3578,3.362785,,5574,-1.449591,0.007246,0.2914,4.11861596353861
18.0,2.31901,0.011596,0.3788,3.368366,,5575,-1.449591,0.007649,0.3076,4.07856673153303
19.0,2.31901,0.01224,0.3999,3.368366,,5576,-1.449591,0.008052,0.3238,4.109114976140851
20.0,2.31901,0.012884,0.4209,3.375496,,5577,-1.449591,0.008454,0.34,4.089520830841407
21.0,2.31901,0.013528,0.442,3.375496,,5578,-1.449591,0.008857,0.3562,4.033050932651848
22.0,2.319383,0.014173,0.463,3.382936,,5579,-1.449405,0.009259,0.3724,4.108429523858413
23.0,2.319383,0.014817,0.4841,3.382936,,5580,-1.449405,0.009662,0.3886,4.08592571780479
24.0,2.31901,0.015461,0.5051,3.387897,,5581,-1.449405,0.010065,0.4048,4.0879408814162845
25.0,2.31901,0.016105,0.5261,3.387897,,5582,-1.449405,0.010467,0.421,4.075902013822479
26.0,2.319197,0.016749,0.5472,3.387897,,5583,-1.449591,0.01087,0.4372,4.008286610864051
27.0,2.319197,0.017394,0.5682,3.394097,,5584,-1.449591,0.011273,0.4534,4.088172598947653
28.0,2.319197,0.018038,0.5893,3.394097,,5585,-1.449591,0.011675,0.4696,4.120677473227568
29.0,2.319197,0.018682,0.6103,3.399058,,5586,-1.449591,0.012078,0.4858,4.023163299242311
30.0,2.319197,0.019326,0.6314,3.399058,,5587,-1.449591,0.012481,0.502,4.040173924050179
31.0,2.319197,0.01997,0.6524,3.403088,,5588,-1.449591,0.012883,0.5182,4.071598440005472
32.0,2.319197,0.020615,0.6735,3.403088,,5589,-1.449591,0.013286,0.5343,4.0815043674997575
33.0,2.319197,0.021259,0.6945,3.409288,,5590,-1.449591,0.013689,0.5505,4.084383469498748
34.0,2.319197,0.021903,0.7156,3.409288,,5591,-1.449591,0.014091,0.5667,4.020269925441179
35.0,2.319197,0.022547,0.7366,3.409288,,5592,-1.449405,0.014494,0.5829,4.06594909816113
36.0,2.319197,0.023192,0.7577,3.413318,,5593,-1.449405,0.014897,0.5991,4.10024515800412
37.0,2.319197,0.023836,0.7787,3.413318,,5594,-1.449405,0.015299,0.6153,4.086091818732649
38.0,2.319197,0.02448,0.7998,3.418279,,5595,-1.449405,0.015702,0.6315,4.096100795600019
39.0,2.319197,0.025124,0.8208,3.418279,,5596,-1.449405,0.016104,0.6477,4.14388727104208
40.0,2.319197,0.025768,0.8418,3.422929,,5597,-1.449219,0.016507,0.6639,4.078056359584157
41.0,2.319197,0.026413,0.8629,3.422929,,5598,-1.449219,0.016909,0.6801,4.073706344537156
42.0,2.319383,0.027057,0.8839,3.426029,,5599,-1.449219,0.017312,0.6963,4.073260747203321
43.0,2.319383,0.027701,0.905,3.426029,,5600,-1.449219,0.017715,0.7125,4.153541878008083
44.0,2.319383,0.028346,0.926,3.426029,,5601,-1.449405,0.018117,0.7287,4.127710403344108
45.0,2.319383,0.02899,0.9471,3.430059,,5602,-1.449405,0.01852,0.7448,4.06091674669711
46.0,2.319383,0.029634,0.9681,3.430059,,5603,-1.449405,0.018922,0.761,4.066674591792987
47.0,2.319197,0.030278,0.9892,3.43471,,5604,-1.449405,0.019325,0.7772,4.079837006966904
48.0,2.319197,0.030923,1.0102,3.43471,,5605,-1.449405,0.019728,0.7934,4.078793581288988
49.0,2.319197,0.031567,1.0313,3.43781,,5606,-1.449405,0.02013,0.8096,4.091709526861196
50.0,2.319197,0.032211,1.0523,3.43781,,5607,-1.449591,0.020533,0.8258,4.153606465328223
51.0,2.31901,0.032855,1.0734,3.44029,,5608,-1.449591,0.020936,0.842,4.034616084127601
52.0,2.31901,0.033499,1.0944,3.44029,,5609,-1.449591,0.021338,0.8582,3.9896848555679
53.0,2.319197,0.034144,1.1155,3.44029,,5610,-1.449405,0.021741,0.8744,4.128114518197813
54.0,2.319197,0.034788,1.1365,3.444941,,5611,-1.449405,0.022143,0.8906,4.080455593573512
55.0,2.319197,0.035432,1.1575,3.444941,,5612,-1.449405,0.022546,0.9068,4.056432925593933
56.0,2.319197,0.036076,1.1786,3.449591,,5613,-1.449405,0.022949,0.923,4.041726373030187
57.0,2.319197,0.03672,1.1996,3.449591,,5614,-1.449405,0.023351,0.9392,4.1482669836613155
58.0,2.319197,0.037365,1.2207,3.452691,,5615,-1.449405,0.023754,0.9554,4.055958380574815
59.0,2.319197,0.038009,1.2417,3.452691,,5616,-1.449405,0.024157,0.9715,4.044335331236542
60.0,2.319197,0.038653,1.2628,3.455791,,5617,-1.449405,0.024559,0.9877,4.023632886626264
61.0,2.319197,0.039297,1.2838,3.455791,,5618,-1.449405,0.024962,1.0039,4.121989745237762
62.0,2.319197,0.039942,1.3049,3.455791,,5619,-1.449033,0.025364,1.0201,4.044858537516424
63.0,2.319197,0.040586,1.3259,3.460441,,5620,-1.449033,0.025767,1.0363,4.058810067219899
64.0,2.319197,0.04123,1.347,3.460441,,5621,-1.449033,0.026169,1.0525,4.053267659762698
65.0,2.319197,0.041874,1.368,3.461682,,5622,-1.449033,0.026572,1.0687,4.056091569902006
66.0,2.319197,0.042518,1.3891,3.461682,,5623,-1.449219,0.026974,1.0849,4.196438064158316
67.0,2.319383,0.043163,1.4101,3.466022,,5624,-1.449219,0.027377,1.1011,4.010967071876558
68.0,2.319383,0.043807,1.4312,3.466022,,5625,-1.449219,0.027779,1.1173,4.095994242867809
69.0,2.319383,0.044451,1.4522,3.468502,,5626,-1.449219,0.028182,1.1334,4.076716202880657
70.0,2.319383,0.045095,1.4733,3.468502,,5627,-1.449219,0.028585,1.1496,4.002437503712694
71.0,2.31901,0.04574,1.4943,3.470362,,5628,-1.449405,0.028987,1.1658,4.0134615723396685
72.0,2.31901,0.046384,1.5153,3.470362,,5629,-1.449405,0.02939,1.182,4.077698662872891
73.0,2.31901,0.047028,1.5364,3.470362,,5630,-1.449219,0.029792,1.1982,4.052199752736022
74.0,2.31901,0.047672,1.5574,3.474702,,5631,-1.449219,0.030195,1.2144,4.087582699823008
75.0,2.31901,0.048316,1.5785,3.474702,,5632,-1.449219,0.030598,1.2306,3.9212654506689977
76.0,2.319197,0.048961,1.5995,3.476563,,5633,-1.449219,0.031,1.2468,4.020679119590437
77.0,2.319197,0.049605,1.6206,3.476563,,5634,-1.449219,0.031403,1.263,4.071655504059159
78.0,2.319197,0.050249,1.6416,3.480593,,5635,-1.449219,0.031805,1.2792,3.973925556901889
79.0,2.319197,0.050893,1.6627,3.480593,,5636,-1.449405,0.032208,1.2954,3.986274424755934
80.0,2.319197,0.051537,1.6837,3.483693,,5637,-1.449405,0.03261,1.3116,4.066597030304723
81.0,2.319197,0.052182,1.7048,3.483693,,5638,-1.449405,0.033013,1.3277,4.0387853882178595
82.0,2.319197,0.052826,1.7258,3.483693,,5639,-1.449405,0.033416,1.3439,4.07886815468794
83.0,2.319197,0.05347,1.7468,3.486483,,5640,-1.449405,0.033818,1.3601,4.117359422897419
84.0,2.319197,0.054114,1.7679,3.486483,,5641,-1.449591,0.034221,1.3763,4.002290339412482
85.0,2.319197,0.054759,1.7889,3.487413,,5642,-1.449591,0.034624,1.3925,4.047883330073723
86.0,2.319197,0.055403,1.81,3.487413,,5643,-1.449591,0.035026,1.4087,4.057826721386183
87.0,2.319197,0.056047,1.831,3.491133,,5644,-1.449591,0.035429,1.4249,4.107782455368566
88.0,2.319197,0.056691,1.8521,3.491133,,5645,-1.449591,0.035832,1.4411,3.9941452084605413
89.0,2.319197,0.057335,1.8731,3.491133,,5646,-1.449405,0.036234,1.4573,4.131480684480043
90.0,2.319197,0.05798,1.8942,3.494234,,5647,-1.449405,0.036637,1.4735,4.101007505309434
91.0,2.319197,0.058624,1.9152,3.494234,,5648,-1.449405,0.037039,1.4897,4.006718804664168
92.0,2.319197,0.059268,1.9363,3.495474,,5649,-1.449405,0.037442,1.5059,4.054304588465409
93.0,2.319197,0.059912,1.9573,3.495474,,5650,-1.449405,0.037845,1.5221,3.970373907842516
94.0,2.319383,0.060557,1.9784,3.498264,,5651,-1.449405,0.038247,1.5383,4.025763481500883
95.0,2.319383,0.061201,1.9994,3.498264,,5652,-1.449405,0.03865,1.5545,3.9888932171509763
96.0,2.319383,0.061845,2.0205,3.500744,,5653,-1.449405,0.039052,1.5706,4.121497707482391
97.0,2.319383,0.062489,2.0415,3.500744,,5654,-1.449405,0.039455,1.5868,4.042298819343882
98.0,2.319383,0.063134,2.0626,3.500744,,5655,-1.449405,0.039858,1.603,4.015025375574558
99.0,2.319383,0.063778,2.0836,3.502604,,5656,-1.449405,0.04026,1.6192,4.037046040121215
100.0,2.319383,0.064422,2.1046,3.502604,,5657,-1.449405,0.040663,1.6354,4.029793502125527
101.0,2.319197,0.065066,2.1257,3.505084,,5658,-1.449405,0.041066,1.6516,4.085200726899543
102.0,2.319197,0.065711,2.1467,3.505084,,5659,-1.449405,0.041468,1.6678,4.104957525628264
103.0,2.319197,0.066355,2.1678,3.507254,,5660,-1.449405,0.041871,1.684,4.047726871256674
104.0,2.319197,0.066999,2.1888,3.507254,,5661,-1.449405,0.042273,1.7002,3.9932783846907505
105.0,2.319197,0.067643,2.2099,3.509115,,5662,-1.449405,0.042676,1.7164,4.0900781946027145
106.0,2.319197,0.068288,2.2309,3.509115,,5663,-1.449405,0.043079,1.7326,4.016901776826148
107.0,2.319197,0.068932,2.252,3.509115,,5664,-1.449405,0.043481,1.7488,3.9970055303437295
108.0,2.319197,0.069576,2.273,3.511595,,5665,-1.449405,0.043884,1.765,4.003682872587846
109.0,2.319197,0.07022,2.2941,3.511595,,5666,-1.449405,0.044286,1.7811,4.058031505536616
110.0,2.319197,0.070864,2.3151,3.513765,,5667,-1.449405,0.044689,1.7973,4.067721823026988
111.0,2.319197,0.071509,2.3362,3.513765,,5668,-1.449405,0.045092,1.8135,4.084252822096623
112.0,2.319197,0.072153,2.3572,3.515625,,5669,-1.449405,0.045494,1.8297,4.074660748696821
113.0,2.319197,0.072797,2.3783,3.515625,,5670,-1.449405,0.045897,1.8459,4.067542173035424
114.0,2.319197,0.073441,2.3993,3.516865,,5671,-1.449405,0.0463,1.8621,4.138447550325571
115.0,2.319197,0.074086,2.4203,3.516865,,5672,-1.449219,0.046702,1.8783,4.083857239168764
116.0,2.319197,0.07473,2.4414,3.516865,,5673,-1.449219,0.047105,1.8945,4.13244214690484
117.0,2.319197,0.075374,2.4624,3.518725,,5674,-1.449219,0.047507,1.9107,3.9982571244370946
118.0,2.319197,0.076018,2.4835,3.518725,,5675,-1.449219,0.04791,1.9269,4.040134215533154
119.0,2.319197,0.076662,2.5045,3.521515,,5676,-1.449219,0.048312,1.9431,4.015612354343853
120.0,2.319197,0.077307,2.5256,3.521515,,5677,-1.449405,0.048715,1.9593,4.010940073058897
121.0,2.319197,0.077951,2.5466,3.522135,,5678,-1.449405,0.049118,1.9754,4.028090418353832
122.0,2.319197,0.078595,2.5677,3.522135,,5679,-1.449405,0.04952,1.9916,4.127734965528493
123.0,2.319197,0.079239,2.5887,3.523996,,5680,-1.449405,0.049923,2.0078,4.01000117480754
124.0,2.319197,0.079884,2.6098,3.523996,,5681,-1.449219,0.050325,2.024,4.0778681154907455
125.0,2.319197,0.080528,2.6308,3.526476,,5682,-1.449219,0.050728,2.0402,4.012388687901592
126.0,2.319197,0.081172,2.6519,3.526476,,5683,-1.449033,0.05113,2.0564,4.079309423644486
127.0,2.319197,0.081816,2.6729,3.526476,,5684,-1.449033,0.051533,2.0726,4.048697096545786
128.0,2.319197,0.08246,2.6939,3.527406,,5685,-1.449033,0.051935,2.0888,4.082322906290276
129.0,2.319197,0.083105,2.715,3.527406,,5686,-1.449033,0.052338,2.105,4.057490392401161
130.0,2.31901,0.083749,2.736,3.528646,,5687,-1.449033,0.05274,2.1212,4.015634679838209
131.0,2.31901,0.084393,2.7571,3.528646,,5688,-1.449405,0.053143,2.1374,4.13188077096528
132.0,2.319197,0.085037,2.7781,3.530816,,5689,-1.449405,0.053546,2.1535,4.002510312260367
133.0,2.319197,0.085681,2.7992,3.530816,,5690,-1.449405,0.053948,2.1697,4.037575663076374
134.0,2.319197,0.086326,2.8202,3.532056,,5691,-1.449405,0.054351,2.1859,4.06218639375072
135.0,2.319197,0.08697,2.8413,3.532056,,5692,-1.449219,0.054753,2.2021,4.070179357192768
136.0,2.319197,0.087614,2.8623,3.532986,,5693,-1.449219,0.055156,2.2183,4.019920731537272
137.0,2.319197,0.088258,2.8834,3.532986,,5694,-1.449219,0.055559,2.2345,4.126788731936991
138.0,2.319197,0.088903,2.9044,3.532986,,5695,-1.449219,0.055961,2.2507,4.019548540437643
139.0,2.319197,0.089547,2.9255,3.534536,,5696,-1.449219,0.056364,2.2669,4.123988611856131
140.0,2.319197,0.090191,2.9465,3.534536,,5697,-1.449219,0.056766,2.2831,4.139645516155676
141.0,2.31901,0.090835,2.9675,3.535776,,5698,-1.449219,0.057169,2.2993,4.068706875078829
142.0,2.31901,0.091479,2.9886,3.535776,,5699,-1.449405,0.057571,2.3155,4.088479309062729
