测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.50223,0.0,0.0,3.520585,,2810.0,-5.50967,0.0,0.0,4.034424413158914
1,5.50781,0.00145,0.055,3.532366,,2811.0,-5.50967,0.00156,0.0603,4.0106194153935055
2,5.51339,0.00311,0.1175,3.545387,,2812.0,-5.50967,0.00317,0.1224,3.9021529377005364
3,5.50967,0.00468,0.1771,3.555928,,2813.0,-5.51153,0.00473,0.1828,4.014568954028944
4,5.50781,0.00617,0.2332,3.565538,,2814.0,-5.51153,0.00634,0.2449,3.9142977301695088
5,5.50781,0.00776,0.2934,3.573909,,2815.0,-5.50967,0.0079,0.3052,3.959648369034613
6,5.50781,0.00937,0.3542,3.582279,,2816.0,-5.50967,0.00946,0.3656,3.84266512707412
7,5.50781,0.01093,0.4132,3.58941,,2817.0,-5.51153,0.01103,0.4265,3.98310798896468
8,5.51153,0.0125,0.4728,3.59623,,2818.0,-5.50967,0.01258,0.4863,3.964361009609433
9,5.50781,0.01408,0.5324,3.603051,,2819.0,-5.50967,0.01414,0.5466,3.843574994045915
10,5.50967,0.01569,0.5932,3.609251,,2820.0,-5.50781,0.01569,0.6063,3.9409171412053823
11,5.50967,0.01725,0.6522,3.615141,,2821.0,-5.50967,0.01725,0.6667,3.9866486374526064
12,5.50781,0.01878,0.7101,3.621032,,2822.0,-5.50781,0.01879,0.7264,3.743048965286376
13,5.50967,0.02029,0.7674,3.626302,,2823.0,-5.50967,0.02035,0.7868,3.8780153361836573
14,5.50781,0.02188,0.8276,3.631572,,2824.0,-5.51153,0.02193,0.8477,3.9342111621157065
15,5.50967,0.02344,0.8866,3.636533,,2825.0,-5.50781,0.02348,0.9075,3.9455178813915617
16,5.50781,0.02502,0.9463,3.641183,,2826.0,-5.50967,0.02502,0.9672,3.8716300922948346
17,5.50781,0.02667,1.0088,3.646143,,2827.0,-5.50781,0.02658,1.0275,3.916661806452566
18,5.50967,0.02823,1.0678,3.650484,,2828.0,-5.50967,0.02811,1.0867,3.8770055185077856
19,5.50595,0.02983,1.128,3.654824,,2829.0,-5.50595,0.0296,1.1441,3.9380499353003517
21,5.50781,0.0314,1.1876,3.659164,,2830.0,-5.50781,0.03116,1.2044,3.9100708688504113
22,5.50967,0.03298,1.2472,3.663194,,2831.0,-5.50967,0.03272,1.2648,3.8663862314447845
23,5.50967,0.03455,1.3068,3.667225,,2832.0,-5.50781,0.03426,1.3245,3.8898443287454247
24,5.50967,0.03608,1.3647,3.670945,,2833.0,-5.50967,0.03586,1.386,3.962146280969699
25,5.50781,0.03754,1.4196,3.674045,,2834.0,-5.51153,0.03743,1.447,3.889121502379143
26,5.50781,0.03913,1.4798,3.677455,,2835.0,-5.50967,0.03899,1.5073,3.835412830474892
27,5.50595,0.0408,1.5429,3.680866,,2837.0,-5.50967,0.04065,1.5712,3.9293396417913224
28,5.50781,0.0424,1.6037,3.684276,,2838.0,-5.50781,0.04213,1.6286,3.925596918290538
29,5.50781,0.04395,1.6621,3.687066,,2839.0,-5.50595,0.04368,1.6883,3.7768074587832867
30,5.51153,0.0454,1.7171,3.690166,,2840.0,-5.51153,0.04524,1.7486,3.9431691963289515
31,5.50781,0.04696,1.7762,3.692646,,2841.0,-5.50781,0.04678,1.8084,3.907978028917146
32,5.50781,0.04854,1.8358,3.695436,,2842.0,-5.51153,0.04836,1.8693,3.7851772452872874
33,5.50595,0.05025,1.9006,3.697917,,2843.0,-5.50967,0.04992,1.9297,3.8026845233662008
34,5.50781,0.05178,1.9585,3.700087,,2844.0,-5.50967,0.05146,1.9894,3.877593999968578
35,5.50781,0.05336,2.0181,3.702257,,2845.0,-5.50781,0.05304,2.0504,3.8437053465734934
36,5.50781,0.05492,2.0771,3.704427,,2846.0,-5.50967,0.05468,2.1137,3.9077818606293375
37,5.50781,0.0565,2.1367,3.706907,,2847.0,-5.50967,0.05615,2.1704,3.8994880133997625
38,5.50967,0.05801,2.194,3.708767,,2848.0,-5.50967,0.05771,2.2308,3.800976945554714
39,5.50781,0.05965,2.2559,3.710938,,2849.0,-5.50781,0.05927,2.2911,3.910829170658371
40,5.50781,0.06132,2.319,3.712488,,2850.0,-5.50967,0.06083,2.3515,3.9120174633770968
41,5.50967,0.06323,2.3914,3.714348,,2851.0,-5.51153,0.06239,2.4118,3.8019690693416344
42,5.50781,0.06484,2.4521,3.715898,,2852.0,-5.50967,0.06395,2.4722,3.8689689887060936
43,5.50781,0.06643,2.5123,3.717758,,2853.0,-5.50967,0.06551,2.5325,3.7764198303360024
44,5.50781,0.06799,2.5713,3.718998,,2854.0,-5.50967,0.06703,2.5911,3.8499483260451957
45,5.50967,0.06955,2.6304,3.720238,,2855.0,-5.50967,0.06862,2.6526,3.819004463578626
46,5.50967,0.07099,2.6848,3.721478,,2856.0,-5.50781,0.0702,2.7135,3.847814512322998
47,5.50967,0.0725,2.7421,3.722718,,2857.0,-5.50967,0.07176,2.7739,3.8737996609926917
49,5.50781,0.07411,2.8028,3.723958,,2858.0,-5.50781,0.07336,2.836,3.8736258121798497
50,5.50967,0.0757,2.863,3.725199,,2859.0,-5.50781,0.07491,2.8957,3.8508749868564216
51,5.50967,0.07726,2.9221,3.726439,,2860.0,-5.50967,0.07647,2.9561,3.8997963638659723
52,5.50967,0.07887,2.9828,3.727679,,2861.0,-5.51153,0.07822,3.0235,3.8393160682181
53,5.50595,0.08043,3.0419,3.728609,,2862.0,-5.51153,0.07982,3.0856,3.8701582720087893
54,5.50967,0.08201,3.1015,3.729539,,2863.0,-5.50781,0.08143,3.1477,3.8219039667345984
55,5.50595,0.08357,3.1605,3.730469,,2864.0,-5.51153,0.08299,3.2081,3.850414008154662
56,5.50781,0.08514,3.2201,3.731399,,2865.0,-5.50967,0.08454,3.2678,3.8903243486654593
57,5.50967,0.08671,3.2791,3.732329,,2866.0,-5.50967,0.08611,3.3288,3.8456407879733847
58,5.50781,0.08828,3.3388,3.732949,,2867.0,-5.50967,0.08766,3.3885,3.8695315245213626
59,5.50967,0.08986,3.3984,3.733879,,2868.0,-5.50781,0.0894,3.4559,3.8677288465948028
60,5.50781,0.09145,3.4586,3.734809,,2869.0,-5.50781,0.09093,3.5151,3.8509245025565724
61,5.50781,0.09303,3.5182,3.735429,,2870.0,-5.50967,0.09254,3.5772,3.8231332558357187
62,5.51153,0.09465,3.5796,3.736359,,2871.0,-5.51153,0.09416,3.6399,3.9231140585494058
63,5.50781,0.09613,3.6357,3.736979,,2872.0,-5.50781,0.09572,3.7003,3.860782251687182
64,5.51153,0.09794,3.704,3.737599,,2874.0,-5.50967,0.09727,3.76,3.8762590053020394
65,5.50967,0.09936,3.7578,3.738219,,2875.0,-5.50967,0.09883,3.8203,3.79976477729621
66,5.50967,0.10092,3.8169,3.739149,,2876.0,-5.51153,0.10037,3.8801,3.832542057939011
67,5.50967,0.1025,3.8765,3.739769,,2877.0,-5.51153,0.10192,3.9399,3.8662275705763314
68,5.51339,0.10408,3.9361,3.740389,,2878.0,-5.50781,0.10351,4.0014,3.863381225414945
69,5.51153,0.10578,4.0003,3.741009,,2879.0,-5.51153,0.10507,4.0617,3.8030882616186625
70,5.50967,0.10734,4.0594,3.741319,,2880.0,-5.50781,0.10663,4.1221,3.7484219529913516
71,5.50967,0.10891,4.119,3.742249,,2881.0,-5.50967,0.1082,4.1824,3.7692640233824393
72,5.50781,0.11047,4.178,3.74287,,2882.0,-5.50595,0.10974,4.2422,3.9209575985053022
73,5.50967,0.11205,4.2376,3.74349,,2883.0,-5.50967,0.11132,4.3031,3.8376808079522706
74,5.51153,0.11359,4.2961,3.74411,,2884.0,-5.50967,0.11286,4.3629,3.926482677648734
75,5.50967,0.11522,4.3574,3.74473,,2885.0,-5.50967,0.11444,4.4238,3.819058642503222
76,5.51153,0.11679,4.417,3.74504,,2886.0,-5.50967,0.11599,4.4835,3.8832784091163597
77,5.50967,0.11837,4.4766,3.74566,,2887.0,-5.50595,0.11753,4.5433,3.758630011392654
78,5.51339,0.11995,4.5363,3.74597,,2888.0,-5.50967,0.11911,4.6042,3.838588721808773
79,5.50967,0.12151,4.5953,3.74659,,2889.0,-5.50967,0.12067,4.6646,3.7645194031425206
80,5.50967,0.12308,4.6549,3.74752,,2890.0,-5.50781,0.1222,4.7237,3.8969995914111304
81,5.50967,0.12466,4.7145,3.74814,,2891.0,-5.50967,0.12371,4.7823,3.8339907685160663
82,5.50781,0.12624,4.7741,3.74845,,2892.0,-5.50781,0.12527,4.8426,3.838255070862329
84,5.50967,0.1278,4.8332,3.74907,,2893.0,-5.50781,0.12703,4.9107,3.8336467584629275
85,5.51153,0.12937,4.8928,3.74969,,2894.0,-5.50967,0.12849,4.9669,3.7755383652879453
86,5.50967,0.13095,4.9524,3.75,,2895.0,-5.50967,0.13005,5.0272,3.8208543800226864
87,5.50967,0.1324,5.0074,3.75062,,2896.0,-5.50967,0.13163,5.0881,3.85157065947992
