测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.79613,0.0,0.0,3.536706,,3296.0,-2.8869,0.0,0.0,4.037306708138009
1,5.79799,0.00158,0.0539,3.549107,,3297.0,-2.89435,0.00097,0.0368,4.016400392933901
2,5.79799,0.00325,0.1111,3.562128,,3298.0,-2.89249,0.0018,0.0681,4.0427579664022275
3,5.79799,0.00493,0.1683,3.571738,,3299.0,-2.89807,0.00262,0.0991,3.9166524280350807
4,5.79799,0.0066,0.2255,3.581349,,3300.0,-2.89249,0.00344,0.1301,4.023064720881647
5,5.79799,0.00825,0.2816,3.58972,,3301.0,-2.89435,0.00426,0.1611,3.977478332032998
6,5.79799,0.0099,0.3383,3.59778,,3302.0,-2.89435,0.00508,0.1921,3.955227919215232
7,5.79799,0.01156,0.3949,3.605221,,3303.0,-2.89249,0.00595,0.225,3.9502927212825623
8,5.79799,0.01321,0.451,3.612351,,3304.0,-2.89435,0.00679,0.2566,3.981500329147936
9,5.79613,0.01487,0.5077,3.619482,,3305.0,-2.89621,0.00761,0.2879,3.9888800810178284
10,5.79799,0.0167,0.5704,3.625992,,3306.0,-2.89063,0.00843,0.3189,3.9413968324761464
11,5.79799,0.01825,0.6232,3.632503,,3307.0,-2.89435,0.00925,0.3499,4.027438034855648
12,5.79613,0.01991,0.6798,3.638393,,3308.0,-2.89435,0.01008,0.3812,3.9197690693597225
13,5.79613,0.02156,0.7365,3.644593,,3309.0,-2.89435,0.0109,0.4122,3.995150335847658
14,5.79613,0.02322,0.7931,3.650174,,3310.0,-2.89807,0.01166,0.4408,4.072365539409276
16,5.79613,0.02487,0.8492,3.655444,,3311.0,-2.89435,0.01252,0.4733,4.043204988718853
17,5.79799,0.02651,0.9053,3.661024,,3312.0,-2.89435,0.01335,0.5047,4.051776847773569
18,5.79799,0.02815,0.9614,3.665985,,3313.0,-2.89621,0.01416,0.5354,3.9650410586987457
19,5.79799,0.02981,1.0181,3.670945,,3314.0,-2.89435,0.01498,0.5664,4.023578784330054
20,5.79799,0.03147,1.0747,3.675905,,3315.0,-2.89435,0.01581,0.5977,4.043359995198567
21,5.79613,0.03311,1.1308,3.679935,,3316.0,-2.89249,0.01663,0.6287,4.047803655720475
22,5.79799,0.03476,1.1869,3.684586,,3317.0,-2.89435,0.01745,0.6597,3.9805552892580494
23,5.79613,0.03638,1.2425,3.688306,,3318.0,-2.89435,0.01827,0.6907,3.9813025665221082
24,5.79799,0.03817,1.3035,3.692646,,3319.0,-2.89435,0.01909,0.7217,4.01633290401105
25,5.79799,0.03981,1.3596,3.696676,,3321.0,-2.89435,0.01994,0.754,3.908448057908575
26,5.79613,0.04147,1.4163,3.700397,,3322.0,-2.89435,0.02076,0.785,3.9368166802884876
27,5.79799,0.04313,1.4729,3.704117,,3323.0,-2.89249,0.02159,0.8163,4.014844637759
28,5.79799,0.04481,1.5301,3.708147,,3324.0,-2.89435,0.02241,0.8473,3.9952322008848453
29,5.79799,0.04648,1.5873,3.711868,,3325.0,-2.89249,0.02323,0.8783,4.058895002322139
30,5.79799,0.04817,1.6451,3.715588,,3326.0,-2.89435,0.02405,0.9093,4.025181552393365
31,5.79799,0.04986,1.7028,3.718998,,3327.0,-2.89435,0.02491,0.9419,4.018701689088872
32,5.79799,0.05151,1.759,3.722098,,3328.0,-2.89621,0.02575,0.9738,3.9023640332496248
33,5.79799,0.05316,1.8156,3.724888,,3329.0,-2.89435,0.02657,1.0048,3.969139658660733
34,5.79799,0.05482,1.8723,3.728299,,3330.0,-2.89249,0.02739,1.0358,3.9838634796039476
35,5.79799,0.05648,1.9289,3.730779,,3331.0,-2.89621,0.02821,1.0665,4.038871137524827
36,5.79799,0.05811,1.9845,3.733259,,3332.0,-2.89621,0.02903,1.0975,3.9425643218409387
37,5.79799,0.05977,2.0411,3.736049,,3333.0,-2.89621,0.02985,1.1288,3.891055355652544
38,5.79799,0.06141,2.0972,3.739459,,3334.0,-2.89435,0.03067,1.1598,3.9371285266491207
39,5.79799,0.06307,2.1539,3.741629,,3335.0,-2.89249,0.03149,1.1905,4.070876617533125
40,5.79799,0.06473,2.2105,3.74411,,3336.0,-2.89435,0.03233,1.2225,3.908768742342285
41,5.79799,0.06639,2.2672,3.74628,,3337.0,-2.89249,0.03317,1.2541,3.8907584600175342
42,5.79799,0.06803,2.3233,3.74814,,3338.0,-2.89435,0.03399,1.2851,3.9728376877650082
43,5.79799,0.06969,2.3799,3.75031,,3339.0,-2.89063,0.03481,1.3164,3.887480389717639
44,5.79799,0.07135,2.4366,3.75217,,3340.0,-2.89621,0.03564,1.3474,4.035151682588771
45,5.79613,0.07301,2.4932,3.75372,,3341.0,-2.89621,0.03646,1.3784,3.981687172118199
46,5.79799,0.07475,2.5526,3.75558,,3342.0,-2.89807,0.03728,1.4094,3.9018483927031604
47,5.79613,0.07632,2.6065,3.75713,,3343.0,-2.89621,0.03802,1.4374,4.069760268210885
48,5.79799,0.07797,2.6626,3.758991,,3344.0,-2.89249,0.03893,1.4721,3.832393107825151
50,5.79799,0.07961,2.7187,3.760231,,3345.0,-2.89435,0.03975,1.5031,3.9517400137057352
51,5.79799,0.08127,2.7754,3.761781,,3346.0,-2.89621,0.04058,1.5344,3.958768215144483
52,5.79799,0.08291,2.8315,3.763021,,3347.0,-2.89435,0.04139,1.5651,4.026673374853011
53,5.79613,0.08457,2.8881,3.764261,,3348.0,-2.89249,0.04221,1.5961,3.949705624490129
54,5.79799,0.08623,2.9448,3.765501,,3349.0,-2.89621,0.04304,1.6274,4.063136275078295
55,5.79985,0.08787,3.0009,3.767051,,3350.0,-2.89249,0.04386,1.6584,4.012111472200359
56,5.79799,0.08958,3.0592,3.768291,,3351.0,-2.89435,0.04468,1.6894,3.913815511160641
57,5.79799,0.09124,3.1158,3.769221,,3352.0,-2.89435,0.0455,1.7205,4.003760078047002
58,5.79799,0.09288,3.1719,3.769841,,3353.0,-2.89621,0.04634,1.7521,4.028653194246565
59,5.79799,0.09454,3.2286,3.770771,,3354.0,-2.89807,0.04717,1.7834,4.064018551592054
60,5.79799,0.0962,3.2852,3.772012,,3355.0,-2.89621,0.04801,1.8153,3.9170631206756354
61,5.79799,0.09784,3.3414,3.773252,,3356.0,-2.89435,0.04884,1.8466,3.893205617172079
62,5.79799,0.0995,3.398,3.773871,,3357.0,-2.89435,0.04967,1.8782,3.995335853606955
63,5.79799,0.10114,3.4541,3.775112,,3358.0,-2.89621,0.05049,1.9089,3.917392930582323
64,5.79799,0.1028,3.5108,3.775732,,3359.0,-2.89063,0.05131,1.9399,3.9389430179414338
65,5.79799,0.10446,3.5674,3.776352,,3360.0,-2.89435,0.05213,1.971,3.9604349691007132
66,5.79799,0.10612,3.6241,3.776972,,3362.0,-2.89249,0.05295,2.002,3.9685881072974283
67,5.79799,0.10778,3.6807,3.777592,,3363.0,-2.89435,0.05377,2.033,4.006737216054495
68,5.79799,0.10942,3.7368,3.778212,,3364.0,-2.89435,0.05459,2.064,3.904628637556803
69,5.79799,0.11108,3.7935,3.778832,,3365.0,-2.89807,0.05541,2.095,3.926671103656623
70,5.79985,0.11272,3.8496,3.779452,,3366.0,-2.89249,0.05623,2.126,3.9011530511412076
71,5.79799,0.11438,3.9062,3.780072,,3367.0,-2.89621,0.05705,2.157,3.985064101183124
72,5.79799,0.11602,3.9623,3.781002,,3368.0,-2.89435,0.05787,2.188,3.9002492577126073
73,5.79613,0.11768,4.019,3.781932,,3369.0,-2.89621,0.05869,2.219,3.8573685949046213
74,5.79799,0.11933,4.0751,3.782242,,3370.0,-2.89435,0.05951,2.25,3.882468338067435
75,5.79985,0.12098,4.1317,3.782862,,3371.0,-2.89621,0.06033,2.281,3.9438123033932273
76,5.79799,0.12267,4.1895,3.783482,,3372.0,-2.89621,0.06116,2.3124,3.915803603947839
77,5.79799,0.12446,4.2505,3.784102,,3373.0,-2.89249,0.06189,2.34,3.9176766835992334
78,5.79799,0.12611,4.3066,3.784722,,3374.0,-2.89249,0.06272,2.3713,3.900200735727815
79,5.79985,0.12773,4.3622,3.785032,,3375.0,-2.89621,0.06358,2.4042,4.017460944505074
80,5.79613,0.12939,4.4188,3.785342,,3376.0,-2.89435,0.06441,2.4355,4.023752733184219
81,5.79985,0.13113,4.4782,3.785962,,3377.0,-2.89435,0.06523,2.4665,4.000190434390305
82,5.79799,0.13276,4.5338,3.786582,,3378.0,-2.89621,0.06605,2.4975,3.8760191338356473
83,5.79799,0.13442,4.5904,3.787202,,3379.0,-2.89435,0.06687,2.5282,3.949283835336815
84,5.79799,0.13606,4.6465,3.787822,,3380.0,-2.89435,0.06769,2.5595,3.9493637540617508
86,5.79799,0.13772,4.7032,3.788132,,3381.0,-2.89249,0.06851,2.5905,3.9897878419775856
87,5.79799,0.13936,4.7593,3.788442,,3382.0,-2.89249,0.06934,2.6218,3.991029063525451
88,5.79613,0.14105,4.817,3.789063,,3383.0,-2.89249,0.07019,2.6538,3.8877816170651323
89,5.79799,0.14274,4.8748,3.789372,,3384.0,-2.89621,0.07103,2.6857,3.9058451393657863
90,5.79799,0.14429,4.9276,3.789993,,3385.0,-2.89435,0.07185,2.7167,3.900209215188606
91,5.79799,0.14606,4.9881,3.790303,,3386.0,-2.89249,0.07267,2.7477,3.9256161164087486
92,5.79799,0.1477,5.0442,3.790923,,3387.0,-2.89435,0.07349,2.7787,3.989650463324307
93,5.79799,0.14936,5.1008,3.791233,,3388.0,-2.89621,0.07431,2.8097,4.005821421182098
94,5.79799,0.15102,5.1575,3.791543,,3389.0,-2.89621,0.07514,2.841,3.9979250454695165
95,5.79613,0.15266,5.2136,3.792163,,3390.0,-2.89435,0.07596,2.8721,3.9502049056953568
96,5.79799,0.15432,5.2702,3.792783,,3391.0,-2.89435,0.07678,2.9031,3.9802783554079006
97,5.79613,0.15596,5.3264,3.793093,,3392.0,-2.89063,0.0776,2.9341,3.958663912291428
