测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.80357,0.0,0.0,3.531746,,2932.0,-4.34524,0.0,0.0,4.007287648938839
1,5.80171,0.00164,0.0598,3.545387,,2933.0,-4.34896,0.00126,0.047,3.9644201192362876
2,5.80357,0.00316,0.115,3.558098,,2934.0,-4.3471,0.00254,0.0949,4.029618815979704
3,5.80171,0.00485,0.1766,3.569258,,2936.0,-4.34896,0.00382,0.1428,3.9800004717112105
4,5.80357,0.00656,0.2388,3.579179,,2937.0,-4.35082,0.0051,0.1907,4.1126211373227965
5,5.80171,0.00827,0.301,3.58817,,2938.0,-4.35082,0.00622,0.2328,4.038455993574524
6,5.80729,0.00998,0.3632,3.59592,,2939.0,-4.34896,0.0075,0.2807,4.022964468853423
7,5.80543,0.01169,0.4254,3.603051,,2940.0,-4.35082,0.00878,0.3286,4.019440691824079
8,5.80357,0.01333,0.4852,3.609871,,2941.0,-4.35082,0.01007,0.3765,3.9968975512908687
9,5.79985,0.01502,0.5468,3.616691,,2942.0,-4.35082,0.01135,0.4244,3.945667300006627
10,5.80543,0.01652,0.6014,3.622892,,2943.0,-4.34896,0.01263,0.4723,4.035526638717708
11,5.80171,0.01823,0.6636,3.629092,,2944.0,-4.35082,0.01375,0.5144,3.9844958080355988
12,5.80357,0.01994,0.7258,3.635293,,2945.0,-4.35268,0.01503,0.5623,3.916215047089061
13,5.80357,0.02165,0.788,3.641183,,2946.0,-4.35082,0.01632,0.6102,3.9276838800955645
14,5.80171,0.02335,0.8502,3.646143,,2947.0,-4.34896,0.0176,0.6581,4.015843136531019
16,5.80171,0.02506,0.9124,3.651104,,2948.0,-4.35268,0.01876,0.7015,3.9922839769752576
17,5.80357,0.02676,0.974,3.656374,,2949.0,-4.3471,0.02001,0.7485,3.9502750185085316
18,5.80171,0.02846,1.0362,3.661024,,2950.0,-4.35082,0.02129,0.7964,3.9117460364598946
19,5.80357,0.03017,1.0984,3.665675,,2951.0,-4.34896,0.02257,0.8443,3.9623994332850003
20,5.80357,0.03186,1.16,3.670015,,2952.0,-4.3564,0.02386,0.8923,3.987655440655678
21,5.79985,0.03336,1.2146,3.674045,,2953.0,-4.35268,0.02514,0.9402,3.9631453294302603
22,5.80543,0.03507,1.2768,3.678075,,2954.0,-4.35082,0.02642,0.9881,4.035008675234805
23,5.80171,0.03678,1.339,3.682106,,2955.0,-4.35268,0.02771,1.0365,4.052991419949802
24,5.80171,0.03849,1.4012,3.686136,,2956.0,-4.35268,0.02899,1.0844,3.9959400899586166
25,5.80171,0.0402,1.4634,3.689546,,2957.0,-4.35268,0.03026,1.1318,3.9299548135979734
26,5.80171,0.04191,1.5256,3.692956,,2958.0,-4.35268,0.03139,1.1739,3.965514206167652
27,5.80357,0.04362,1.5878,3.696057,,2959.0,-4.35082,0.03267,1.2218,3.982157498543794
28,5.79613,0.04531,1.6494,3.699157,,2961.0,-4.35082,0.03395,1.2697,3.950750430234568
29,5.80171,0.04681,1.7039,3.701947,,2962.0,-4.35082,0.03523,1.3177,3.9647302896291308
30,5.80357,0.04868,1.772,3.704737,,2963.0,-4.35082,0.03651,1.3656,3.9403494684781517
31,5.79985,0.05037,1.8336,3.707527,,2964.0,-4.35082,0.03782,1.4144,3.945548788545134
32,5.79799,0.05208,1.8958,3.710007,,2965.0,-4.35082,0.03896,1.4573,3.9150803054678476
