测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,5.80171,0.0,0.0,3.514385,,3284,-1.44903,0.0,0.0,4.131962458184199
1.0,5.79985,0.00153,0.051,3.527406,,3285,-1.45275,0.00041,0.0163,4.019819097976884
2.0,5.79799,0.00321,0.1068,3.539186,,3286,-1.45275,0.00082,0.0326,4.121683897705657
3.0,5.79985,0.00485,0.1615,3.548797,,3287,-1.45461,0.00123,0.049,4.069430396844536
4.0,5.80171,0.0065,0.2163,3.557788,,3288,-1.45089,0.00164,0.0655,4.0293982080719
5.0,5.79985,0.00816,0.2716,3.565848,,3289,-1.45275,0.00205,0.0817,4.129862780781365
6.0,5.80171,0.0098,0.3263,3.573599,,3290,-1.45275,0.00246,0.0983,4.0280034905384525
7.0,5.80171,0.01146,0.3816,3.581039,,3291,-1.45089,0.00288,0.1148,4.083737602449361
8.0,5.79985,0.01312,0.4369,3.58755,,3292,-1.45275,0.00329,0.131,3.9657600897415124
9.0,5.80171,0.01486,0.4948,3.59437,,3293,-1.45275,0.00371,0.1479,4.110833133651345
10.0,5.80171,0.0165,0.5496,3.60088,,3295,-1.45089,0.00413,0.1647,4.106099754861605
11.0,5.80171,0.01816,0.6048,3.606771,,3296,-1.45089,0.00454,0.1811,4.140419536298999
12.0,5.80357,0.01981,0.6596,3.612661,,3297,-1.45275,0.00495,0.1975,4.166502588757709
13.0,5.79985,0.02147,0.7149,3.618551,,3298,-1.45089,0.00536,0.2138,4.1411678391250115
14.0,5.80357,0.02311,0.7696,3.623822,,3299,-1.45089,0.00578,0.2302,4.047805887074927
15.0,5.79985,0.02477,0.8249,3.628782,,3300,-1.45089,0.0062,0.2471,4.07849304230422
16.0,5.80357,0.02642,0.8796,3.634053,,3301,-1.45275,0.00662,0.264,4.0733541630188315
17.0,5.79985,0.02803,0.9333,3.638703,,3302,-1.45089,0.00703,0.2804,4.142039340695029
