测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,2.899616,0.0,0.0,3.332713,,4451,-1.450273,0.0,0.0,4.051694846571843
5.0,2.899616,0.004027,0.1404,3.332713,,4458,-1.450273,0.00282,0.104,4.142146994981227
6.0,2.899616,0.004833,0.1685,3.332713,,4459,-1.450273,0.003223,0.1189,4.187022153165555
7.0,2.899616,0.005638,0.1965,3.332713,,4460,-1.449963,0.003626,0.1337,4.118934229512535
8.0,2.899616,0.006444,0.2246,3.342944,,4461,-1.449963,0.004028,0.1486,4.183726285863768
9.0,2.899616,0.007249,0.2527,3.342944,,4462,-1.449963,0.004431,0.1635,4.1356601523808365
10.0,2.899306,0.008054,0.2808,3.351315,,4463,-1.449343,0.004834,0.1783,4.164735668092365
11.0,2.899306,0.00886,0.3088,3.351315,,4464,-1.449343,0.005236,0.1932,4.167571774855121
12.0,2.899306,0.009665,0.3369,3.359065,,4465,-1.449343,0.005639,0.208,4.129350020548896
13.0,2.899306,0.01047,0.365,3.359065,,4466,-1.449343,0.006042,0.2229,4.148501210121621
14.0,2.899306,0.011276,0.3931,3.366195,,4467,-1.449343,0.006444,0.2377,4.0338999765120835
15.0,2.898996,0.012081,0.4211,3.374256,,4468,-1.449343,0.006847,0.2526,4.0922551380352425
16.0,2.898996,0.012886,0.4492,3.374256,,4469,-1.449343,0.007249,0.2674,4.041399726137945
17.0,2.898996,0.013692,0.4773,3.380766,,4470,-1.449343,0.007652,0.2823,4.100173190516523
18.0,2.898996,0.014497,0.5054,3.380766,,4471,-1.449343,0.008054,0.2971,4.130624119567312
19.0,2.898996,0.015302,0.5334,3.387277,,4472,-1.449653,0.008457,0.312,4.108419221598651
20.0,2.898996,0.016108,0.5615,3.392547,,4473,-1.449653,0.00886,0.3268,4.108772695853572
21.0,2.898996,0.016913,0.5896,3.392547,,4474,-1.449653,0.009263,0.3417,4.0088834493075405
22.0,2.898996,0.017718,0.6176,3.398128,,4475,-1.449653,0.009665,0.3565,4.091861758101874
23.0,2.898996,0.018523,0.6457,3.398128,,4476,-1.449653,0.010068,0.3714,4.182670095769301
24.0,2.898996,0.019329,0.6738,3.404018,,4477,-1.449653,0.010471,0.3862,4.029017196463897
25.0,2.899306,0.020134,0.7019,3.404018,,4478,-1.449653,0.010873,0.4011,4.078645257377673
26.0,2.899306,0.020939,0.7299,3.409908,,4479,-1.449653,0.011276,0.4159,4.130763485528397
27.0,2.898996,0.021745,0.758,3.414869,,4480,-1.449963,0.011679,0.4308,4.085779322949794
28.0,2.898996,0.02255,0.7861,3.414869,,4481,-1.449963,0.012081,0.4457,4.173141086712003
29.0,2.898996,0.023355,0.8142,3.420139,,4482,-1.449963,0.012484,0.4605,4.164230782951161
30.0,2.898996,0.02416,0.8422,3.420139,,4483,-1.449963,0.012887,0.4754,4.09747218472068
31.0,2.898996,0.024966,0.8703,3.426029,,4484,-1.449963,0.01329,0.4902,4.100137725609714
32.0,2.899306,0.025771,0.8984,3.426029,,4485,-1.449653,0.013692,0.5051,4.114623714110939
33.0,2.899306,0.026576,0.9264,3.42944,,4486,-1.449653,0.014095,0.5199,4.142293126709099
34.0,2.899616,0.027382,0.9545,3.43347,,4487,-1.449653,0.014498,0.5348,4.117489763446564
35.0,2.899616,0.028187,0.9826,3.43347,,4488,-1.449653,0.014901,0.5496,4.092648272465167
36.0,2.899306,0.028993,1.0107,3.43905,,4489,-1.449653,0.015303,0.5645,4.124900859526234
37.0,2.899306,0.029798,1.0388,3.43905,,4490,-1.449653,0.015706,0.5793,4.0449679202531845
