测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,2.31901,0.0,0.0,3.306051,,4743,-1.449219,0.0,0.0,4.0922697441099025
4.0,2.31901,0.002577,0.0962,3.306051,,4747,-1.449219,0.00161,0.0605,4.09632762185379
5.0,2.31901,0.003221,0.1203,3.306051,,4748,-1.449219,0.002013,0.0756,4.049225717367295
6.0,2.318825,0.003865,0.1444,3.306051,,4749,-1.449219,0.002415,0.0907,4.1323041559763265
7.0,2.318825,0.004509,0.1684,3.311632,,4750,-1.449219,0.002818,0.1058,4.064150500868922
8.0,2.318825,0.005153,0.1925,3.317832,,4751,-1.449405,0.003221,0.1209,4.117071269962241
9.0,2.318825,0.005797,0.2165,3.323723,,4752,-1.449405,0.003623,0.136,4.049269950377191
10.0,2.318825,0.006441,0.2406,3.327133,,4753,-1.449219,0.004026,0.1511,4.094488599623996
11.0,2.318825,0.007086,0.2647,3.331163,,4754,-1.449219,0.004428,0.1663,4.149934100900457
12.0,2.318825,0.00773,0.2887,3.335504,,4755,-1.449219,0.004831,0.1814,4.106404984417424
13.0,2.318825,0.008374,0.3128,3.339844,,4756,-1.449219,0.005233,0.1965,4.046516476457579
14.0,2.318825,0.009018,0.3368,3.344184,,4757,-1.449219,0.005636,0.2116,4.137398857225479
15.0,2.318825,0.009662,0.3609,3.344184,,4758,-1.449405,0.006039,0.2267,4.09504771086353
16.0,2.318825,0.010306,0.385,3.346974,,4759,-1.449405,0.006441,0.2418,4.100718068658589
17.0,2.318825,0.01095,0.409,3.351004,,4760,-1.449405,0.006844,0.2569,4.100891505788396
18.0,2.318825,0.011594,0.4331,3.355655,,4761,-1.449405,0.007246,0.2721,4.143594530271649
19.0,2.318825,0.012238,0.4572,3.359375,,4762,-1.449405,0.007649,0.2872,4.20619780532748
20.0,2.318825,0.012883,0.4812,3.362165,,4763,-1.449405,0.008052,0.3023,4.142316502562336
21.0,2.318825,0.013527,0.5053,3.366195,,4764,-1.449405,0.008454,0.3174,4.087454877028496
22.0,2.318639,0.014171,0.5293,3.368366,,4765,-1.449405,0.008857,0.3325,4.0451457287594925
23.0,2.31901,0.014815,0.5534,3.371466,,4766,-1.449405,0.009259,0.3476,4.027543701176207
24.0,2.318825,0.015459,0.5775,3.375806,,4767,-1.449405,0.009662,0.3628,4.071811357173473
25.0,2.318825,0.016103,0.6015,3.375806,,4768,-1.449405,0.010065,0.3779,4.114089025062022
26.0,2.318825,0.016747,0.6256,3.377046,,4769,-1.449405,0.010467,0.393,4.1049678377344065
27.0,2.318825,0.017391,0.6496,3.381076,,4770,-1.449405,0.01087,0.4081,4.134249440545577
28.0,2.318825,0.018036,0.6737,3.385727,,4771,-1.449405,0.011273,0.4232,4.098014053894122
29.0,2.318825,0.01868,0.6978,3.386967,,4772,-1.449219,0.011675,0.4383,4.1299007905657374
30.0,2.318825,0.019324,0.7218,3.390067,,4773,-1.449219,0.012078,0.4534,4.182070339457543
31.0,2.318825,0.019968,0.7459,3.393167,,4774,-1.449405,0.01248,0.4686,4.162898594522425
32.0,2.318825,0.020612,0.7699,3.396577,,4775,-1.449405,0.012883,0.4837,4.033583933116298
33.0,2.318825,0.021256,0.794,3.397507,,4776,-1.449405,0.013285,0.4988,4.094344419223523
34.0,2.318825,0.0219,0.8181,3.397507,,4777,-1.449219,0.013688,0.5139,4.067387888457976
35.0,2.318825,0.022544,0.8421,3.400918,,4778,-1.449405,0.014091,0.529,4.174444459210005
