测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.3471,0.0,0.0,3.521825,,3683.0,-5.80729,0.0,0.0,3.8898649010884507
1,4.35268,0.00121,0.041,3.533296,,3684.0,-5.79985,0.00156,0.0589,3.9624879271810673
2,4.35082,0.00244,0.0827,3.542287,,3685.0,-5.79799,0.00322,0.1214,3.9266291939181333
3,4.35082,0.00367,0.1245,3.549727,,3686.0,-5.79427,0.00499,0.1882,3.9210083292984037
4,4.35082,0.00493,0.1671,3.556238,,3687.0,-5.80357,0.00667,0.2514,3.8873365546227863
5,4.34896,0.00616,0.2088,3.562128,,3688.0,-5.79985,0.00828,0.3121,3.968952680877533
6,4.34896,0.00741,0.251,3.567708,,3689.0,-5.79985,0.00989,0.3728,3.933518885083711
7,4.3471,0.00865,0.2932,3.572669,,3690.0,-5.79985,0.01152,0.4341,3.996028737013314
8,4.35082,0.00989,0.3353,3.577939,,3691.0,-5.79799,0.01323,0.4984,3.831272092826562
9,4.3471,0.01113,0.3771,3.582279,,3692.0,-5.79613,0.01488,0.561,3.9655327669913234
10,4.34896,0.01237,0.4193,3.58693,,3693.0,-5.79985,0.01653,0.6229,3.819968365586864
11,4.3471,0.0136,0.461,3.59127,,3694.0,-5.79985,0.01819,0.6854,3.8513700707112095
12,4.34896,0.01483,0.5028,3.5953,,3695.0,-5.79985,0.01985,0.7479,3.893206007584961
13,4.34896,0.01608,0.5449,3.59933,,3697.0,-5.79985,0.02149,0.8099,3.838314413853608
14,4.35082,0.01731,0.5867,3.603361,,3698.0,-5.79985,0.02313,0.8718,3.7942647293494094
15,4.3471,0.01858,0.6297,3.606771,,3699.0,-5.79799,0.02479,0.9343,3.8866142948733287
16,4.34896,0.01985,0.6727,3.610491,,3700.0,-5.79799,0.02642,0.9956,3.8674130445087647
17,4.3471,0.02113,0.7161,3.614211,,3701.0,-5.79613,0.02808,1.0581,3.8612527999840367
19,4.34896,0.02237,0.7583,3.617311,,3702.0,-5.79799,0.0297,1.1195,3.7613020932953307
20,4.3471,0.0236,0.8,3.621032,,3703.0,-5.79985,0.03126,1.1783,3.944803653331117
21,4.3471,0.02485,0.8422,3.624132,,3704.0,-5.79985,0.03294,1.2415,3.8959248244599207
22,4.34896,0.02608,0.8839,3.626922,,3705.0,-5.79799,0.03457,1.3028,3.9166684972519863
23,4.34896,0.02731,0.9257,3.629712,,3706.0,-5.79985,0.03624,1.3659,3.822164066328275
24,4.34896,0.02856,0.9679,3.632813,,3707.0,-5.79799,0.03789,1.4279,3.851793387502969
25,4.34896,0.02979,1.0096,3.635293,,3708.0,-5.79985,0.03954,1.4904,3.866657980350077
26,4.34896,0.03104,1.0518,3.638083,,3709.0,-5.79985,0.0413,1.5566,3.8501211233196035
27,4.34896,0.03227,1.0936,3.640563,,3710.0,-5.79799,0.0429,1.6167,3.8204163493174654
28,4.34896,0.03349,1.1349,3.643043,,3711.0,-5.79985,0.0448,1.6883,3.8090789788296693
29,4.35082,0.03473,1.1771,3.645523,,3712.0,-5.79799,0.04642,1.7496,3.846693753987198
30,4.3471,0.03598,1.2193,3.647693,,3713.0,-5.79613,0.04808,1.8121,3.8016246650453973
31,4.3471,0.03721,1.261,3.649554,,3714.0,-5.80171,0.04974,1.8747,3.7956702294871523
32,4.35268,0.03844,1.3028,3.652034,,3715.0,-5.79799,0.05138,1.9366,3.746068896839111
33,4.34896,0.03967,1.3446,3.653894,,3716.0,-5.79985,0.05304,1.9991,3.8467341621041835
34,4.34896,0.04092,1.3867,3.655754,,3717.0,-5.79613,0.05464,2.0592,3.8412788617162454
35,4.34896,0.04215,1.4285,3.657304,,3718.0,-5.79985,0.05643,2.1266,3.8740915230180084
36,4.34896,0.04338,1.4703,3.659164,,3719.0,-5.79985,0.05808,2.1891,3.8306301105788343
37,4.3471,0.04461,1.512,3.660404,,3720.0,-5.80171,0.05966,2.2486,3.8110952686846096
38,4.35082,0.04586,1.5542,3.662574,,3721.0,-5.79799,0.06135,2.3123,3.8802488467374365
39,4.35268,0.04709,1.596,3.663815,,3722.0,-5.79985,0.06301,2.3749,3.9027755109989375
40,4.34896,0.04832,1.6377,3.665365,,3723.0,-5.79613,0.06477,2.441,3.822800101031043
41,4.34896,0.04955,1.6795,3.666605,,3724.0,-5.79799,0.06627,2.4975,3.821390916580405
42,4.34896,0.0508,1.7217,3.668155,,3725.0,-5.79799,0.06799,2.5625,3.8718292586090133
43,4.3471,0.05203,1.7634,3.669085,,3726.0,-5.79799,0.0695,2.6195,3.867304920181725
44,4.3471,0.05328,1.8056,3.670325,,3727.0,-5.79985,0.07115,2.6815,3.857922774235705
45,4.3471,0.05452,1.8477,3.671255,,3728.0,-5.79613,0.07281,2.744,3.8223458170050386
46,4.35082,0.05576,1.8899,3.672495,,3729.0,-5.79799,0.07445,2.8059,3.8645469382263578
47,4.3471,0.05701,1.9321,3.673425,,3730.0,-5.79985,0.07611,2.8685,3.7677670424295635
48,4.34896,0.05825,1.9742,3.674355,,3732.0,-5.79799,0.07791,2.9364,3.8544641828998754
49,4.35082,0.0595,2.0164,3.675285,,3733.0,-5.80171,0.0796,3.0002,3.865005048032302
50,4.34896,0.06063,2.0549,3.675905,,3734.0,-5.79985,0.08126,3.0627,3.744180562120021
51,4.35268,0.06197,2.1004,3.676835,,3735.0,-5.79985,0.08294,3.1259,3.783063114050356
52,4.34896,0.06325,2.1438,3.677765,,3736.0,-5.79985,0.08453,3.186,3.8474173318713554
53,4.34896,0.06443,2.1835,3.678385,,3737.0,-5.79985,0.08637,3.2552,3.7901488724993433
54,4.34896,0.06567,2.2256,3.679005,,3738.0,-5.79985,0.08785,3.311,3.795791026846129
55,4.34896,0.06691,2.2678,3.679935,,3739.0,-5.79799,0.08956,3.3754,3.8930397664462926
56,4.34896,0.06817,2.3104,3.680556,,3740.0,-5.79799,0.0912,3.4373,3.841860046805662
58,4.3471,0.06941,2.3526,3.680866,,3741.0,-5.79985,0.09285,3.4992,3.9025461131632477
59,4.34896,0.07066,2.3947,3.681486,,3742.0,-5.80171,0.09452,3.5623,3.773017989990707
60,4.35082,0.07189,2.4365,3.682106,,3743.0,-5.79985,0.09641,3.6334,3.6735098050388233
61,4.34896,0.07318,2.4803,3.683036,,3744.0,-5.80357,0.09807,3.6959,3.751266013824961
62,4.35082,0.07439,2.5213,3.683346,,3745.0,-5.79985,0.09976,3.7597,3.7489235659744704
63,4.34896,0.07564,2.5634,3.683656,,3746.0,-5.79985,0.10142,3.8223,3.811984479722227
64,4.34896,0.07687,2.6052,3.684276,,3747.0,-5.79613,0.10308,3.8848,3.7859370134780614
65,4.34896,0.0781,2.647,3.684896,,3748.0,-5.80171,0.10477,3.9486,3.8200134873731333
66,4.35082,0.07935,2.6891,3.685206,,3749.0,-5.79799,0.10648,4.0129,3.833648941088247
67,4.34896,0.08059,2.7313,3.685516,,3750.0,-5.79985,0.10805,4.0724,3.9057621393472126
68,4.34896,0.08183,2.7735,3.685826,,3751.0,-5.79985,0.10975,4.1362,3.8149888162606334
69,4.35082,0.08307,2.8152,3.686446,,3752.0,-5.79985,0.11142,4.1993,3.8071717881738043
70,4.34896,0.0843,2.857,3.686446,,3753.0,-5.79799,0.11308,4.2618,3.7624579799513977
71,4.34896,0.08554,2.8992,3.687066,,3754.0,-5.79799,0.11474,4.3243,3.779299287720151
72,4.34896,0.08679,2.9414,3.687376,,3755.0,-5.79985,0.11637,4.3857,3.7840206958733127
73,4.34896,0.08803,2.9836,3.687686,,3757.0,-5.79985,0.1182,4.4549,3.8425462044396035
74,4.35082,0.08928,3.0257,3.687996,,3758.0,-5.79799,0.11988,4.518,3.872725566237058
75,4.34896,0.09052,3.0679,3.688306,,3759.0,-5.79613,0.12139,4.5751,3.8518902454779433
76,4.34896,0.0918,3.1113,3.688616,,3760.0,-5.80171,0.12305,4.6376,3.877502331908925
77,4.35082,0.09296,3.1506,3.688926,,3761.0,-5.79985,0.12473,4.7007,3.7614798996813597
78,4.35082,0.09423,3.1936,3.689236,,3762.0,-5.79985,0.12653,4.7687,3.774177278092743
79,4.34896,0.09546,3.2354,3.689546,,3763.0,-5.80171,0.12819,4.8312,3.871196817166076
