测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,1.449591,0.0,0.0,3.154762,,7051.0,-1.449405,0.0,0.0,4.149727082952465
2,1.449405,0.000805,0.0297,3.154762,,7053.0,-1.449405,0.000805,0.0298,4.176268888776606
3,1.449405,0.001208,0.0446,3.158172,,7054.0,-1.449405,0.001208,0.0447,4.158826044817348
4,1.449405,0.00161,0.0594,3.165613,,7055.0,-1.449405,0.00161,0.0596,4.118119416136525
5,1.449405,0.002013,0.0743,3.170573,,7056.0,-1.449405,0.002013,0.0744,4.06706196517599
6,1.449405,0.002416,0.0891,3.173363,,7057.0,-1.449405,0.002416,0.0893,4.146569782789154
7,1.449405,0.002818,0.104,3.178633,,7058.0,-1.449405,0.002818,0.1042,4.1496020817583155
8,1.449405,0.003221,0.1189,3.179254,,7059.0,-1.449405,0.003221,0.1191,4.114712825572037
9,1.449405,0.003624,0.1337,3.182664,,7060.0,-1.449405,0.003624,0.134,4.175151292809978
10,1.449405,0.004026,0.1486,3.187004,,7061.0,-1.449405,0.004026,0.1489,4.130121922614282
11,1.449405,0.004429,0.1634,3.189794,,7062.0,-1.449405,0.004429,0.1638,4.067817142643167
12,1.449405,0.004831,0.1783,3.191964,,7063.0,-1.449405,0.004831,0.1787,4.126040088525257
13,1.449591,0.005234,0.1932,3.195374,,7064.0,-1.449405,0.005234,0.1936,4.117062154167754
14,1.449405,0.005637,0.208,3.197235,,7065.0,-1.449405,0.005637,0.2085,4.024072087679172
15,1.449591,0.006039,0.2229,3.201265,,7066.0,-1.449405,0.006039,0.2233,4.090722034980537
16,1.449591,0.006442,0.2377,3.203745,,7067.0,-1.449405,0.006442,0.2382,4.1128912183913595
17,1.449405,0.006845,0.2526,3.205295,,7068.0,-1.449405,0.006844,0.2531,4.111816873965954
18,1.449405,0.007247,0.2674,3.208085,,7069.0,-1.449405,0.007247,0.268,4.0457115463221935
19,1.449405,0.00765,0.2823,3.211185,,7070.0,-1.449405,0.00765,0.2829,4.158115358169662
20,1.449591,0.008052,0.2972,3.211806,,7071.0,-1.449405,0.008052,0.2978,4.119678160259316
21,1.449405,0.008455,0.312,3.214906,,7072.0,-1.449405,0.008455,0.3127,4.030207540968159
22,1.449405,0.008858,0.3269,3.217696,,7073.0,-1.449405,0.008857,0.3276,4.058154464009628
23,1.449405,0.00926,0.3417,3.221106,,7074.0,-1.449405,0.00926,0.3425,4.076131622074732
24,1.449405,0.009663,0.3566,3.222656,,7075.0,-1.449405,0.009663,0.3574,4.0608481501786
25,1.449405,0.010066,0.3715,3.225446,,7076.0,-1.449405,0.010065,0.3722,4.117876599439032
26,1.449405,0.010468,0.3863,3.226377,,7077.0,-1.449591,0.010468,0.3871,4.098549567520477
27,1.449405,0.010871,0.4012,3.227307,,7078.0,-1.449405,0.010871,0.402,4.136187616288444
28,1.449405,0.011273,0.416,3.230717,,7079.0,-1.449405,0.011273,0.4169,4.081630964963763
29,1.449405,0.011676,0.4309,3.231957,,7080.0,-1.449405,0.011676,0.4318,4.025999302471391
30,1.449405,0.012079,0.4457,3.234437,,7081.0,-1.449405,0.012078,0.4467,4.004190377967107
31,1.449405,0.012481,0.4606,3.236917,,7082.0,-1.449405,0.012481,0.4616,4.077299547713001
32,1.449405,0.012884,0.4755,3.239397,,7083.0,-1.449405,0.012884,0.4765,4.1496784692764574
33,1.449405,0.013286,0.4903,3.240947,,7084.0,-1.449405,0.013286,0.4914,4.162811250146127
34,1.449405,0.013689,0.5052,3.243118,,7085.0,-1.449405,0.013689,0.5063,4.062115262581639
35,1.449405,0.014092,0.52,3.244358,,7086.0,-1.449591,0.014092,0.5211,4.172750899098309
36,1.449591,0.014494,0.5349,3.246838,,7087.0,-1.449405,0.014494,0.536,4.061013757412212
37,1.449405,0.014897,0.5497,3.248078,,7088.0,-1.449405,0.014897,0.5509,4.126812223499531
38,1.449405,0.0153,0.5646,3.250248,,7089.0,-1.449405,0.015299,0.5658,4.165607839572312
39,1.449405,0.015702,0.5795,3.251178,,7090.0,-1.449405,0.015702,0.5807,4.048562402766442
40,1.449405,0.016105,0.5943,3.253968,,7091.0,-1.449405,0.016105,0.5956,4.085859550204525
41,1.449405,0.016507,0.6092,3.254588,,7092.0,-1.449405,0.016507,0.6105,4.064691944801594
42,1.449405,0.01691,0.624,3.257068,,7093.0,-1.449405,0.01691,0.6254,4.046172016760597
43,1.449405,0.017313,0.6389,3.258929,,7094.0,-1.449405,0.017312,0.6403,4.17456494578747
44,1.449405,0.017715,0.6538,3.261099,,7095.0,-1.449405,0.017715,0.6552,4.054247226728444
45,1.449405,0.018118,0.6686,3.262959,,7096.0,-1.449405,0.018118,0.67,4.018263309011766
46,1.449405,0.01852,0.6835,3.264199,,7097.0,-1.449405,0.01852,0.6849,4.103631238553756
47,1.449405,0.018923,0.6983,3.265749,,7098.0,-1.449405,0.018923,0.6998,4.077130241474413
48,1.449405,0.019326,0.7132,3.268539,,7099.0,-1.449405,0.019326,0.7147,4.092589020051348
49,1.449405,0.019728,0.728,3.269159,,7100.0,-1.449405,0.019728,0.7296,4.129417211309571
50,1.449405,0.020131,0.7429,3.271329,,7101.0,-1.449405,0.020131,0.7445,4.098576293143679
51,1.449405,0.020533,0.7578,3.271949,,7102.0,-1.449405,0.020533,0.7594,4.013690166196567
52,1.449591,0.020936,0.7726,3.27319,,7103.0,-1.449405,0.020936,0.7743,4.121135979945222
53,1.449405,0.021339,0.7875,3.27567,,7104.0,-1.449405,0.021339,0.7892,4.071883086097823
54,1.449405,0.021741,0.8023,3.27722,,7105.0,-1.449405,0.021741,0.804,4.0547894614876085
55,1.449405,0.022144,0.8172,3.27877,,7106.0,-1.449405,0.022144,0.8189,4.045994757627847
56,1.449405,0.022547,0.832,3.28063,,7107.0,-1.449405,0.022546,0.8338,4.122671927422428
57,1.449405,0.022949,0.8469,3.28125,,7108.0,-1.449405,0.022949,0.8487,4.057836536552137
58,1.449591,0.023352,0.8618,3.28249,,7109.0,-1.449405,0.023352,0.8636,4.102468883201991
59,1.449405,0.023754,0.8766,3.28466,,7110.0,-1.449405,0.023754,0.8785,4.171177531571044
60,1.449405,0.024157,0.8915,3.2859,,7111.0,-1.449405,0.024157,0.8934,4.11544932074883
61,1.449405,0.02456,0.9063,3.28714,,7112.0,-1.449405,0.024559,0.9083,4.047795072054392
62,1.449591,0.024962,0.9212,3.28931,,7113.0,-1.449405,0.024962,0.9232,4.069038678492169
63,1.449405,0.025365,0.9361,3.291481,,7114.0,-1.449405,0.025365,0.9381,4.067719637016314
64,1.449405,0.025768,0.9509,3.291481,,7115.0,-1.449591,0.025767,0.9529,4.097728888643361
65,1.449405,0.02617,0.9658,3.292721,,7116.0,-1.449405,0.02617,0.9678,4.067181660860135
66,1.449405,0.026573,0.9806,3.295511,,7117.0,-1.449591,0.026573,0.9827,4.013612587620194
67,1.449405,0.026975,0.9955,3.296751,,7118.0,-1.449405,0.026975,0.9976,4.060480516807127
68,1.449405,0.027378,1.0103,3.297371,,7119.0,-1.449591,0.027378,1.0125,4.0009076044795355
69,1.449405,0.027781,1.0252,3.298611,,7120.0,-1.449405,0.027781,1.0274,4.045301025401754
70,1.449405,0.028183,1.0401,3.300781,,7121.0,-1.449405,0.028183,1.0423,4.0467553621903924
71,1.449405,0.028586,1.0549,3.301091,,7122.0,-1.449591,0.028586,1.0572,4.09011388405179
72,1.449405,0.028989,1.0698,3.303262,,7123.0,-1.449405,0.028988,1.0721,4.013539742313416
73,1.449405,0.029391,1.0846,3.304502,,7124.0,-1.449405,0.029391,1.087,4.002702335293047
74,1.449591,0.029794,1.0995,3.305432,,7125.0,-1.449405,0.029794,1.1019,4.130951661127975
75,1.449405,0.030196,1.1144,3.306982,,7126.0,-1.449405,0.030196,1.1167,4.023856425558737
76,1.449405,0.030599,1.1292,3.307602,,7127.0,-1.449591,0.030599,1.1316,4.040114177596955
77,1.449405,0.031002,1.1441,3.308532,,7128.0,-1.449405,0.031002,1.1465,4.0863315949030925
78,1.449405,0.031404,1.1589,3.311942,,7129.0,-1.449405,0.031404,1.1614,4.069783286685515
79,1.449405,0.031807,1.1738,3.311942,,7130.0,-1.449405,0.031807,1.1763,4.05998495419299
80,1.449405,0.032209,1.1886,3.313492,,7131.0,-1.449591,0.032209,1.1912,4.039516239265091
81,1.449405,0.032612,1.2035,3.314422,,7132.0,-1.449591,0.032612,1.2061,4.028773771103464
82,1.449405,0.033015,1.2184,3.315352,,7133.0,-1.449405,0.033015,1.221,4.002017502911301
