测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,1.449033,0.0,0.0,3.289931,,7153.0,-4.348338,0.0,0.0,3.9942816423954075
3,1.449033,0.001208,0.0441,3.289931,,7160.0,-4.348338,0.008455,0.3213,3.9711810795963407
4,1.449033,0.00161,0.0589,3.289931,,7161.0,-4.348338,0.009663,0.3671,4.0049852476379515
5,1.449033,0.002013,0.0736,3.289931,,7162.0,-4.348338,0.010871,0.413,3.96800839996429
6,1.449033,0.002415,0.0883,3.292411,,7163.0,-4.348028,0.012079,0.4589,3.9752809477843982
7,1.449033,0.002818,0.103,3.294581,,7164.0,-4.348028,0.013286,0.5048,3.970100600768995
8,1.448723,0.00322,0.1177,3.297371,,7165.0,-4.348028,0.014494,0.5507,4.0626058589880305
9,1.449033,0.003622,0.1324,3.299851,,7166.0,-4.348028,0.015702,0.5966,4.000634600194629
10,1.449033,0.004025,0.1471,3.302641,,7167.0,-4.348028,0.01691,0.6425,3.979727615671196
11,1.449033,0.004428,0.1618,3.302641,,7168.0,-4.348028,0.018118,0.6884,3.9297954273386035
12,1.449033,0.00483,0.1765,3.304811,,7169.0,-4.348028,0.019325,0.7343,3.9590895715253143
13,1.449033,0.005233,0.1913,3.307912,,7170.0,-4.348028,0.020533,0.7802,3.9271478663808197
14,1.449033,0.005635,0.206,3.310082,,7171.0,-4.348028,0.021741,0.826,3.891641933500463
15,1.449343,0.006038,0.2207,3.312872,,7172.0,-4.348028,0.022949,0.8719,3.9290318685087735
16,1.449033,0.00644,0.2354,3.315042,,7173.0,-4.348028,0.024156,0.9178,3.9617182485859472
17,1.449033,0.006843,0.2501,3.317212,,7174.0,-4.348028,0.025364,0.9637,4.003828454196525
18,1.449033,0.007245,0.2648,3.320933,,7175.0,-4.348028,0.026572,1.0096,3.9839474223404285
19,1.449033,0.007648,0.2795,3.321553,,7176.0,-4.348028,0.02778,1.0555,3.9572762635596286
20,1.449033,0.00805,0.2943,3.321553,,7177.0,-4.348028,0.028988,1.1014,3.870348736763408
21,1.448723,0.008453,0.309,3.323103,,7178.0,-4.348028,0.030195,1.1473,4.008744681098566
22,1.448723,0.008855,0.3237,3.325583,,7179.0,-4.348028,0.031403,1.1932,3.9332810721918308
23,1.448723,0.009257,0.3384,3.327443,,7180.0,-4.348028,0.032611,1.2391,3.9960286713026174
24,1.448723,0.00966,0.3531,3.329613,,7181.0,-4.348028,0.033819,1.2849,3.9606469175373165
25,1.449033,0.010062,0.3678,3.331783,,7182.0,-4.348028,0.035027,1.3308,3.9172239209836817
26,1.449033,0.010465,0.3825,3.333333,,7183.0,-4.348028,0.036234,1.3767,3.9093424789140863
27,1.449033,0.010867,0.3972,3.335814,,7184.0,-4.348338,0.037442,1.4226,3.9361063557215314
28,1.448723,0.01127,0.4119,3.337054,,7185.0,-4.348338,0.03865,1.4685,3.9476921282845963
29,1.448723,0.011672,0.4266,3.337054,,7186.0,-4.348338,0.039858,1.5144,3.894905530507102
30,1.448723,0.012075,0.4414,3.338604,,7187.0,-4.348028,0.041066,1.5603,3.9624567913279383
31,1.449033,0.012477,0.4561,3.340154,,7188.0,-4.348028,0.042274,1.6062,4.0122614468787114
32,1.449033,0.01288,0.4708,3.341084,,7189.0,-4.348028,0.043481,1.6521,3.892879632741503
33,1.449033,0.013282,0.4855,3.342634,,7190.0,-4.348338,0.044689,1.698,3.9751185456666223
34,1.449343,0.013685,0.5002,3.344804,,7191.0,-4.348338,0.045897,1.7439,3.991609421916167
35,1.449343,0.014087,0.5149,3.346664,,7192.0,-4.348338,0.047105,1.7898,3.906918233345108
36,1.449343,0.01449,0.5296,3.347284,,7193.0,-4.348028,0.048313,1.8356,3.8989496413580853
37,1.449343,0.014893,0.5444,3.347284,,7194.0,-4.348028,0.049521,1.8815,3.902940972632636
38,1.448723,0.015295,0.5591,3.348524,,7195.0,-4.348028,0.050728,1.9274,3.9477623427746544
39,1.448723,0.015697,0.5738,3.350694,,7196.0,-4.348338,0.051936,1.9733,3.9941575932235898
40,1.448723,0.0161,0.5885,3.352245,,7197.0,-4.348338,0.053144,2.0192,3.9050132895954413
41,1.448723,0.016502,0.6032,3.353175,,7198.0,-4.348338,0.054352,2.0651,3.869476542311163
42,1.448723,0.016905,0.6179,3.355965,,7199.0,-4.348338,0.05556,2.111,3.982197924545913
43,1.448723,0.017307,0.6326,3.357205,,7200.0,-4.348338,0.056768,2.1569,3.959618968334116
44,1.449033,0.01771,0.6473,3.358755,,7201.0,-4.348338,0.057976,2.2028,3.9131305214317207
45,1.449033,0.018112,0.662,3.360305,,7202.0,-4.348338,0.059183,2.2487,3.8761074338409767
46,1.449033,0.018515,0.6768,3.360305,,7203.0,-4.348338,0.060391,2.2946,3.8801250166988686
47,1.449033,0.018917,0.6915,3.361855,,7204.0,-4.348338,0.061599,2.3405,3.833657508866087
48,1.449033,0.01932,0.7062,3.363715,,7205.0,-4.348338,0.062807,2.3864,3.988076072838493
49,1.449033,0.019722,0.7209,3.364025,,7206.0,-4.348338,0.064015,2.4323,3.908436872760263
50,1.449033,0.020125,0.7356,3.365885,,7207.0,-4.348338,0.065223,2.4781,3.936762432481509
51,1.449033,0.020527,0.7503,3.366505,,7208.0,-4.348338,0.066431,2.524,3.9262507885373776
52,1.449343,0.02093,0.765,3.367746,,7209.0,-4.348338,0.067638,2.5699,3.9634790716429347
53,1.449343,0.021332,0.7797,3.367746,,7210.0,-4.348338,0.068846,2.6158,3.863258196282416
54,1.449343,0.021735,0.7945,3.369296,,7211.0,-4.348338,0.070054,2.6617,3.8134595633223567
55,1.449033,0.022137,0.8092,3.371466,,7212.0,-4.348338,0.071262,2.7076,3.897528819100648
56,1.449033,0.02254,0.8239,3.372396,,7213.0,-4.348338,0.07247,2.7535,3.9470849094486375
57,1.449033,0.022943,0.8386,3.373016,,7214.0,-4.348028,0.073678,2.7994,3.8372909931274655
