测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,4.34524,0.0,0.0,3.668155,,3353.0,0.0,2.49797,100.0,4.196756775565666
1.0,4.34896,0.00128,0.0513,3.675905,,3354.0,0.0,2.49797,100.0,4.2617537062784345
2.0,4.35082,0.00256,0.1025,3.681796,,3355.0,0.0,2.49797,100.0,4.101444144322169
3.0,4.34896,0.00384,0.1538,3.686136,,3356.0,0.0,2.49797,100.0,4.246421374537489
4.0,4.34896,0.00512,0.2051,3.689856,,3357.0,0.0,2.49797,100.0,4.126433688774822
5.0,4.34896,0.0064,0.2563,3.692956,,3358.0,0.0,2.49797,100.0,4.121292356467027
6.0,4.35082,0.00767,0.3071,3.696057,,3359.0,0.0,2.49797,100.0,4.179625207802874
7.0,4.35082,0.0088,0.3521,3.698227,,3360.0,0.0,2.49797,100.0,4.137394792533893
8.0,4.34896,0.01008,0.4034,3.700707,,3361.0,0.0,2.49797,100.0,4.202750486015628
9.0,4.35082,0.01136,0.4546,3.702877,,3362.0,0.0,2.49797,100.0,4.200348033117716
11.0,4.34896,0.01264,0.5059,3.705047,,3363.0,0.0,2.49797,100.0,4.225050990155536
12.0,4.3471,0.01392,0.5572,3.706907,,3364.0,0.0,2.49797,100.0,4.031525358047569
13.0,4.34896,0.0152,0.6084,3.708767,,3365.0,0.0,2.49797,100.0,4.165745225877127
14.0,4.35082,0.01648,0.6597,3.710317,,3366.0,0.0,2.49797,100.0,4.2010608016638376
15.0,4.34896,0.01776,0.711,3.711868,,3367.0,0.0,2.49797,100.0,4.127748942923559
16.0,4.34896,0.01902,0.7613,3.713418,,3369.0,0.0,2.49797,100.0,4.106333401905942
17.0,4.35082,0.0203,0.8126,3.714968,,3370.0,0.0,2.49797,100.0,4.035219603849271
18.0,4.34896,0.02158,0.8638,3.716518,,3370.0,0.0,2.49797,100.0,4.145547727133443
19.0,4.34896,0.02286,0.9151,3.717758,,3370.0,0.0,2.49797,100.0,4.353101211068501
20.0,4.34896,0.02414,0.9664,3.718688,,,,,,
21.0,4.3471,0.02541,1.0172,3.720238,,3370.0,-0.6715,0.0,0.0,4.111659798559359
22.0,4.34524,0.02669,1.0684,3.721168,,3371.0,-0.6715,0.0002,2.0855,4.109803958051747
23.0,4.35082,0.02797,1.1197,3.722408,,3372.0,-0.6715,0.00038,3.9058,4.309150606927439
24.0,4.34896,0.02925,1.1709,3.723338,,3373.0,-0.6715,0.00058,5.9382,4.027423871476911
25.0,4.35268,0.03053,1.2222,3.724268,,3374.0,-0.6715,0.00077,7.9495,4.2216072962219755
26.0,4.35268,0.03165,1.2672,3.725199,,3375.0,-0.6715,0.00097,9.982,4.249885824706882
27.0,4.34896,0.03292,1.318,3.726129,,3376.0,-0.6715,0.00117,12.0091,4.161588190075815
28.0,4.3471,0.0342,1.3692,3.726748,,3377.0,-0.6715,0.00137,14.0416,4.234978134728777
29.0,4.34896,0.03548,1.4205,3.727988,,3378.0,-0.6715,0.00157,16.0741,4.158903955585228
30.0,4.34896,0.03679,1.4727,3.728609,,3379.0,-0.6715,0.00176,18.1013,4.160559741791987
31.0,4.34896,0.03792,1.5182,3.729539,,3380.0,-0.6715,0.00196,20.1178,4.002567201476976
32.0,4.34896,0.0392,1.5695,3.730159,,3381.0,-0.6715,0.00215,22.1291,4.328055663532247
34.0,4.35082,0.04048,1.6207,3.731089,,3383.0,-0.6715,0.00235,24.1562,4.335965294189732
35.0,4.3471,0.04177,1.672,3.731709,,3384.0,-0.6715,0.00255,26.1887,4.16381379319582
36.0,4.35082,0.04305,1.7233,3.732639,,3385.0,-0.6715,0.00275,28.2212,4.148454853178629
37.0,4.3471,0.04433,1.7745,3.733259,,3386.0,-0.6715,0.00295,30.2484,4.144311188332313
38.0,4.34896,0.04561,1.8258,3.734189,,3387.0,-0.6715,0.00314,32.2808,4.263812236409672
39.0,4.34896,0.04689,1.8771,3.734809,,3388.0,-0.6715,0.00334,34.3133,4.081082262544275
40.0,4.35082,0.04817,1.9283,3.735429,,3389.0,-0.6715,0.00354,36.3617,4.135028160557875
41.0,4.35082,0.04945,1.9796,3.736359,,3390.0,-0.6715,0.00374,38.3889,4.093117415762587
42.0,4.34896,0.05057,2.0246,3.737289,,3391.0,-0.6715,0.00394,40.4214,4.134858538244039
43.0,4.34896,0.05185,2.0758,3.737909,,3392.0,-0.6715,0.00413,42.4538,4.252781365937176
44.0,4.3471,0.05312,2.1266,3.738529,,3393.0,-0.6715,0.00433,44.481,4.007785864057994
45.0,4.35082,0.0544,2.1779,3.739149,,3394.0,-0.6715,0.00453,46.5135,4.243866223361141
46.0,4.34896,0.05555,2.2238,3.739769,,3395.0,-0.6715,0.00473,48.546,4.257075412506635
47.0,4.35268,0.05683,2.2751,3.740389,,3396.0,-0.6715,0.00492,50.5731,4.198333622108829
48.0,4.3471,0.05811,2.3264,3.741009,,3397.0,-0.6715,0.00512,52.6056,4.0830589052550215
49.0,4.34896,0.05939,2.3777,3.741629,,3398.0,-0.6715,0.00525,53.8686,4.111112930791421
50.0,4.34896,0.06064,2.4275,3.742249,,3398.0,-1.34673,0.00525,53.8686,4.173160612204259
51.0,4.34896,0.06185,2.4758,3.74287,,3399.0,-1.35045,0.00561,57.6364,4.232512608909757
52.0,4.34896,0.06313,2.5271,3.74349,,3400.0,-1.35045,0.00601,61.7226,4.210601056693896
53.0,4.34896,0.06441,2.5784,3.74411,,3401.0,-1.34859,0.00641,65.8034,4.052745028685759
54.0,4.34896,0.06575,2.6321,3.74473,,3402.0,-1.35045,0.0068,69.8843,4.111065431227148
55.0,4.35082,0.06696,2.6804,3.74535,,3403.0,-1.35045,0.0072,73.9652,3.9208060191068625
56.0,4.34896,0.06824,2.7317,3.74597,,3404.0,-1.35045,0.0076,78.0514,4.086139570530964
58.0,4.34896,0.06952,2.783,3.74659,,3405.0,-1.34859,0.008,82.1322,3.826638989356026
59.0,4.34896,0.0708,2.8342,3.74721,,3406.0,-1.34859,0.00839,86.2131,4.091027376093912
60.0,4.35082,0.07208,2.8855,3.74783,,3407.0,-1.34859,0.00879,90.294,3.96488735989701
61.0,4.35082,0.07336,2.9368,3.74845,,3409.0,-1.34859,0.00919,94.3749,3.9079203085147975
62.0,4.34896,0.07464,2.988,3.74907,,3410.0,-1.35045,0.00959,98.461,4.070015909566278
63.0,4.35082,0.07592,3.0393,3.74969,,3410.0,-1.34859,0.00974,100.0,3.9337750087873835
64.0,4.35082,0.07704,3.0843,3.75,,3410.0,-1.34859,0.00974,100.0,4.1345098829981355
65.0,4.3471,0.07832,3.1355,3.75062,,,,,,
66.0,4.34896,0.07961,3.1868,3.75155,,3410.0,0.66778,0.0,0.0,4.0604572287929495
67.0,4.3471,0.08089,3.2381,3.75186,,3411.0,0.66964,0.00019,12.8179,4.295980391653561
68.0,4.34896,0.08217,3.2894,3.75248,,3412.0,0.6715,0.00039,26.0137,4.131567872512888
69.0,4.3471,0.08345,3.3406,3.7531,,3413.0,0.66964,0.00059,39.1753,4.229372672780525
70.0,4.34896,0.08473,3.3919,3.75372,,3414.0,0.67336,0.00079,52.3368,4.108453678933511
71.0,4.34896,0.08601,3.4431,3.75434,,3415.0,0.67336,0.00098,65.4639,4.332170157135803
72.0,4.34896,0.08729,3.4944,3.75496,,3416.0,0.6715,0.00118,78.488,4.148665965501983
73.0,4.3471,0.08857,3.5457,3.75558,,3417.0,0.67708,0.00135,90.0687,4.249279606320589
74.0,4.34896,0.08985,3.597,3.75589,,3418.0,0.66778,0.0015,100.0,4.0786216953191605
75.0,4.35268,0.09116,3.6492,3.75651,,3418.0,0.0,0.0015,100.0,4.1383097189103735
76.0,4.34896,0.09233,3.6961,3.75713,,3419.0,0.0,0.0015,100.0,4.320612972380875
77.0,4.35268,0.09361,3.7474,3.757751,,3420.0,0.0,0.0015,100.0,4.254825220788504
79.0,4.35082,0.09489,3.7987,3.758371,,3421.0,0.0,0.0015,100.0,4.179327690283915
80.0,4.35082,0.09617,3.8499,3.759301,,3422.0,0.0,0.0015,100.0,4.010406996708538
81.0,4.35082,0.09744,3.9007,3.759921,,3423.0,0.0,0.0015,100.0,4.137646785635646
82.0,4.34896,0.09856,3.9457,3.760231,,3424.0,0.0,0.0015,100.0,4.2117976882364
83.0,4.35082,0.09984,3.997,3.760851,,3425.0,0.0,0.0015,100.0,4.221011920370401
84.0,4.35082,0.10112,4.0482,3.761471,,3426.0,0.0,0.0015,100.0,3.955254712410691
85.0,4.34896,0.1024,4.0995,3.762091,,3427.0,0.0,0.0015,100.0,4.089410454616337
86.0,4.35082,0.10369,4.1508,3.762711,,3428.0,0.0,0.0015,100.0,4.218296673733712
87.0,4.34896,0.10498,4.2026,3.763021,,3429.0,0.0,0.0015,100.0,4.264188409008793
88.0,4.35082,0.10626,4.2538,3.763641,,3430.0,0.0,0.0015,100.0,4.307864976258279
89.0,4.35082,0.10754,4.3051,3.764571,,3432.0,0.0,0.0015,100.0,4.199579000324698
90.0,4.35082,0.10882,4.3564,3.764881,,3433.0,0.0,0.0015,100.0,4.24478575424088
91.0,4.34896,0.11,4.4038,3.765501,,3434.0,0.0,0.0015,100.0,4.098896441023632
92.0,4.34896,0.11135,4.4574,3.766121,,3434.0,0.0,0.0015,100.0,4.0662033053433
93.0,4.35082,0.11247,4.5024,3.766741,,3434.0,0.0,0.0015,100.0,4.145270192381732
94.0,4.35082,0.11375,4.5537,3.767051,,,,,,
95.0,4.34896,0.11503,4.605,3.767671,,3434.0,-0.6715,0.0,0.0,4.109735093776753
96.0,4.34896,0.11631,4.6563,3.768291,,3435.0,-0.6715,0.00017,0.8268,4.137845252069401
97.0,4.35082,0.11759,4.7075,3.768911,,3436.0,-0.6715,0.00038,1.8079,4.161724978493917
98.0,4.34896,0.11887,4.7588,3.769221,,3437.0,-0.6715,0.00057,2.7592,4.0516915650098815
100.0,4.34896,0.12015,4.8101,3.770151,,3438.0,-0.6715,0.00077,3.713,4.1292889995421485
101.0,4.34896,0.12143,4.8613,3.770461,,3439.0,-0.6715,0.00097,4.6668,4.197341345986059
102.0,4.34896,0.12272,4.9126,3.771391,,3440.0,-0.6715,0.00117,5.6181,4.140692827751658
103.0,4.3471,0.12401,4.9644,3.771701,,3441.0,-0.6715,0.00136,6.5719,3.9816282072729394
104.0,4.34896,0.12529,5.0156,3.772321,,3442.0,-0.6715,0.00156,7.5257,4.140999394327081
105.0,4.35082,0.12657,5.0669,3.772631,,3444.0,-0.6715,0.00176,8.4769,4.285659388146727
106.0,4.3471,0.12772,5.1128,3.773252,,3445.0,-0.6715,0.00195,9.4208,4.222393688192865
107.0,4.34896,0.12896,5.1626,3.773871,,3446.0,-0.6715,0.00213,10.2575,4.286791304103932
108.0,4.3471,0.13024,5.2139,3.774492,,3447.0,-0.6715,0.00233,11.2113,4.199829876817762
109.0,4.34896,0.13152,5.2652,3.774801,,3448.0,-0.6715,0.00252,12.1626,4.046524550283549
