测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
2086.0,5.80171,0.0,0.0,3.133991,,5052.0,0.0,2.87592,100.0,4.200259838886943
2087.0,5.80357,0.00174,0.0605,3.177083,,5053.0,0.0,2.87592,100.0,4.2967859182661075
2088.0,5.80171,0.00337,0.1171,3.208395,,5054.0,0.0,2.87592,100.0,4.187408909166942
2089.0,5.80171,0.0049,0.1704,3.231027,,5055.0,0.0,2.87592,100.0,3.907918095440111
2090.0,5.80357,0.00656,0.2281,3.249938,,5056.0,0.0,2.87592,100.0,4.0553428413701935
2091.0,5.80171,0.0082,0.2853,3.266679,,5057.0,0.0,2.87592,100.0,4.167431983571746
2092.0,5.80357,0.00986,0.343,3.28156,,5058.0,0.0,2.87592,100.0,4.100121138502312
2093.0,5.79985,0.01149,0.3996,3.294891,,5059.0,0.0,2.87592,100.0,3.9812928561551457
2094.0,5.80171,0.01314,0.4568,3.307602,,5060.0,0.0,2.87592,100.0,4.328004006437087
2095.0,5.80171,0.0148,0.5145,3.319692,,5061.0,0.0,2.87592,100.0,4.1843663239863655
2096.0,5.80171,0.01644,0.5717,3.330853,,5062.0,0.0,2.87592,100.0,4.372763351386216
2097.0,5.79985,0.01808,0.6288,3.341084,,5063.0,0.0,2.87592,100.0,4.270971284377966
2098.0,5.80171,0.01973,0.686,3.351315,,5064.0,0.0,2.87592,100.0,4.191237122212207
2099.0,5.80357,0.02136,0.7426,3.360925,,5065.0,0.0,2.87592,100.0,4.341070563536255
2100.0,5.80171,0.02302,0.8003,3.370536,,5066.0,0.0,2.87592,100.0,4.124943843291067
2101.0,5.80171,0.02464,0.8569,3.379216,,5067.0,0.0,2.87592,100.0,4.253236813862768
2102.0,5.80543,0.0263,0.9146,3.387587,,5068.0,0.0,2.87592,100.0,4.135397032896993
2103.0,5.80357,0.02793,0.9712,3.395957,,5069.0,0.0,2.87592,100.0,4.40842752406649
2104.0,5.80357,0.02958,1.0284,3.403708,,5069.0,0.0,2.87592,100.0,4.25914748970139
2105.0,5.80171,0.03122,1.0856,3.411458,,,,,,
2106.0,5.80171,0.03286,1.1427,3.418899,,5069.0,-0.67708,0.0,0.0,4.219401697293489
2107.0,5.80357,0.03451,1.1999,3.425719,,5070.0,-0.67708,0.00017,1.7855,3.9967665851573644
2108.0,5.80171,0.03617,1.2576,3.43285,,5071.0,-0.67708,0.00037,3.7824,4.187585893093816
2109.0,5.80357,0.03781,1.3148,3.43967,,5072.0,-0.67708,0.00056,5.7475,4.195399778843774
2110.0,5.80171,0.03944,1.3714,3.446181,,5073.0,-0.67708,0.00075,7.7073,4.209892714716492
2111.0,5.80357,0.0411,1.4291,3.452381,,5074.0,-0.67708,0.00095,9.6883,4.206029296104992
2112.0,5.80171,0.04274,1.4863,3.458271,,5075.0,-0.67708,0.00114,11.6693,4.215190392374714
2113.0,5.80171,0.04448,1.5468,3.464472,,5076.0,-0.67708,0.00133,13.608,3.976490753785908
2114.0,5.80357,0.04613,1.604,3.470052,,5077.0,-0.67708,0.00152,15.5732,4.006802199439365
2115.0,5.80171,0.04777,1.6611,3.475632,,5078.0,-0.67708,0.00171,17.533,4.244316414796231
2116.0,5.80357,0.04942,1.7183,3.481213,,5079.0,-0.67708,0.00191,19.477,4.247440193264072
2117.0,5.80357,0.05098,1.7727,3.486483,,5080.0,-0.67708,0.0021,21.4527,4.026664395359089
2118.0,5.79985,0.05271,1.8326,3.491754,,5081.0,-0.67708,0.00231,23.5711,4.300906555102176
2119.0,5.79799,0.05427,1.887,3.496714,,5082.0,-0.67708,0.00248,25.3777,4.106193246441264
2121.0,5.80171,0.05596,1.9458,3.501674,,5083.0,-0.67708,0.00268,27.3587,4.075508554444366
2122.0,5.80171,0.05752,2.0002,3.506324,,5084.0,-0.67708,0.00287,29.3185,4.256272634287853
2123.0,5.80171,0.05935,2.0635,3.511285,,5085.0,-0.67708,0.00306,31.2625,4.071092280069573
2124.0,5.80171,0.06097,2.1201,3.515625,,5086.0,-0.67708,0.00325,33.2594,4.152859310482578
2125.0,5.79985,0.06262,2.1773,3.519965,,5087.0,-0.67708,0.00347,35.4939,4.304881768616436
2126.0,5.80171,0.06426,2.2345,3.524306,,5088.0,-0.67708,0.00369,37.7232,4.2085090583998435
2127.0,5.80171,0.06587,2.2905,3.528646,,5089.0,-0.67708,0.00387,39.588,4.183055862351912
2128.0,5.80357,0.06742,2.3443,3.532676,,5090.0,-0.67708,0.00407,41.5901,4.077597575630513
2129.0,5.80357,0.06915,2.4043,3.536706,,5092.0,-0.67708,0.00426,43.5869,4.149552664663482
