测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,4.641,0.0,0.0,3.564918,,3003.0,0.0,2.52871,100.0,4.204469429647988
1.0,4.641,0.0013,0.0515,3.575769,,3004.0,0.0,2.52871,100.0,4.150982391848153
2.0,4.63914,0.00262,0.1035,3.585069,,3005.0,0.0,2.52871,100.0,4.309849741431991
3.0,4.64286,0.00394,0.156,3.5922,,3006.0,0.0,2.52871,100.0,4.1191713054429915
4.0,4.641,0.00526,0.208,3.59809,,3007.0,0.0,2.52871,100.0,4.025362392651858
5.0,4.63914,0.00659,0.2605,3.603361,,3008.0,0.0,2.52871,100.0,4.193423899280861
6.0,4.63914,0.00791,0.313,3.608631,,3009.0,0.0,2.52871,100.0,4.0926362261751645
7.0,4.641,0.00925,0.366,3.613591,,3010.0,0.0,2.52871,100.0,4.14618976721541
8.0,4.641,0.01057,0.418,3.617932,,3011.0,0.0,2.52871,100.0,4.113525451905633
9.0,4.641,0.0119,0.4705,3.621962,,3012.0,0.0,2.52871,100.0,4.363789508039946
10.0,4.63914,0.01321,0.5224,3.625992,,3013.0,0.0,2.52871,100.0,4.184515109901857
11.0,4.641,0.01454,0.575,3.629712,,3014.0,0.0,2.52871,100.0,4.065692679736868
12.0,4.641,0.01587,0.6274,3.633122,,3015.0,0.0,2.52871,100.0,4.039467055701313
13.0,4.641,0.01719,0.68,3.636533,,3016.0,0.0,2.52871,100.0,4.125222369955824
14.0,4.641,0.01851,0.7319,3.639633,,3017.0,0.0,2.52871,100.0,4.184278709196888
15.0,4.641,0.01982,0.7839,3.642423,,3018.0,0.0,2.52871,100.0,4.031691749528482
16.0,4.63914,0.02106,0.8329,3.645213,,3019.0,0.0,2.52871,100.0,4.148804740539859
17.0,4.63914,0.02238,0.8849,3.648314,,3020.0,0.0,2.52871,100.0,4.2376531408745794
18.0,4.641,0.0237,0.9374,3.650794,,3020.0,0.0,2.52871,100.0,4.158587808141776
19.0,4.641,0.02502,0.9894,3.653274,,,,,,
21.0,4.641,0.02633,1.0414,3.655134,,3020.0,-0.67336,0.0,0.0,4.047652467456854
22.0,4.63914,0.02766,1.0939,3.657304,,3021.0,-0.67336,0.00022,2.2281,3.8982132716504108
23.0,4.63728,0.029,1.1469,3.659474,,3022.0,-0.6715,0.00041,4.1969,4.1063259783330395
24.0,4.641,0.03032,1.1989,3.661334,,3023.0,-0.6715,0.0006,6.1868,4.237032368737437
25.0,4.641,0.03163,1.2509,3.663194,,3024.0,-0.6715,0.0008,8.1979,4.144440992079974
26.0,4.64286,0.03295,1.3029,3.665055,,3025.0,-0.6715,0.00099,10.1508,4.034691353490363
27.0,4.641,0.03426,1.3549,3.666605,,3026.0,-0.67336,0.00118,12.0984,4.110042301732416
28.0,4.63914,0.03559,1.4074,3.668465,,3027.0,-0.6715,0.00137,14.0355,3.9482780033375957
29.0,4.63914,0.03692,1.4599,3.669705,,3028.0,-0.67336,0.00156,15.9725,4.124165206076
30.0,4.63914,0.03823,1.5119,3.671255,,3029.0,-0.6715,0.00175,17.9413,4.0927667243013905
31.0,4.64286,0.0397,1.57,3.672805,,3030.0,-0.6715,0.00194,19.8942,4.068823493995196
32.0,4.641,0.04104,1.623,3.673735,,3031.0,-0.6715,0.00212,21.7306,4.247984262856513
33.0,4.64286,0.04238,1.676,3.675285,,3032.0,-0.67336,0.00232,23.7947,4.085209836996255
34.0,4.641,0.0437,1.728,3.676525,,3033.0,-0.67336,0.00251,25.7528,4.029345437256763
35.0,4.63914,0.04501,1.78,3.677455,,3034.0,-0.67522,0.0027,27.6899,4.0832868962522095
36.0,4.63914,0.04634,1.8325,3.678695,,3035.0,-0.67336,0.00289,29.6375,4.247872085496456
37.0,4.63914,0.04765,1.8845,3.679316,,3036.0,-0.6715,0.00308,31.5904,4.035216341100828
38.0,4.63914,0.04898,1.937,3.680556,,3037.0,-0.67522,0.00328,33.5591,4.161226535487407
39.0,4.641,0.05031,1.9895,3.681486,,3038.0,-0.6715,0.00347,35.5173,4.233441761105561
40.0,4.641,0.05165,2.0425,3.682106,,3039.0,-0.67336,0.00366,37.4702,4.196095186378821
41.0,4.641,0.05298,2.095,3.682106,,3041.0,-0.6715,0.00385,39.4231,4.288833472283693
42.0,4.641,0.05429,2.147,3.683036,,3042.0,-0.67336,0.00404,41.376,4.047415809020618
43.0,4.641,0.05562,2.1995,3.683656,,3043.0,-0.66964,0.00423,43.3236,4.070392082111779
44.0,4.63914,0.05695,2.252,3.684896,,3044.0,-0.6715,0.00442,45.2554,4.106443345621729
45.0,4.63914,0.05826,2.304,3.685516,,3045.0,-0.67336,0.00461,47.2083,4.238630787734595
46.0,4.63914,0.05959,2.3565,3.686136,,3046.0,-0.67336,0.0048,49.1612,4.16032588921281
47.0,4.641,0.06094,2.41,3.687066,,3047.0,-0.6715,0.00499,51.0929,4.128171115375593
48.0,4.63914,0.0623,2.4636,3.687686,,3048.0,-0.6715,0.00516,52.8711,4.181905891403552
49.0,4.63914,0.06364,2.5166,3.688926,,3048.0,-0.67336,0.00524,53.6544,4.184478001208541
50.0,4.641,0.06496,2.5691,3.689546,,3048.0,-1.34859,0.00524,53.6544,4.036585894345464
51.0,4.641,0.06628,2.6211,3.690166,,3049.0,-1.35045,0.00563,57.6819,4.066108042780169
52.0,4.641,0.06759,2.6731,3.690786,,3050.0,-1.34673,0.00602,61.6354,4.056398737377793
53.0,4.641,0.0689,2.7246,3.691406,,3051.0,-1.34859,0.0064,65.5464,4.106621068918103
54.0,4.64286,0.07022,2.7771,3.692026,,3052.0,-1.34673,0.00679,69.5369,4.145566295676823
56.0,4.641,0.07155,2.8296,3.692646,,3053.0,-1.34859,0.00717,73.4533,4.062283751573448
57.0,4.641,0.07288,2.8821,3.693266,,3054.0,-1.35045,0.00757,77.5232,4.236579891466142
58.0,4.63914,0.07418,2.9335,3.693887,,3055.0,-1.34859,0.00795,81.4342,4.112111603567296
