测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,2.318639,0.0,0.0,3.305121,,4738,-1.449219,0.0,0.0,4.1051334571353975
5.0,2.318639,0.00322,0.1199,3.305121,,4743,-1.449219,0.002013,0.0752,4.1299211985441975
6.0,2.318639,0.003864,0.1439,3.305121,,4744,-1.449219,0.002415,0.0902,4.122943493500437
7.0,2.318639,0.004508,0.1679,3.305121,,4745,-1.449219,0.002818,0.1052,4.139314102906427
8.0,2.318639,0.005153,0.1919,3.312562,,4746,-1.449405,0.003221,0.1202,4.109883643552256
9.0,2.318639,0.005797,0.2159,3.312562,,4747,-1.449405,0.003623,0.1353,4.119968808263045
10.0,2.318639,0.006441,0.2398,3.318762,,4748,-1.449405,0.004026,0.1503,4.123780349473012
11.0,2.318825,0.007085,0.2638,3.318762,,4749,-1.449219,0.004428,0.1653,4.131683409574858
12.0,2.318825,0.007729,0.2878,3.324033,,4750,-1.449219,0.004831,0.1804,4.111499497273103
13.0,2.318825,0.008373,0.3118,3.329923,,4751,-1.449219,0.005233,0.1954,4.111781167321775
14.0,2.318825,0.009017,0.3358,3.335504,,4752,-1.449219,0.005636,0.2104,4.097791068888036
15.0,2.318825,0.009661,0.3598,3.335504,,4753,-1.449219,0.006039,0.2255,4.09241261117672
16.0,2.318825,0.010305,0.3838,3.340154,,4754,-1.449219,0.006441,0.2405,4.132417233531235
17.0,2.318825,0.010949,0.4077,3.345424,,4755,-1.449219,0.006844,0.2555,4.120319571995775
18.0,2.318825,0.011594,0.4317,3.345424,,4756,-1.449219,0.007246,0.2705,4.110003641719958
19.0,2.318639,0.012238,0.4557,3.350384,,4757,-1.449219,0.007649,0.2856,4.07569708113487
20.0,2.318639,0.012882,0.4797,3.350384,,4758,-1.449405,0.008051,0.3006,4.102233018900538
21.0,2.318639,0.013526,0.5037,3.355345,,4759,-1.449219,0.008454,0.3156,4.091024635979033
