测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.50409,0.0,0.0,3.579489,,2693.0,-5.50037,0.0,0.0,3.9648931336772737
1,5.50781,0.00164,0.0649,3.59065,,2694.0,-5.50781,0.00153,0.0611,3.940802816936587
2,5.50967,0.00335,0.1329,3.603671,,2695.0,-5.50967,0.0032,0.1276,3.9438109172095706
3,5.49851,0.0048,0.1906,3.612661,,2696.0,-5.50781,0.00482,0.1923,3.9304320009224543
4,5.51153,0.00643,0.2549,3.620412,,2697.0,-5.50781,0.00627,0.2503,3.93466793908048
5,5.50967,0.00805,0.3192,3.628472,,2698.0,-5.50967,0.008,0.3193,3.9316006756736237
6,5.50967,0.00967,0.3836,3.635293,,2699.0,-5.51153,0.00943,0.3761,3.942876751849957
7,5.50967,0.01129,0.4479,3.642113,,2700.0,-5.50781,0.01105,0.4408,3.9300165928197814
8,5.50967,0.01291,0.5122,3.648004,,2701.0,-5.50781,0.01267,0.5056,3.895573304889688
9,5.50781,0.01451,0.5754,3.653894,,2702.0,-5.50781,0.01429,0.5703,3.905764474391534
11,5.50967,0.01608,0.6379,3.658854,,2703.0,-5.50595,0.01591,0.635,3.910686011778016
12,5.50781,0.01769,0.7016,3.664124,,2704.0,-5.50595,0.01754,0.6997,3.9089180446374914
13,5.50967,0.01925,0.7635,3.668465,,2705.0,-5.50781,0.01916,0.7645,3.9110816485976114
14,5.50967,0.02069,0.8206,3.672805,,2706.0,-5.50967,0.02078,0.8292,3.880686514458916
15,5.50781,0.02231,0.8849,3.677145,,2708.0,-5.50967,0.02239,0.8933,3.905928689084834
16,5.50595,0.02393,0.9492,3.680866,,2709.0,-5.50967,0.02395,0.9556,3.91937630045086
17,5.50781,0.02554,1.013,3.684896,,2710.0,-5.50595,0.02555,1.0197,3.903778341828529
18,5.50595,0.02696,1.0694,3.687996,,2711.0,-5.50781,0.02718,1.0844,3.90130777191199
19,5.50967,0.02858,1.1338,3.691406,,2712.0,-5.50781,0.0286,1.1412,3.895808107340904
20,5.50967,0.03021,1.1981,3.694506,,2713.0,-5.50967,0.03022,1.2059,3.90622929917023
21,5.50967,0.03183,1.2624,3.697607,,2714.0,-5.50595,0.03184,1.2707,3.883589876498406
22,5.50781,0.03345,1.3268,3.700397,,2715.0,-5.50595,0.03345,1.3348,3.877150488611641
23,5.50595,0.03507,1.3911,3.702877,,2716.0,-5.50781,0.03507,1.3995,3.895418890813646
