测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.609127,0.0,0.0,3.347594,,4381.0,-2.608817,0.0,0.0,4.080450459618179
6,2.609127,0.004349,0.1588,3.347594,,4388.0,-2.608817,0.005073,0.1856,4.096080001051584
7,2.609127,0.005073,0.1853,3.347594,,4389.0,-2.608817,0.005797,0.2121,4.083806228386594
8,2.610677,0.005798,0.2118,3.347594,,4390.0,-2.609127,0.006522,0.2386,4.059610536038558
9,2.610677,0.006524,0.2383,3.347594,,4391.0,-2.609127,0.007247,0.2651,4.084770315014078
10,2.610987,0.007249,0.2648,3.357205,,4392.0,-2.609127,0.007972,0.2916,4.082034525094958
11,2.610987,0.007974,0.2913,3.357205,,4393.0,-2.610677,0.008697,0.3181,4.052956928694781
12,2.610987,0.0087,0.3178,3.364025,,4394.0,-2.610677,0.009422,0.3446,4.082725874838343
13,2.610987,0.009425,0.3442,3.364025,,4395.0,-2.610677,0.010147,0.3712,4.0679886775342995
14,2.610987,0.01015,0.3707,3.372706,,4396.0,-2.610677,0.010872,0.3977,4.068712442178592
15,2.610987,0.010875,0.3972,3.372706,,4397.0,-2.610677,0.011598,0.4242,4.075823999821298
16,2.610987,0.011601,0.4237,3.379526,,4398.0,-2.610677,0.012323,0.4508,4.074209501059352
17,2.610987,0.012326,0.4502,3.379526,,4399.0,-2.610677,0.013048,0.4773,4.073954972064939
18,2.610987,0.013051,0.4767,3.385417,,4400.0,-2.610677,0.013773,0.5038,4.048962099466206
19,2.610987,0.013776,0.5032,3.385417,,4401.0,-2.610677,0.014498,0.5303,4.058034476138429
20,2.609127,0.014501,0.5297,3.390687,,4402.0,-2.610677,0.015224,0.5569,4.033986109455251
21,2.609127,0.015226,0.5561,3.390687,,4403.0,-2.610677,0.015949,0.5834,4.055182804903262
22,2.609127,0.015951,0.5826,3.396887,,4404.0,-2.610987,0.016674,0.6099,4.0623283895634295
23,2.609127,0.016675,0.6091,3.396887,,4405.0,-2.610987,0.017399,0.6364,4.05762601487102
24,2.610987,0.017401,0.6356,3.401848,,4406.0,-2.610987,0.018125,0.663,4.056860613575069
25,2.610987,0.018126,0.6621,3.401848,,4407.0,-2.610987,0.01885,0.6895,4.052193009075042
26,2.610987,0.018851,0.6886,3.401848,,4408.0,-2.610987,0.019575,0.716,4.044475438974975
27,2.610987,0.019577,0.715,3.408048,,4409.0,-2.610987,0.0203,0.7426,4.051911362033631
28,2.610987,0.020302,0.7415,3.413318,,4410.0,-2.610677,0.021026,0.7691,4.070089111247101
29,2.610987,0.021027,0.768,3.413318,,4411.0,-2.610677,0.021751,0.7956,4.047404209638236
30,2.610987,0.021752,0.7945,3.413318,,4412.0,-2.610677,0.022476,0.8221,4.0393330607382
31,2.609127,0.022477,0.821,3.418899,,4413.0,-2.610677,0.023201,0.8487,4.051092842649946
32,2.609127,0.023202,0.8475,3.418899,,4414.0,-2.610677,0.023926,0.8752,4.046683322455105
33,2.609127,0.023927,0.8739,3.424169,,4415.0,-2.610677,0.024651,0.9017,4.055626325349822
34,2.609127,0.024651,0.9004,3.424169,,4416.0,-2.610677,0.025377,0.9282,4.046018835795688
35,2.609127,0.025376,0.9269,3.428199,,4417.0,-2.610677,0.026102,0.9548,4.048149289126695
36,2.609127,0.026101,0.9534,3.428199,,4418.0,-2.610987,0.026827,0.9813,4.050981799958278
37,2.609127,0.026826,0.9798,3.43192,,4419.0,-2.610987,0.027552,1.0078,4.029506371599825
38,2.609127,0.02755,1.0063,3.43502,,4420.0,-2.610987,0.028278,1.0344,4.054160565697993
39,2.609127,0.028275,1.0328,3.43502,,4421.0,-2.610987,0.029003,1.0609,4.0370013363818735
40,2.609127,0.029,1.0592,3.43502,,4422.0,-2.610987,0.029728,1.0874,4.063552703069469
41,2.609127,0.029725,1.0857,3.44091,,4423.0,-2.610987,0.030454,1.114,4.051981449426597
42,2.609127,0.030449,1.1122,3.44091,,4424.0,-2.610987,0.031179,1.1405,4.051669291716823
43,2.609127,0.031174,1.1387,3.44556,,4425.0,-2.610987,0.031904,1.167,4.046768986241664
44,2.609127,0.031899,1.1651,3.44556,,4426.0,-2.610677,0.032629,1.1935,4.024269662213844
45,2.609127,0.032624,1.1916,3.449281,,4427.0,-2.610677,0.033354,1.2201,4.040532748349475
46,2.609127,0.033348,1.2181,3.449281,,4428.0,-2.610677,0.03408,1.2466,4.039182816162146
47,2.609127,0.034073,1.2445,3.452381,,4429.0,-2.610677,0.034805,1.2731,4.033647991612556
48,2.609127,0.034798,1.271,3.452381,,4430.0,-2.610677,0.03553,1.2996,4.018922656583927
49,2.609127,0.035523,1.2975,3.456411,,4431.0,-2.610677,0.036255,1.3262,4.045839196836318
50,2.609127,0.036248,1.324,3.456411,,4432.0,-2.609127,0.03698,1.3527,4.019765646682785
51,2.609127,0.036972,1.3504,3.459201,,4433.0,-2.609127,0.037705,1.3792,4.03125084042967
52,2.609127,0.037697,1.3769,3.459201,,4434.0,-2.609127,0.038429,1.4057,4.030593365038833
53,2.609127,0.038422,1.4034,3.462922,,4435.0,-2.608817,0.039154,1.4322,4.020368500527164
54,2.609127,0.039147,1.4299,3.462922,,4436.0,-2.608817,0.039879,1.4587,4.037573470479817
55,2.609127,0.039871,1.4563,3.462922,,4437.0,-2.608817,0.040603,1.4852,4.026757817674031
56,2.609127,0.040596,1.4828,3.465712,,4438.0,-2.608817,0.041328,1.5117,4.0208057171824665
57,2.610677,0.041321,1.5093,3.469122,,4439.0,-2.608817,0.042053,1.5382,4.017810550711202
58,2.610677,0.042046,1.5358,3.469122,,4440.0,-2.608817,0.042777,1.5648,4.039068281941379
59,2.610677,0.042772,1.5623,3.473772,,4441.0,-2.608817,0.043502,1.5913,4.032698388775669
60,2.610677,0.043497,1.5888,3.473772,,4442.0,-2.608817,0.044227,1.6178,4.029340392404199
61,2.610677,0.044222,1.6152,3.473772,,4443.0,-2.609127,0.044952,1.6443,4.02706220636373
62,2.610677,0.044947,1.6417,3.476253,,4444.0,-2.609127,0.045676,1.6708,4.041693536112645
