测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.05816,0.0,0.0,3.476253,,3171.0,-4.05816,0.0,0.0,4.014468956877222
4,4.05816,0.004509,0.173,3.476253,,3175.0,-4.05816,0.004509,0.1729,4.00303290781533
5,4.05785,0.005636,0.2163,3.476253,,3176.0,-4.05816,0.005636,0.2161,4.005079493162286
6,4.05816,0.006764,0.2595,3.476253,,3177.0,-4.05816,0.006764,0.2593,3.983052047162479
7,4.05785,0.007891,0.3028,3.484313,,3178.0,-4.05816,0.007891,0.3025,3.9799568281889632
8,4.05785,0.009018,0.346,3.491443,,3179.0,-4.05816,0.009018,0.3458,3.974846173046568
9,4.05785,0.010145,0.3893,3.499194,,3180.0,-4.05816,0.010145,0.389,3.9797672063252243
10,4.05785,0.011272,0.4325,3.504774,,3181.0,-4.05785,0.011273,0.4322,3.9718055421510843
11,4.05785,0.012399,0.4757,3.511285,,3182.0,-4.05785,0.0124,0.4754,3.9681200989224448
12,4.05785,0.013527,0.519,3.515935,,3183.0,-4.05785,0.013527,0.5186,3.969707385149574
13,4.05785,0.014654,0.5622,3.522445,,3184.0,-4.05785,0.014654,0.5618,3.957697732566922
14,4.05785,0.015781,0.6055,3.522445,,3185.0,-4.05785,0.015781,0.6051,3.9859810893027183
15,4.05785,0.016908,0.6487,3.527096,,3186.0,-4.05785,0.016908,0.6483,3.9607403445229563
16,4.05785,0.018035,0.692,3.532676,,3187.0,-4.05785,0.018036,0.6915,3.943431701094629
17,4.05785,0.019162,0.7352,3.537637,,3188.0,-4.05785,0.019163,0.7347,3.94272274370701
18,4.05785,0.02029,0.7785,3.542287,,3189.0,-4.05785,0.02029,0.7779,3.943447694453382
19,4.05785,0.021417,0.8217,3.546937,,3190.0,-4.05785,0.021417,0.8211,3.9726878581892966
20,4.05785,0.022544,0.865,3.551277,,3191.0,-4.057539,0.022544,0.8644,3.973245920834258
21,4.05816,0.023671,0.9082,3.555308,,3192.0,-4.057539,0.023671,0.9076,3.9596459387309837
22,4.05816,0.024799,0.9515,3.559648,,3193.0,-4.057539,0.024798,0.9508,3.9541647864389606
23,4.05816,0.025926,0.9947,3.559648,,3194.0,-4.05785,0.025926,0.994,3.935823693302606
24,4.05816,0.027053,1.038,3.563368,,3195.0,-4.05816,0.027053,1.0372,3.958532233287168
25,4.05785,0.02818,1.0812,3.567398,,3196.0,-4.05816,0.02818,1.0804,3.9459892575363043
26,4.05785,0.029307,1.1245,3.571738,,3197.0,-4.05816,0.029307,1.1237,3.947879228400937
27,4.05816,0.030435,1.1677,3.575769,,3198.0,-4.05816,0.030435,1.1669,3.9416330489610876
28,4.05785,0.031562,1.211,3.579799,,3199.0,-4.05816,0.031562,1.2101,3.9354498441930277
29,4.05785,0.032689,1.2542,3.582589,,3200.0,-4.05816,0.032689,1.2533,3.9499766464101143
30,4.05785,0.033816,1.2975,3.585999,,3201.0,-4.057539,0.033816,1.2965,3.944601660807985
31,4.05785,0.034943,1.3407,3.585999,,3202.0,-4.057539,0.034943,1.3397,3.9351774295705946
32,4.05816,0.036071,1.384,3.58941,,3203.0,-4.057539,0.036071,1.383,3.933015238277816
33,4.05816,0.037198,1.4272,3.59189,,3204.0,-4.057539,0.037198,1.4262,3.9297507363176023
34,4.05785,0.038325,1.4705,3.59499,,3205.0,-4.057539,0.038325,1.4694,3.9327775173470005
35,4.05785,0.039452,1.5137,3.59809,,3206.0,-4.057539,0.039452,1.5126,3.935056327716812
36,4.05785,0.04058,1.557,3.59809,,3207.0,-4.057539,0.040579,1.5558,3.9323636477587027
37,4.05785,0.041707,1.6002,3.601501,,3208.0,-4.05785,0.041706,1.599,3.9505547768236315
38,4.05785,0.042834,1.6435,3.606151,,3209.0,-4.05816,0.042833,1.6422,3.9220628637481347
39,4.05785,0.043961,1.6867,3.606151,,3210.0,-4.05816,0.043961,1.6855,3.9125492143951015
40,4.05785,0.045088,1.73,3.610181,,3211.0,-4.05816,0.045088,1.7287,3.948577271958077
41,4.05785,0.046215,1.7732,3.611731,,3212.0,-4.05816,0.046215,1.7719,3.928595204908467
42,4.05785,0.047343,1.8165,3.611731,,3213.0,-4.05785,0.047342,1.8151,3.923155491216445
43,4.05785,0.04847,1.8597,3.616381,,3214.0,-4.05785,0.04847,1.8583,3.9318280622657036
44,4.05785,0.049597,1.903,3.618242,,3215.0,-4.05785,0.049597,1.9016,3.9184348191992577
45,4.057539,0.050724,1.9462,3.618242,,3216.0,-4.05785,0.050724,1.9448,3.921135494643488
46,4.057539,0.051851,1.9895,3.621652,,3217.0,-4.05785,0.051851,1.988,3.916202940248119
47,4.05785,0.052978,2.0327,3.625682,,3218.0,-4.05785,0.052978,2.0312,3.932331717284068
48,4.05785,0.054106,2.076,3.625682,,3219.0,-4.05785,0.054105,2.0744,3.906566259263307
49,4.05785,0.055233,2.1192,3.627542,,3220.0,-4.05785,0.055233,2.1176,3.928980941554433
50,4.05785,0.05636,2.1624,3.631572,,3221.0,-4.05785,0.05636,2.1608,3.9204508902786954
51,4.057539,0.057487,2.2057,3.631572,,3222.0,-4.05785,0.057487,2.2041,3.9334068846983072
52,4.057539,0.058614,2.2489,3.632503,,3223.0,-4.057539,0.058614,2.2473,3.914006551628303
53,4.057539,0.059741,2.2922,3.634983,,3224.0,-4.05816,0.059741,2.2905,3.9223516056365666
54,4.05785,0.060868,2.3354,3.636533,,3225.0,-4.05816,0.060869,2.3337,3.919176907800337
55,4.05785,0.061996,2.3787,3.637153,,3226.0,-4.05816,0.061996,2.3769,3.921694272219213
56,4.05816,0.063123,2.4219,3.639323,,3227.0,-4.05816,0.063123,2.4202,3.9287578798157052
57,4.05785,0.06425,2.4652,3.641183,,3228.0,-4.05816,0.06425,2.4634,3.9285103674286845
58,4.05816,0.065377,2.5084,3.641803,,3229.0,-4.05816,0.065378,2.5066,3.9204559539381822
59,4.05816,0.066505,2.5517,3.642733,,3230.0,-4.05816,0.066505,2.5498,3.921926116212517
60,4.05816,0.067632,2.5949,3.643973,,3231.0,-4.057539,0.067632,2.593,3.906911403398859
61,4.05816,0.068759,2.6382,3.643973,,3232.0,-4.057539,0.068759,2.6362,3.926437451600832
62,4.05816,0.069886,2.6814,3.646143,,3233.0,-4.05816,0.069886,2.6795,3.9006504729022606
63,4.05816,0.071014,2.7247,3.646763,,3234.0,-4.05816,0.071014,2.7227,3.906381206527243
64,4.05816,0.072141,2.7679,3.647074,,3235.0,-4.05785,0.072141,2.7659,3.9225572940872055
65,4.05816,0.073268,2.8112,3.648004,,3236.0,-4.05723,0.073268,2.8091,3.9233582793097113
66,4.05816,0.074395,2.8544,3.649554,,3237.0,-4.05785,0.074395,2.8523,3.9002919058872827
67,4.05816,0.075523,2.8977,3.649863,,3238.0,-4.05785,0.075522,2.8955,3.9134350490832595
68,4.05816,0.07665,2.9409,3.650484,,3239.0,-4.05785,0.076649,2.9388,3.8962497810033936
69,4.05816,0.077777,2.9842,3.652344,,3240.0,-4.05816,0.077777,2.982,3.9246897111325008
70,4.05816,0.078904,3.0275,3.652344,,3241.0,-4.05785,0.078904,3.0252,3.9037848776418174
71,4.05816,0.080032,3.0707,3.652344,,3242.0,-4.05816,0.080031,3.0684,3.910265488924505
72,4.05816,0.081159,3.114,3.653584,,3243.0,-4.05816,0.081158,3.1116,3.932243009843124
73,4.05816,0.082286,3.1572,3.653894,,3244.0,-4.05816,0.082286,3.1549,3.9084391099739655
74,4.05785,0.083413,3.2005,3.656064,,3245.0,-4.05785,0.083413,3.1981,3.913646064126523
75,4.05785,0.084541,3.2437,3.656994,,3246.0,-4.05785,0.08454,3.2413,3.913729343615274
76,4.05785,0.085668,3.287,3.656994,,3247.0,-4.05785,0.085667,3.2845,3.9015553982462112
77,4.05785,0.086795,3.3302,3.657304,,3248.0,-4.05785,0.086794,3.3277,3.8749226685358917
78,4.05785,0.087922,3.3734,3.657304,,3249.0,-4.05785,0.087922,3.3709,3.914809399397263
79,4.05785,0.089049,3.4167,3.658544,,3250.0,-4.057539,0.089049,3.4141,3.920405547380565
80,4.05816,0.090177,3.4599,3.659474,,3251.0,-4.057539,0.090176,3.4574,3.912600399184379
81,4.05816,0.091304,3.5032,3.659474,,3252.0,-4.057539,0.091303,3.5006,3.900807112483532
82,4.05816,0.092431,3.5465,3.659474,,3253.0,-4.05816,0.09243,3.5438,3.8993295627550433
83,4.05816,0.093558,3.5897,3.660404,,3254.0,-4.05816,0.093557,3.587,3.8864285674431938
84,4.05816,0.094686,3.633,3.660404,,3255.0,-4.05816,0.094685,3.6302,3.9005643400527017
85,4.05816,0.095813,3.6762,3.661334,,3256.0,-4.05816,0.095812,3.6735,3.8873974801415536
86,4.05816,0.09694,3.7195,3.661334,,3257.0,-4.05785,0.096939,3.7167,3.893979548297137
87,4.05816,0.098067,3.7627,3.662264,,3258.0,-4.05785,0.098066,3.7599,3.899197593045958
88,4.05816,0.099195,3.806,3.662264,,3259.0,-4.05785,0.099193,3.8031,3.9002019206299803
89,4.05785,0.100322,3.8492,3.661644,,3260.0,-4.05816,0.100321,3.8463,3.904851073469152
90,4.05785,0.101449,3.8925,3.661644,,3261.0,-4.05816,0.101448,3.8895,3.8972615537140474
91,4.05785,0.102576,3.9357,3.662574,,3262.0,-4.05816,0.102575,3.9328,3.893722797094914
92,4.05785,0.103703,3.979,3.663504,,3263.0,-4.05816,0.103703,3.976,3.896347275978257
93,4.05785,0.104831,4.0222,3.663504,,3264.0,-4.05816,0.10483,4.0192,3.8954380172264713
94,4.057539,0.105958,4.0654,3.664124,,3265.0,-4.05816,0.105957,4.0624,3.8944941321506827
95,4.057539,0.107085,4.1087,3.665365,,3266.0,-4.05816,0.107084,4.1056,3.8811765558937177
96,4.057539,0.108212,4.1519,3.665365,,3267.0,-4.05816,0.108212,4.1489,3.8877427742525525
97,4.05785,0.109339,4.1952,3.665985,,3268.0,-4.05816,0.109339,4.1921,3.877475848787236
98,4.05816,0.110466,4.2384,3.666915,,3269.0,-4.05816,0.110466,4.2353,3.894288553571407
99,4.05816,0.111594,4.2817,3.667845,,3270.0,-4.05816,0.111593,4.2785,3.8972028850405316
100,4.05816,0.112721,4.3249,3.668155,,3271.0,-4.05816,0.112721,4.3217,3.894410959960633
101,4.05816,0.113848,4.3682,3.668155,,3272.0,-4.05816,0.113848,4.365,3.8861207018650528
102,4.05816,0.114975,4.4114,3.668465,,3273.0,-4.05816,0.114975,4.4082,3.8779404166266196
103,4.05816,0.116103,4.4547,3.668775,,3274.0,-4.05816,0.116102,4.4514,3.9010132163667217
104,4.05816,0.11723,4.4979,3.668775,,3275.0,-4.05785,0.11723,4.4946,3.882586375788936
