测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.05723,0.0,0.0,3.414869,,3149.0,-4.057539,0.0,0.0,3.985839231989014
7,4.05723,0.007889,0.3022,3.414869,,3159.0,-4.057539,0.011271,0.4341,3.963919146370221
8,4.05723,0.009016,0.3454,3.414869,,3160.0,-4.057539,0.012398,0.4775,3.9830290622649307
9,4.05723,0.010143,0.3885,3.414869,,3161.0,-4.057539,0.013525,0.5209,3.9965111142008185
10,4.05723,0.01127,0.4317,3.414869,,3162.0,-4.057539,0.014652,0.5643,3.9813714393731785
11,4.05723,0.012397,0.4749,3.414869,,3163.0,-4.057539,0.015779,0.6077,4.0063114554954256
12,4.05723,0.013524,0.518,3.414869,,3164.0,-4.057539,0.016906,0.6511,3.952219966920506
13,4.05723,0.014651,0.5612,3.43192,,3165.0,-4.057539,0.018034,0.6945,3.9812449782331525
14,4.05723,0.015778,0.6044,3.43192,,3166.0,-4.057539,0.019161,0.7379,3.971963735536155
15,4.05723,0.016905,0.6476,3.43192,,3167.0,-4.057539,0.020288,0.7813,3.970371099049973
16,4.05723,0.018032,0.6907,3.446181,,3168.0,-4.057539,0.021415,0.8247,3.969371292595729
17,4.05723,0.019159,0.7339,3.446181,,3169.0,-4.057539,0.022542,0.8681,3.9838096482024556
18,4.05723,0.020286,0.7771,3.458581,,3170.0,-4.057539,0.023669,0.9115,3.9794342236356433
19,4.05723,0.021413,0.8202,3.458581,,3171.0,-4.05723,0.024796,0.9549,3.954605457404559
20,4.05723,0.02254,0.8634,3.458581,,3172.0,-4.05723,0.025923,0.9983,3.975990730696171
21,4.05723,0.023667,0.9066,3.472222,,3173.0,-4.05723,0.02705,1.0417,3.9708680106779504
22,4.05723,0.024794,0.9497,3.472222,,3174.0,-4.05723,0.028177,1.0851,3.948044294270072
23,4.057539,0.025921,0.9929,3.483073,,3175.0,-4.05723,0.029304,1.1286,3.951182375443975
24,4.057539,0.027048,1.0361,3.483073,,3176.0,-4.05723,0.030431,1.172,3.944954300419404
25,4.057539,0.028175,1.0793,3.483073,,3177.0,-4.05723,0.031558,1.2154,3.946047891692761
26,4.05692,0.029302,1.1224,3.492684,,3178.0,-4.05723,0.032685,1.2588,3.94451278808967
27,4.05692,0.030429,1.1656,3.492684,,3179.0,-4.05723,0.033812,1.3022,3.9781955351778486
28,4.05723,0.031556,1.2088,3.492684,,3180.0,-4.05723,0.034939,1.3456,3.941246802698817
29,4.05723,0.032683,1.2519,3.502604,,3181.0,-4.05723,0.036066,1.389,3.9429317827019497
30,4.05723,0.03381,1.2951,3.502604,,3182.0,-4.05723,0.037193,1.4324,3.9505299189025243
31,4.05692,0.034937,1.3383,3.511595,,3183.0,-4.05723,0.03832,1.4758,3.9278737110285804
32,4.05692,0.036064,1.3814,3.511595,,3184.0,-4.05723,0.039447,1.5192,3.94698249334049
33,4.05692,0.037191,1.4246,3.511595,,3185.0,-4.05723,0.040574,1.5626,3.954567628708229
34,4.05692,0.038318,1.4678,3.519965,,3186.0,-4.05692,0.041701,1.606,3.941872215322406
35,4.05692,0.039445,1.5109,3.519965,,3187.0,-4.05692,0.042828,1.6494,3.937075907207155
36,4.05692,0.040572,1.5541,3.519965,,3188.0,-4.05692,0.043955,1.6928,3.948253545108535
37,4.05692,0.041699,1.5973,3.528956,,3189.0,-4.05692,0.045082,1.7362,3.9391743298120683
38,4.05692,0.042826,1.6404,3.528956,,3190.0,-4.05692,0.046209,1.7796,3.932533656974285
39,4.05723,0.043953,1.6836,3.536396,,3191.0,-4.05692,0.047336,1.823,3.9361628345257547
40,4.05723,0.04508,1.7268,3.536396,,3192.0,-4.05723,0.048463,1.8664,3.9516461833189
41,4.05723,0.046207,1.77,3.536396,,3193.0,-4.05723,0.04959,1.9098,3.945857008622327
42,4.05723,0.047334,1.8131,3.544147,,3194.0,-4.05723,0.050717,1.9532,3.948125685258338
43,4.05723,0.048461,1.8563,3.544147,,3195.0,-4.057539,0.051844,1.9966,3.934723926972555
44,4.057539,0.049588,1.8995,3.550037,,3196.0,-4.057539,0.052971,2.04,3.9337872162741134
45,4.057539,0.050715,1.9426,3.550037,,3197.0,-4.057539,0.054098,2.0834,3.9220417480841085
46,4.057539,0.051842,1.9858,3.550037,,3198.0,-4.057539,0.055225,2.1268,3.9291367354029743
47,4.057539,0.052969,2.029,3.556858,,3199.0,-4.057539,0.056352,2.1702,3.9160524014983324
48,4.057539,0.054096,2.0722,3.556858,,3200.0,-4.057539,0.057479,2.2136,3.936037072042165
49,4.057539,0.055223,2.1153,3.556858,,3201.0,-4.05692,0.058606,2.257,3.9237179628641163
50,4.05723,0.05635,2.1585,3.563368,,3202.0,-4.05692,0.059733,2.3004,3.92370815347208
