测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.349578,0.0,0.0,3.634053,,3049.0,-4.349268,0.0,0.0,4.004914391877416
4,4.349578,0.004833,0.1853,3.634053,,3057.0,-4.349268,0.009665,0.3712,4.010399885324829
5,4.349578,0.006041,0.2317,3.634053,,3058.0,-4.349268,0.010873,0.4176,4.015325621705221
6,4.349268,0.007249,0.278,3.634053,,3059.0,-4.349268,0.012081,0.464,4.008535874741722
7,4.349268,0.008457,0.3243,3.634053,,3060.0,-4.349268,0.013289,0.5104,4.006000773046538
8,4.349268,0.009665,0.3707,3.643973,,3061.0,-4.349268,0.014498,0.5568,3.9738424339148373
9,4.349268,0.010874,0.417,3.650794,,3062.0,-4.349268,0.015706,0.6032,3.9878706356481497
10,4.349268,0.012082,0.4633,3.650794,,3063.0,-4.349268,0.016914,0.6496,3.999334974555401
11,4.349268,0.01329,0.5096,3.655754,,3064.0,-4.349268,0.018122,0.696,4.002552119908815
12,4.349578,0.014498,0.556,3.664124,,3065.0,-4.349578,0.01933,0.7424,3.992168375657684
13,4.349578,0.015706,0.6023,3.669705,,3066.0,-4.349578,0.020538,0.7888,4.011227245859326
14,4.349578,0.016915,0.6486,3.669705,,3067.0,-4.349578,0.021747,0.8352,4.0070447063611425
15,4.349578,0.018123,0.695,3.674975,,3068.0,-4.349578,0.022955,0.8816,3.988685780338639
16,4.349578,0.019331,0.7413,3.680246,,3069.0,-4.349578,0.024163,0.928,3.979402221433311
17,4.349578,0.020539,0.7876,3.680246,,3070.0,-4.349578,0.025371,0.9744,3.9689289542253436
18,4.349578,0.021747,0.834,3.684586,,3071.0,-4.349578,0.026579,1.0208,3.9674830655258413
19,4.349578,0.022956,0.8803,3.688926,,3072.0,-4.349578,0.027788,1.0672,3.9814531921661924
20,4.349578,0.024164,0.9266,3.688926,,3073.0,-4.349578,0.028996,1.1136,4.000249644022917
21,4.349578,0.025372,0.973,3.693576,,3074.0,-4.349578,0.030204,1.16,3.967297496639098
22,4.349578,0.02658,1.0193,3.697607,,3075.0,-4.349578,0.031412,1.2064,3.981350754162867
23,4.349578,0.027788,1.0656,3.699467,,3076.0,-4.349578,0.032621,1.2528,3.9945413037087696
