测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,5.78869,0.0,0.0,3.479043,,3053,-2.89993,0.0,0.0,4.115056471224605
1.0,5.79427,0.00154,0.054,3.495164,,3054,-2.89807,0.00076,0.0276,4.079133083255153
2.0,5.79985,0.00325,0.1137,3.508805,,3055,-2.89993,0.00164,0.0597,4.074623274620224
3.0,5.79613,0.00496,0.1734,3.520585,,3056,-2.89807,0.00248,0.0905,4.077150869343296
4.0,5.79613,0.00667,0.2332,3.530506,,3057,-2.89993,0.00323,0.1179,4.080757697852591
5.0,5.79985,0.00837,0.2929,3.540117,,3058,-2.89993,0.00408,0.149,4.077103472623159
6.0,5.79613,0.01008,0.3526,3.548797,,3059,-2.89993,0.00494,0.1802,4.074402081480269
7.0,5.79427,0.01179,0.4123,3.556858,,3060,-2.89993,0.00579,0.2114,4.085540904845828
8.0,5.80171,0.01349,0.472,3.564918,,3061,-2.90179,0.00665,0.2425,4.081651239897264
9.0,5.79613,0.0152,0.5317,3.572049,,3062,-2.89993,0.0075,0.2737,4.08840305632173
10.0,5.79985,0.01689,0.5908,3.579489,,3063,-2.89993,0.00835,0.3048,4.088077584815006
11.0,5.79985,0.01839,0.6432,3.58569,,3064,-2.89993,0.00921,0.336,4.057327736334331
13.0,5.79613,0.0201,0.7029,3.59189,,3065,-2.89993,0.01006,0.3672,4.067889667398459
14.0,5.79613,0.0218,0.7626,3.59809,,3066,-2.90179,0.01092,0.3983,4.057768993409034
15.0,5.79427,0.02349,0.8217,3.603981,,3068,-2.89993,0.01177,0.4295,4.075996244969522
16.0,5.79613,0.02506,0.8763,3.609561,,3069,-2.89993,0.01262,0.4604,4.076958956779331
17.0,5.79613,0.02676,0.936,3.614521,,3070,-2.89993,0.01336,0.4877,4.040614055476604
18.0,5.79613,0.02847,0.9957,3.620102,,3071,-2.89993,0.01422,0.5188,4.070261657938791
19.0,5.79613,0.03016,1.0549,3.625372,,3072,-2.89993,0.01507,0.55,4.0734896771441065
20.0,5.79613,0.03166,1.1072,3.630022,,3073,-2.89993,0.01593,0.5812,4.059509615850997
21.0,5.79613,0.03336,1.1669,3.634673,,3074,-2.89993,0.01678,0.6123,4.062378378381567
22.0,5.79613,0.03507,1.2266,3.639013,,3075,-2.89993,0.01763,0.6435,4.035097588640592
23.0,5.79613,0.03678,1.2863,3.643973,,3076,-2.89993,0.01849,0.6746,4.041857712242699
