测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.79427,0.0,0.0,3.506634,,2751.0,-4.34896,0.0,0.0,4.026233202040347
1,5.79799,0.00163,0.0616,3.521825,,2752.0,-4.35082,0.0012,0.0462,4.035210005651232
2,5.79427,0.00332,0.1256,3.534536,,2753.0,-4.3471,0.00248,0.0956,4.016023386441986
3,5.79799,0.00481,0.1823,3.545077,,2754.0,-4.34896,0.00376,0.145,4.014000559746956
4,5.79613,0.00654,0.2475,3.554067,,2755.0,-4.34524,0.00504,0.1944,4.0023090060000435
5,5.79985,0.00813,0.3079,3.563058,,2756.0,-4.34896,0.00632,0.2438,4.008125855052042
6,5.79613,0.00974,0.3689,3.570189,,2757.0,-4.35082,0.00744,0.2872,4.003741412763166
7,5.79613,0.01145,0.4335,3.577629,,2758.0,-4.3471,0.00868,0.3352,3.975185180461831
8,5.79613,0.01315,0.4982,3.585069,,2759.0,-4.3471,0.00996,0.3846,3.9894038766492277
9,5.79613,0.01486,0.5628,3.59158,,2760.0,-4.34896,0.01123,0.4336,3.9829017500541153
10,5.79799,0.01657,0.6275,3.59747,,2761.0,-4.34896,0.01251,0.483,3.968572906748606
11,5.79985,0.01826,0.6915,3.603981,,2762.0,-4.35082,0.01379,0.5325,3.9817052311638705
12,5.79241,0.01997,0.7562,3.609251,,2763.0,-4.34896,0.01507,0.5819,3.971544664847351
14,5.79613,0.02166,0.8202,3.614521,,2764.0,-4.34896,0.01635,0.6313,3.9790564659200314
15,5.79799,0.0233,0.8824,3.619172,,2765.0,-4.3471,0.01762,0.6803,3.973832570629096
16,5.79799,0.02501,0.9471,3.623822,,2766.0,-4.34896,0.01875,0.7236,3.9619075050925945
17,5.79799,0.02671,1.0117,3.629092,,2767.0,-4.35082,0.02005,0.774,3.9556397028634023
18,5.79799,0.02842,1.0764,3.633433,,2768.0,-4.3471,0.02133,0.8234,3.9700006963734635
19,5.79799,0.03011,1.1404,3.637773,,2769.0,-4.35082,0.02261,0.8728,3.9743206047187085
20,5.79613,0.03161,1.1971,3.641493,,2771.0,-4.3471,0.02388,0.9218,3.976254308754763
21,5.79799,0.03332,1.2618,3.645523,,2772.0,-4.34896,0.025,0.9651,3.9628258529102154
22,5.79613,0.03502,1.3264,3.649863,,2773.0,-4.34524,0.02628,1.0145,3.9557809065141756
23,5.79613,0.03673,1.3911,3.653274,,2774.0,-4.3471,0.02756,1.064,3.9718968902302194
24,5.79799,0.03844,1.4557,3.656374,,2775.0,-4.34896,0.02889,1.1152,3.970234623869236
25,5.79799,0.04014,1.5204,3.659784,,2776.0,-4.3471,0.03017,1.1647,3.9266363690406987
26,5.79241,0.04164,1.5771,3.662884,,2777.0,-4.34896,0.03129,1.208,3.959495163583595
27,5.79613,0.04335,1.6417,3.665985,,2778.0,-4.34896,0.03257,1.2574,3.94966748575082
28,5.79985,0.04507,1.7069,3.668775,,2779.0,-4.34896,0.03386,1.3069,3.947828456747628
29,5.79427,0.04663,1.7661,3.671565,,2780.0,-4.34896,0.03514,1.3563,3.9516584930356227
30,5.79613,0.04836,1.8314,3.674045,,2781.0,-4.34896,0.0364,1.4053,3.930763355495019
31,5.79613,0.05006,1.896,3.676835,,2782.0,-4.35268,0.03753,1.4486,3.9355711554657193
32,5.80171,0.05177,1.9606,3.679316,,2783.0,-4.3471,0.03881,1.498,3.941590560923502
33,5.79613,0.05333,2.0198,3.681486,,2784.0,-4.3471,0.04009,1.5475,3.9454248148433315
34,5.79799,0.05507,2.0857,3.683346,,2785.0,-4.35082,0.04134,1.5959,3.946623635062264
35,5.79799,0.05678,2.1503,3.685516,,2786.0,-4.34896,0.04256,1.643,3.944895534928004
36,5.79985,0.05849,2.215,3.687686,,2787.0,-4.34896,0.04383,1.692,3.9226812472927794
37,5.79613,0.06014,2.2778,3.689856,,2788.0,-4.3471,0.04511,1.7414,3.9394739383899284
38,5.79799,0.06175,2.3387,3.691406,,2789.0,-4.3471,0.04639,1.7908,3.9356130203531916
39,5.79613,0.06325,2.3955,3.692956,,2790.0,-4.35082,0.04767,1.8403,3.9274497409234383
40,5.79427,0.06496,2.4601,3.694816,,2791.0,-4.34896,0.04895,1.8897,3.9317758340409394
41,5.79613,0.06667,2.5248,3.696367,,2792.0,-4.35082,0.05024,1.9391,3.942058185920505
43,5.79799,0.06837,2.5894,3.697917,,2793.0,-4.3471,0.05151,1.9885,3.9356822275349335
44,5.79799,0.07008,2.654,3.699467,,2794.0,-4.34896,0.05281,2.0384,3.955278999734347
45,5.79427,0.07177,2.7181,3.701017,,2795.0,-4.3471,0.05395,2.0827,3.9350673136019303
46,5.79799,0.07335,2.7778,3.701947,,2797.0,-4.3471,0.05524,2.1321,3.921983914410774
47,5.79799,0.07507,2.8431,3.703187,,2798.0,-4.35082,0.0566,2.1848,3.9391975726538107
48,5.79613,0.07678,2.9077,3.704737,,2799.0,-4.34896,0.05778,2.2305,3.9161473356616376
49,5.79427,0.07848,2.9724,3.705977,,2800.0,-4.3471,0.05905,2.2795,3.9203401681447048
50,5.79799,0.08019,3.037,3.706907,,2801.0,-4.34896,0.06033,2.3289,3.922236774315599
51,5.79613,0.0819,3.1017,3.708147,,2802.0,-4.3471,0.06161,2.3783,3.94741402172155
52,5.79613,0.08359,3.1657,3.709077,,2803.0,-4.34524,0.06289,2.4278,3.9380460490505818
53,5.79985,0.08509,3.2225,3.710628,,2804.0,-4.34896,0.06417,2.4772,3.918220250739177
54,5.79613,0.08686,3.2895,3.711558,,2805.0,-4.3471,0.0655,2.5285,3.9131278917875916
55,5.79613,0.08836,3.3463,3.712488,,2806.0,-4.3471,0.06677,2.5774,3.932146576554237
56,5.79613,0.09022,3.417,3.713418,,2807.0,-4.3471,0.06805,2.6269,3.913247431113634
57,5.79613,0.09174,3.4743,3.714348,,2808.0,-4.34896,0.06933,2.6763,3.931424619543741
58,5.79427,0.09345,3.539,3.715278,,2809.0,-4.34896,0.07061,2.7257,3.9373563600936934
59,5.79985,0.09515,3.6036,3.716208,,2810.0,-4.34896,0.07183,2.7728,3.9280859048368413
60,5.79613,0.09684,3.6677,3.716828,,2811.0,-4.34896,0.07308,2.8208,3.9337301871648713
61,5.79799,0.09855,3.7323,3.717758,,2812.0,-4.3471,0.0743,2.8679,3.9069603798171286
62,5.79427,0.10026,3.797,3.718688,,2813.0,-4.34338,0.07542,2.9113,3.909667919289211
63,5.79799,0.10196,3.8616,3.719618,,2814.0,-4.34896,0.0767,2.9607,3.922458794518106
64,5.79799,0.10351,3.9202,3.720238,,2815.0,-4.34524,0.07798,3.0101,3.924940610715311
65,5.79799,0.10517,3.983,3.721168,,2816.0,-4.3471,0.07926,3.0595,3.92230964350184
66,5.79613,0.10688,4.0476,3.721788,,2817.0,-4.34896,0.08054,3.1089,3.9309467720475113
68,5.79799,0.10858,4.1123,3.722718,,2818.0,-4.34896,0.08181,3.1579,3.91110711721162
69,5.79613,0.11029,4.1769,3.723338,,2820.0,-4.34524,0.08308,3.2069,3.923617182191771
70,5.79799,0.11211,4.2458,3.723958,,2821.0,-4.34896,0.08435,3.2558,3.912275171972392
71,5.79985,0.11387,4.3123,3.724888,,2822.0,-4.34896,0.08549,3.3001,3.9231968091279295
72,5.79985,0.11552,4.3751,3.725508,,2823.0,-4.35082,0.08674,3.3481,3.924583085296219
73,5.79613,0.11702,4.4318,3.726129,,2824.0,-4.34524,0.08791,3.3934,3.92171368180731
74,5.79799,0.11873,4.4965,3.726748,,2825.0,-4.35082,0.08914,3.4409,3.919517306587954
75,5.79613,0.12043,4.5611,3.727369,,2826.0,-4.3471,0.09042,3.4904,3.923769735044242
76,5.79985,0.12214,4.6258,3.728299,,2827.0,-4.3471,0.0917,3.5398,3.9050050412760933
77,5.79613,0.12385,4.6904,3.728919,,2828.0,-4.35082,0.09298,3.5892,3.917468098366902
78,5.79799,0.12549,4.7527,3.729539,,2829.0,-4.34896,0.09426,3.6386,3.8964955359820572
79,5.79613,0.12718,4.8167,3.730469,,2830.0,-4.34896,0.09554,3.688,3.933820426422881
80,5.79799,0.12889,4.8813,3.731089,,2831.0,-4.34896,0.09682,3.7375,3.920429304126774
81,5.79613,0.13058,4.9454,3.732019,,2832.0,-4.34896,0.09812,3.7874,3.8915803040597563
82,5.79427,0.13229,5.01,3.732639,,2833.0,-4.34896,0.09924,3.8307,3.9113118212830256
83,5.79613,0.13378,5.0667,3.733259,,2834.0,-4.3471,0.10046,3.8778,3.913506553795522
84,5.79985,0.13548,5.1308,3.733879,,2835.0,-4.3471,0.10178,3.9286,3.9185697051162434
85,5.79799,0.13715,5.1942,3.734499,,2836.0,-4.34524,0.1029,3.972,3.909545133865193
86,5.79985,0.13887,5.2594,3.735119,,2837.0,-4.3471,0.10421,4.0228,3.9185123427048927
87,5.79799,0.1406,5.3247,3.736049,,2838.0,-4.35082,0.1055,4.0722,3.910947093241099
88,5.79985,0.1423,5.3894,3.736359,,2839.0,-4.34896,0.10676,4.1212,3.917000188379307
89,5.79799,0.14401,5.454,3.737289,,2840.0,-4.3471,0.10789,4.1645,3.9052995889401525
90,5.79799,0.14572,5.5187,3.737909,,2841.0,-4.34896,0.10917,4.2139,3.901210808337342
92,5.79427,0.14728,5.5778,3.738529,,2842.0,-4.34896,0.11045,4.2634,3.8996404320502607
93,5.79985,0.1491,5.6467,3.739149,,2843.0,-4.34338,0.11173,4.3128,3.901804687320892
94,5.79613,0.15081,5.7114,3.739769,,2844.0,-4.34896,0.11301,4.3622,3.894345974985585
95,5.79985,0.15251,5.776,3.740389,,2845.0,-4.35082,0.11429,4.4116,3.9018981684203715
96,5.79799,0.15422,5.8407,3.741319,,2846.0,-4.35082,0.11557,4.4611,3.8867550346910615
