测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,3.189794,0.0,0.0,3.486173,,3931.0,-3.189794,0.0,0.0,3.954396218942154
8,3.189794,0.007088,0.2758,3.486173,,3937.0,-3.189794,0.005316,0.2082,3.9530824130562006
9,3.189794,0.007974,0.3103,3.486173,,3938.0,-3.189794,0.006202,0.2429,3.9748247099404734
10,3.189794,0.008861,0.3448,3.486173,,3939.0,-3.189484,0.007088,0.2776,3.9622533441226158
11,3.189794,0.009747,0.3792,3.486173,,3940.0,-3.189484,0.007974,0.3123,3.9391192896270546
12,3.189794,0.010633,0.4137,3.486173,,3941.0,-3.189484,0.00886,0.347,3.9580769674995326
13,3.189484,0.011519,0.4482,3.497644,,3942.0,-3.189794,0.009746,0.3817,3.960962983342795
14,3.189484,0.012405,0.4827,3.497644,,3943.0,-3.189794,0.010632,0.4164,3.953993296418666
15,3.189484,0.013291,0.5171,3.497644,,3944.0,-3.189484,0.011518,0.4511,3.9621165597981323
16,3.189484,0.014177,0.5516,3.509425,,3945.0,-3.189484,0.012404,0.4858,3.9527614626338523
17,3.189484,0.015062,0.5861,3.509425,,3946.0,-3.189484,0.01329,0.5205,3.9508044527335633
18,3.189484,0.015948,0.6206,3.519035,,3947.0,-3.189484,0.014176,0.5552,3.9498212013019036
19,3.189484,0.016834,0.655,3.519035,,3948.0,-3.189484,0.015062,0.5899,3.9751039794715606
20,3.189484,0.01772,0.6895,3.519035,,3949.0,-3.189484,0.015948,0.6246,3.9378430209736304
21,3.189794,0.018606,0.724,3.527096,,3950.0,-3.189484,0.016834,0.6593,3.9429952654596514
22,3.189794,0.019492,0.7585,3.527096,,3951.0,-3.189484,0.01772,0.694,3.9284017205964683
23,3.189794,0.020379,0.7929,3.527096,,3952.0,-3.189484,0.018606,0.7287,3.939356110258421
24,3.189484,0.021265,0.8274,3.536086,,3953.0,-3.189794,0.019492,0.7634,3.930976563551761
25,3.189484,0.02215,0.8619,3.536086,,3954.0,-3.189794,0.020378,0.7981,3.9270847737960297
26,3.189174,0.023036,0.8963,3.544147,,3955.0,-3.189174,0.021264,0.8328,3.9374114932641247
27,3.189174,0.023922,0.9308,3.544147,,3956.0,-3.189174,0.02215,0.8675,3.9402946182481275
28,3.189174,0.024808,0.9653,3.544147,,3957.0,-3.189174,0.023036,0.9022,3.954494419668049
29,3.189794,0.025694,0.9998,3.551587,,3958.0,-3.189794,0.023922,0.9369,3.931669303595265
30,3.189794,0.02658,1.0342,3.551587,,3959.0,-3.189794,0.024808,0.9716,3.9472483282032385
31,3.189794,0.027466,1.0687,3.551587,,3960.0,-3.189484,0.025694,1.0063,3.920038294815957
32,3.189794,0.028352,1.1032,3.558408,,3961.0,-3.189484,0.02658,1.041,3.945240528617947
33,3.189794,0.029238,1.1377,3.558408,,3962.0,-3.189484,0.027466,1.0757,3.932957135952985
34,3.189174,0.030124,1.1721,3.566468,,3963.0,-3.189484,0.028352,1.1104,3.927657297223965
35,3.189174,0.03101,1.2066,3.566468,,3964.0,-3.189484,0.029238,1.1451,3.933432627734852
36,3.189174,0.031896,1.2411,3.566468,,3965.0,-3.189484,0.030124,1.1798,3.9123824746459577
37,3.189794,0.032782,1.2755,3.572049,,3966.0,-3.189174,0.03101,1.2145,3.9161148348473347
38,3.189794,0.033668,1.31,3.572049,,3967.0,-3.189174,0.031896,1.2492,3.9216951603796
39,3.189794,0.034554,1.3445,3.572049,,3968.0,-3.190104,0.032782,1.2839,3.9149094661550783
40,3.189484,0.03544,1.379,3.577939,,3969.0,-3.190104,0.033668,1.3186,3.9105386927285313
41,3.189484,0.036326,1.4134,3.577939,,3970.0,-3.190104,0.034554,1.3533,3.9337107997338396
42,3.190104,0.037212,1.4479,3.577939,,3971.0,-3.190104,0.03544,1.388,3.915698130237544
43,3.190104,0.038098,1.4824,3.583519,,3972.0,-3.190104,0.036326,1.4227,3.9162048753670455
44,3.190104,0.038985,1.5169,3.583519,,3973.0,-3.190104,0.037212,1.4574,3.9334803070283333
45,3.189484,0.039871,1.5514,3.58879,,3974.0,-3.189794,0.038098,1.4921,3.9081214329959963
46,3.189484,0.040757,1.5858,3.58879,,3975.0,-3.189794,0.038984,1.5268,3.9300239965847674
47,3.189794,0.041643,1.6203,3.58879,,3976.0,-3.189484,0.03987,1.5615,3.917194108610188
48,3.189794,0.042529,1.6548,3.59251,,3977.0,-3.189484,0.040756,1.5962,3.92674702704253
49,3.189794,0.043415,1.6893,3.59251,,3978.0,-3.189484,0.041642,1.6309,3.9010663182195855
50,3.189484,0.044301,1.7237,3.59871,,3979.0,-3.189484,0.042528,1.6656,3.9164122084289263
51,3.189484,0.045187,1.7582,3.59871,,3980.0,-3.189484,0.043414,1.7003,3.8869594829679284
52,3.189484,0.046073,1.7927,3.59871,,3981.0,-3.190414,0.044301,1.735,3.9232272406407063
53,3.189794,0.046959,1.8272,3.602741,,3982.0,-3.190414,0.045187,1.7697,3.920309350767544
54,3.189794,0.047845,1.8616,3.602741,,3983.0,-3.190414,0.046073,1.8044,3.914128512860604
55,3.189484,0.048731,1.8961,3.602741,,3984.0,-3.189794,0.046959,1.8391,3.9144200838751013
56,3.189484,0.049617,1.9306,3.608011,,3985.0,-3.189794,0.047845,1.8738,3.932029094804949
57,3.189484,0.050503,1.965,3.608011,,3986.0,-3.189794,0.048731,1.9085,3.9168478417487655
58,3.189484,0.051389,1.9995,3.611731,,3987.0,-3.189484,0.049617,1.9432,3.908423615514267
