测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.349578,0.0,0.0,3.502914,,3090.0,-4.349888,0.0,0.0,4.036787086011964
5,4.349578,0.006041,0.2286,3.502914,,3098.0,-4.349888,0.009666,0.3706,4.007354413591885
6,4.349578,0.007249,0.2743,3.502914,,3099.0,-4.349888,0.010875,0.4169,4.035324337061519
7,4.349578,0.008458,0.32,3.502914,,3100.0,-4.349578,0.012083,0.4632,4.030808278848365
8,4.349578,0.009666,0.3657,3.513455,,3101.0,-4.349578,0.013291,0.5095,4.0178793028826165
9,4.349578,0.010874,0.4115,3.521205,,3102.0,-4.349578,0.014499,0.5558,4.0236536925431645
10,4.349578,0.012082,0.4572,3.521205,,3103.0,-4.349578,0.015708,0.6022,4.008929763232806
11,4.349268,0.01329,0.5029,3.528646,,3104.0,-4.349578,0.016916,0.6485,3.999978923088104
12,4.349268,0.014498,0.5486,3.536706,,3105.0,-4.349578,0.018124,0.6948,4.00914666685309
13,4.349268,0.015707,0.5943,3.536706,,3106.0,-4.349578,0.019332,0.7411,4.009913501464139
14,4.349268,0.016915,0.64,3.544147,,3107.0,-4.349578,0.02054,0.7874,3.973075160737003
15,4.349268,0.018123,0.6857,3.550347,,3108.0,-4.349888,0.021749,0.8337,3.997683584784329
16,4.349268,0.019331,0.7314,3.550347,,3109.0,-4.349888,0.022957,0.8801,3.990534132780952
17,4.349268,0.020539,0.7772,3.555928,,3110.0,-4.349888,0.024165,0.9264,4.0015647198779
18,4.349268,0.021747,0.8229,3.562128,,3111.0,-4.349888,0.025374,0.9727,3.991928203617219
19,4.349268,0.022955,0.8686,3.562128,,3112.0,-4.349888,0.026582,1.019,3.9956787524365365
20,4.349268,0.024163,0.9143,3.566468,,3113.0,-4.349888,0.02779,1.0653,3.99077524383547
21,4.349578,0.025372,0.96,3.571119,,3114.0,-4.349888,0.028999,1.1117,3.997117859238746
22,4.349268,0.02658,1.0057,3.577629,,3115.0,-4.349578,0.030207,1.158,3.9905717506435034
23,4.349268,0.027788,1.0514,3.577629,,3116.0,-4.349578,0.031415,1.2043,3.993751331753083
24,4.349578,0.028996,1.0972,3.581969,,3117.0,-4.349578,0.032623,1.2506,3.9924723045436474
25,4.349578,0.030204,1.1429,3.586309,,3118.0,-4.349578,0.033831,1.2969,3.9996832897605947
26,4.349578,0.031413,1.1886,3.586309,,3119.0,-4.349578,0.03504,1.3433,3.973177717911964
27,4.349578,0.032621,1.2343,3.5891,,3120.0,-4.349578,0.036248,1.3896,3.970437508893103
28,4.349578,0.033829,1.28,3.59437,,3121.0,-4.349578,0.037456,1.4359,3.9831421490164196
29,4.349578,0.035037,1.3257,3.59437,,3122.0,-4.349578,0.038664,1.4822,3.97442895660293
30,4.349578,0.036245,1.3715,3.59747,,3123.0,-4.349888,0.039873,1.5285,3.9912048590517175
31,4.349578,0.037454,1.4172,3.59747,,3124.0,-4.349888,0.041081,1.5748,3.980450214793597
32,4.349578,0.038662,1.4629,3.603671,,3125.0,-4.349888,0.042289,1.6212,3.9656473188453143
33,4.349578,0.03987,1.5086,3.607081,,3126.0,-4.349888,0.043498,1.6675,3.9664697964342266
34,4.349578,0.041078,1.5543,3.607081,,3127.0,-4.349888,0.044706,1.7138,3.9631723537350654
35,4.349578,0.042287,1.6,3.611111,,3128.0,-4.349888,0.045914,1.7601,3.9686993862708393
36,4.349578,0.043495,1.6458,3.611111,,3129.0,-4.349888,0.047122,1.8065,3.9670513752271024
37,4.349578,0.044703,1.6915,3.615451,,3130.0,-4.349578,0.048331,1.8528,3.96412011873362
38,4.349578,0.045911,1.7372,3.615451,,3131.0,-4.349578,0.049539,1.8991,3.9560683468527666
39,4.349578,0.047119,1.7829,3.617002,,3132.0,-4.349578,0.050747,1.9454,3.955612663396091
40,4.349578,0.048328,1.8286,3.617002,,3133.0,-4.349578,0.051955,1.9917,3.9604142887025127
41,4.349578,0.049536,1.8743,3.621032,,3134.0,-4.349578,0.053163,2.038,3.969545255749973
42,4.349578,0.050744,1.9201,3.621032,,3135.0,-4.349578,0.054372,2.0844,3.960777375980716
43,4.349578,0.051952,1.9658,3.624132,,3136.0,-4.349578,0.05558,2.1307,3.9650905555320617
44,4.349268,0.05316,2.0115,3.626302,,3137.0,-4.349578,0.056788,2.177,3.955057667334086
45,4.349268,0.054369,2.0572,3.626302,,3138.0,-4.349578,0.057996,2.2233,3.9590653099971704
46,4.349578,0.055577,2.1029,3.630022,,3139.0,-4.349578,0.059205,2.2696,3.950749987730583
47,4.349578,0.056785,2.1486,3.630022,,3140.0,-4.349578,0.060413,2.3159,3.9304792839583755
48,4.349578,0.057993,2.1944,3.633122,,3141.0,-4.349578,0.061621,2.3623,3.953342808729185
49,4.349578,0.059201,2.2401,3.633122,,3142.0,-4.349578,0.062829,2.4086,3.9445650946862716
50,4.349578,0.06041,2.2858,3.633743,,3143.0,-4.349578,0.064037,2.4549,3.945457727873502
51,4.349578,0.061618,2.3315,3.633743,,3144.0,-4.349578,0.065246,2.5012,3.957618315284138
52,4.349578,0.062826,2.3772,3.636533,,3145.0,-4.349888,0.066454,2.5475,3.928204169011515
53,4.349578,0.064034,2.4229,3.636533,,3146.0,-4.349888,0.067662,2.5939,3.9260653264946415
54,4.349268,0.065242,2.4687,3.637773,,3147.0,-4.349888,0.068871,2.6402,3.933370251146114
55,4.349268,0.066451,2.5144,3.637773,,3148.0,-4.349888,0.070079,2.6865,3.956387909942709
56,4.349578,0.067659,2.5601,3.640563,,3149.0,-4.349888,0.071287,2.7328,3.95295311898375
57,4.349578,0.068867,2.6058,3.640563,,3150.0,-4.349888,0.072495,2.7791,3.93479334787311
58,4.349578,0.070075,2.6515,3.643353,,3151.0,-4.349888,0.073704,2.8255,3.9502397504564226
59,4.349578,0.071283,2.6972,3.643353,,3152.0,-4.349578,0.074912,2.8718,3.9442618947515897
