测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.21763,0.0,0.0,3.523996,,2785.0,-5.21763,0.0,0.0,3.9922628090142944
1,5.21763,0.00143,0.055,3.536706,,2786.0,-5.21577,0.00157,0.0604,3.981400383583783
2,5.21763,0.00297,0.1139,3.547867,,2787.0,-5.21763,0.00291,0.1124,3.9785267462888223
3,5.21763,0.00451,0.1728,3.556858,,2788.0,-5.21763,0.00445,0.1717,3.9841534920871817
4,5.21763,0.00603,0.2312,3.565228,,2789.0,-5.21949,0.00597,0.2304,3.9703727796131942
5,5.21949,0.00738,0.2829,3.572049,,2790.0,-5.21763,0.00758,0.2925,3.9495627999475125
6,5.21949,0.00892,0.3418,3.578559,,2791.0,-5.21949,0.00912,0.3518,3.9379192009060446
7,5.21577,0.01045,0.4007,3.585069,,2792.0,-5.21763,0.01065,0.4111,3.952152074901167
8,5.21949,0.01199,0.4596,3.59065,,2793.0,-5.22135,0.01218,0.4698,3.94921109114539
9,5.21763,0.0136,0.5212,3.59592,,2794.0,-5.21763,0.01353,0.5218,3.956827955515113
10,5.21949,0.01499,0.5746,3.60088,,2795.0,-5.21763,0.01506,0.5811,3.931557747908353
11,5.21949,0.01652,0.6335,3.605531,,2796.0,-5.22135,0.0166,0.6404,3.9530237983263463
12,5.21763,0.01805,0.6918,3.610181,,2797.0,-5.22135,0.01806,0.6969,3.943044888702713
13,5.21763,0.01939,0.7435,3.614211,,2798.0,-5.22135,0.01963,0.7573,3.940932551403805
15,5.21763,0.02093,0.8024,3.618242,,2799.0,-5.21763,0.02098,0.8093,3.9411800822924707
16,5.21763,0.02247,0.8613,3.622272,,2800.0,-5.21949,0.02251,0.8686,3.9485776467086007
17,5.21949,0.02403,0.9213,3.626302,,2801.0,-5.21949,0.02405,0.9279,3.932103852149308
18,5.21949,0.02558,0.9808,3.630022,,2802.0,-5.21763,0.0255,0.9838,3.9171063692972603
19,5.22135,0.02714,1.0403,3.633433,,2803.0,-5.21763,0.02696,1.0403,3.933103057297546
20,5.21949,0.02867,1.0992,3.636533,,2804.0,-5.21949,0.02831,1.0923,3.92127598689649
21,5.21949,0.03021,1.1581,3.639633,,2805.0,-5.21949,0.02985,1.1516,3.9417763136326958
22,5.21949,0.03175,1.217,3.642733,,2806.0,-5.21949,0.03139,1.2109,3.9419349841876428
23,5.21949,0.03328,1.2759,3.645523,,2808.0,-5.22135,0.03292,1.2702,3.9187716643650417
24,5.21577,0.0348,1.3343,3.648623,,2809.0,-5.21763,0.03446,1.3295,3.9309205959807914
