测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,2.318825,0.0,0.0,3.294581,,4695,-1.449033,0.0,0.0,4.117432157881125
5.0,2.318825,0.003221,0.1214,3.294581,,4701,-1.449033,0.002415,0.0914,4.1115293389814305
6.0,2.318639,0.003865,0.1457,3.294581,,4702,-1.449405,0.002818,0.1066,4.112149515495388
7.0,2.318639,0.004509,0.17,3.294581,,4703,-1.449405,0.00322,0.1219,4.120488443381348
8.0,2.318825,0.005153,0.1943,3.301401,,4704,-1.449405,0.003623,0.1371,4.112810487529851
9.0,2.318825,0.005797,0.2185,3.308222,,4705,-1.449405,0.004026,0.1523,4.100989139499045
10.0,2.318825,0.006441,0.2428,3.308222,,4706,-1.449405,0.004428,0.1676,4.109264583710861
11.0,2.318825,0.007085,0.2671,3.314732,,4707,-1.449219,0.004831,0.1828,4.1122938393116915
12.0,2.318825,0.007729,0.2914,3.314732,,4708,-1.449219,0.005233,0.198,4.120172904960921
13.0,2.318825,0.008373,0.3157,3.320003,,4709,-1.449219,0.005636,0.2133,4.1115277142532864
14.0,2.318825,0.009018,0.3399,3.326823,,4710,-1.449219,0.006038,0.2285,4.109073452229664
15.0,2.318825,0.009662,0.3642,3.326823,,4711,-1.449219,0.006441,0.2437,4.0953436352077075
16.0,2.318825,0.010306,0.3885,3.330543,,4712,-1.449219,0.006843,0.259,4.118380898579789
17.0,2.318825,0.01095,0.4128,3.335814,,4713,-1.449405,0.007246,0.2742,4.105333487406194
18.0,2.318825,0.011594,0.4371,3.335814,,4714,-1.449405,0.007649,0.2894,4.101487001542384
19.0,2.318825,0.012238,0.4614,3.341084,,4715,-1.449405,0.008051,0.3047,4.098918677062806
20.0,2.318825,0.012882,0.4856,3.345424,,4716,-1.449405,0.008454,0.3199,4.086058597623429
21.0,2.318825,0.013526,0.5099,3.350074,,4717,-1.449219,0.008856,0.3351,4.101334908254449
22.0,2.318825,0.01417,0.5342,3.350074,,4718,-1.449219,0.009259,0.3504,4.085973969290981
23.0,2.318825,0.014815,0.5585,3.355655,,4719,-1.449405,0.009662,0.3656,4.095467284796339
24.0,2.318825,0.015459,0.5828,3.360305,,4720,-1.449591,0.010064,0.3809,4.092537246099044
25.0,2.318825,0.016103,0.6071,3.360305,,4721,-1.449591,0.010467,0.3961,4.081296351069177
26.0,2.318825,0.016747,0.6313,3.363095,,4722,-1.449591,0.01087,0.4113,4.095518482142326
27.0,2.318825,0.017391,0.6556,3.366505,,4723,-1.449405,0.011272,0.4266,4.084018837741217
28.0,2.318825,0.018035,0.6799,3.366505,,4724,-1.449405,0.011675,0.4418,4.105098254164614
29.0,2.318825,0.018679,0.7042,3.371466,,4725,-1.449033,0.012077,0.457,4.090935719903522
30.0,2.318825,0.019323,0.7285,3.374876,,4726,-1.449033,0.01248,0.4723,4.1027909393580355
31.0,2.318825,0.019968,0.7527,3.374876,,4727,-1.449033,0.012882,0.4875,4.101394673644603
32.0,2.318825,0.020612,0.777,3.377356,,4728,-1.449219,0.013285,0.5027,4.0982629790288145
33.0,2.318825,0.021256,0.8013,3.381387,,4729,-1.449405,0.013688,0.518,4.096587551108417
34.0,2.318825,0.0219,0.8256,3.381387,,4730,-1.449405,0.01409,0.5332,4.079408537381871
35.0,2.318825,0.022544,0.8499,3.386347,,4731,-1.449219,0.014493,0.5484,4.074718867208769
36.0,2.318825,0.023188,0.8742,3.389137,,4732,-1.449219,0.014895,0.5637,4.08306660274351
37.0,2.318825,0.023832,0.8984,3.389137,,4733,-1.449033,0.015298,0.5789,4.083554180995316
38.0,2.318825,0.024476,0.9227,3.392547,,4734,-1.449033,0.0157,0.5941,4.083112647779736
39.0,2.318639,0.02512,0.947,3.397197,,4735,-1.449033,0.016103,0.6094,4.085228786560068
40.0,2.318639,0.025765,0.9713,3.397197,,4736,-1.449033,0.016505,0.6246,4.090424441339546
41.0,2.318639,0.026409,0.9956,3.398128,,4737,-1.449219,0.016908,0.6398,4.086036759702303
42.0,2.318825,0.027053,1.0198,3.402468,,4738,-1.449405,0.017311,0.6551,4.091099085794763
43.0,2.318825,0.027697,1.0441,3.402468,,4739,-1.449405,0.017713,0.6703,4.066824675036408
44.0,2.318825,0.028341,1.0684,3.404638,,4740,-1.449405,0.018116,0.6855,4.078283046393404
45.0,2.318825,0.028985,1.0927,3.407738,,4741,-1.449405,0.018518,0.7008,4.073320633516351
46.0,2.318825,0.029629,1.117,3.407738,,4742,-1.449405,0.018921,0.716,4.072784038595638
47.0,2.318825,0.030273,1.1413,3.412078,,4743,-1.449405,0.019324,0.7312,4.0768319584654416
48.0,2.318825,0.030917,1.1655,3.413629,,4744,-1.449405,0.019726,0.7465,4.079403752832923
49.0,2.318825,0.031562,1.1898,3.413629,,4745,-1.449405,0.020129,0.7617,4.074625615303229
50.0,2.318825,0.032206,1.2141,3.416729,,4746,-1.449405,0.020531,0.7769,4.073010405168237
51.0,2.318825,0.03285,1.2384,3.420139,,4747,-1.449405,0.020934,0.7922,4.099213004167612
52.0,2.318825,0.033494,1.2627,3.420139,,4748,-1.449405,0.021337,0.8074,4.077000553597956
53.0,2.318825,0.034138,1.2869,3.422619,,4749,-1.449405,0.021739,0.8226,4.0675922989186235
54.0,2.318825,0.034782,1.3112,3.426339,,4750,-1.449405,0.022142,0.8379,4.092129371472787
55.0,2.318825,0.035426,1.3355,3.426339,,4751,-1.449405,0.022544,0.8531,4.057263962383853
56.0,2.318825,0.03607,1.3598,3.427579,,4752,-1.449405,0.022947,0.8684,4.059096415146123
57.0,2.318825,0.036714,1.3841,3.43037,,4753,-1.449405,0.02335,0.8836,4.0547600582010315
58.0,2.318825,0.037359,1.4084,3.43037,,4754,-1.449405,0.023752,0.8988,4.076331115104018
59.0,2.31901,0.038003,1.4326,3.43316,,4755,-1.449405,0.024155,0.9141,4.0687894576084345
60.0,2.31901,0.038647,1.4569,3.43688,,4756,-1.449405,0.024558,0.9293,4.069588964561489
61.0,2.318825,0.039291,1.4812,3.43688,,4757,-1.449219,0.02496,0.9445,4.058042952529174
62.0,2.318825,0.039935,1.5055,3.43812,,4758,-1.449219,0.025363,0.9598,4.054342341708745
63.0,2.318639,0.040579,1.5298,3.43936,,4759,-1.449219,0.025765,0.975,4.057465915462352
64.0,2.318639,0.041223,1.5541,3.43936,,4760,-1.449219,0.026168,0.9902,4.045001587465428
65.0,2.318639,0.041867,1.5783,3.44215,,4761,-1.449219,0.02657,1.0055,4.061603865032584
66.0,2.318825,0.042511,1.6026,3.44463,,4762,-1.449405,0.026973,1.0207,4.059564178355893
67.0,2.318825,0.043156,1.6269,3.44463,,4763,-1.449405,0.027376,1.0359,4.0576143743208535
68.0,2.318825,0.0438,1.6512,3.447731,,4764,-1.449405,0.027778,1.0512,4.050427077624517
69.0,2.318825,0.044444,1.6755,3.448971,,4765,-1.449405,0.028181,1.0664,4.051394109523206
70.0,2.318825,0.045088,1.6997,3.452381,,4766,-1.449219,0.028583,1.0816,4.069607890897819
71.0,2.318825,0.045732,1.724,3.452381,,4767,-1.449219,0.028986,1.0969,4.05845928104766
72.0,2.318639,0.046376,1.7483,3.453621,,4768,-1.449219,0.029388,1.1121,4.048297223610607
73.0,2.318639,0.04702,1.7726,3.453621,,4769,-1.449219,0.029791,1.1273,4.071092036753918
74.0,2.318639,0.047664,1.7969,3.456411,,4770,-1.449219,0.030194,1.1426,4.0563886881530475
75.0,2.318639,0.048308,1.8211,3.458581,,4771,-1.449219,0.030596,1.1578,4.0576574989687035
76.0,2.318639,0.048952,1.8454,3.458581,,4772,-1.449219,0.030999,1.173,4.0623873036430656
77.0,2.318639,0.049596,1.8697,3.460131,,4773,-1.449219,0.031401,1.1883,4.063968073182615
78.0,2.318639,0.050241,1.894,3.463232,,4774,-1.449219,0.031804,1.2035,4.070778730105992
79.0,2.318639,0.050885,1.9183,3.463232,,4775,-1.449219,0.032206,1.2187,4.061735872476614
80.0,2.318825,0.051529,1.9426,3.465092,,4776,-1.449405,0.032609,1.234,4.03945575499456
81.0,2.318825,0.052173,1.9668,3.466642,,4777,-1.449405,0.033012,1.2492,4.042582092777871
82.0,2.318825,0.052817,1.9911,3.466642,,4778,-1.449405,0.033414,1.2645,4.04054486523334
83.0,2.318825,0.053461,2.0154,3.469432,,4779,-1.449405,0.033817,1.2797,4.058588909954367
84.0,2.318825,0.054105,2.0397,3.470362,,4780,-1.449405,0.034219,1.2949,4.050788569794918
85.0,2.318639,0.054749,2.064,3.473772,,4781,-1.449405,0.034622,1.3102,4.06014460489275
86.0,2.318639,0.055393,2.0882,3.473772,,4782,-1.449405,0.035025,1.3254,4.0548051509878364
87.0,2.318639,0.056037,2.1125,3.474082,,4783,-1.449405,0.035427,1.3406,4.056038975297694
88.0,2.318825,0.056681,2.1368,3.476563,,4784,-1.449405,0.03583,1.3559,4.045065377935712
89.0,2.318825,0.057326,2.1611,3.476563,,4785,-1.449405,0.036233,1.3711,4.065412037042691
90.0,2.318825,0.05797,2.1854,3.478733,,4786,-1.449405,0.036635,1.3863,4.04882929865545
91.0,2.318825,0.058614,2.2097,3.479663,,4787,-1.449405,0.037038,1.4016,4.054953669045401
92.0,2.318825,0.059258,2.2339,3.479663,,4788,-1.449405,0.03744,1.4168,4.045294828698557
93.0,2.318825,0.059902,2.2582,3.482453,,4789,-1.449405,0.037843,1.432,4.055023132608658
94.0,2.318639,0.060546,2.2825,3.484623,,4790,-1.449219,0.038246,1.4473,4.0588326170743425
95.0,2.318639,0.06119,2.3068,3.484623,,4791,-1.449219,0.038648,1.4625,4.039594286087709
96.0,2.318825,0.061834,2.3311,3.486483,,4792,-1.449219,0.039051,1.4777,4.05229915306271
97.0,2.318825,0.062478,2.3553,3.486793,,4793,-1.449219,0.039453,1.493,4.043380648812257
98.0,2.318825,0.063123,2.3796,3.486793,,4794,-1.449219,0.039856,1.5082,4.040592867639117
99.0,2.318825,0.063767,2.4039,3.489893,,4795,-1.449219,0.040258,1.5234,4.06240187099187
100.0,2.318825,0.064411,2.4282,3.490203,,4796,-1.449219,0.040661,1.5387,4.052532041765755
101.0,2.318825,0.065055,2.4525,3.490203,,4797,-1.449405,0.041064,1.5539,4.05044467166681
102.0,2.318825,0.065699,2.4768,3.492373,,4798,-1.449405,0.041466,1.5691,4.043449452873423
103.0,2.318825,0.066343,2.501,3.494234,,4799,-1.449405,0.041869,1.5844,4.0577747578882475
104.0,2.318825,0.066987,2.5253,3.494234,,4800,-1.449219,0.042271,1.5996,4.068617339139266
105.0,2.318825,0.067631,2.5496,3.494854,,4801,-1.449219,0.042674,1.6148,4.035169695835961
106.0,2.318639,0.068275,2.5739,3.497954,,4802,-1.449219,0.043076,1.6301,4.053166690764375
