测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.90179,0.0,0.0,3.407118,,4047.0,-5.79613,0.0,0.0,3.998193072859706
1,2.89993,0.00075,0.0278,3.411458,,4048.0,-5.79985,0.00172,0.0646,3.984817250404373
2,2.89807,0.00164,0.0611,3.419519,,4049.0,-5.80171,0.00325,0.122,3.981245977407566
3,2.89807,0.0024,0.0892,3.425099,,4050.0,-5.79985,0.00496,0.186,3.9739331848456416
4,2.89993,0.00324,0.1207,3.43068,,4051.0,-5.79985,0.00667,0.25,3.9665212273111674
5,2.89621,0.0041,0.1524,3.43533,,4053.0,-5.80171,0.00838,0.314,3.9647857878477013
6,2.89807,0.00495,0.1842,3.43967,,4054.0,-5.79985,0.01008,0.378,3.958529741755678
7,2.89993,0.0058,0.2159,3.44339,,4055.0,-5.79985,0.01179,0.442,3.9387623346448595
8,2.89807,0.00666,0.2476,3.447421,,4056.0,-5.79985,0.0135,0.506,3.9487505125287754
9,2.89993,0.0075,0.2791,3.451451,,4057.0,-5.80171,0.01521,0.57,3.935662083033733
10,2.89993,0.00825,0.3069,3.454551,,4058.0,-5.79985,0.01692,0.634,3.9386080967117723
11,2.89993,0.0091,0.3387,3.458271,,4059.0,-5.80171,0.01862,0.6981,3.9326486798807068
12,2.89621,0.00996,0.3704,3.461371,,4060.0,-5.79985,0.02033,0.7621,3.9287829958943616
13,2.89993,0.01081,0.4022,3.464472,,4061.0,-5.79985,0.02204,0.8261,3.9289707663159983
14,2.89807,0.01167,0.4339,3.467882,,4062.0,-5.79799,0.02375,0.8901,3.9252147426557986
16,2.89807,0.01251,0.4654,3.470672,,4063.0,-5.79985,0.02544,0.9535,3.9093319960145427
17,2.89621,0.01326,0.4932,3.473772,,4064.0,-5.79985,0.02715,1.0175,3.907286283242815
18,2.89807,0.01411,0.525,3.476563,,4065.0,-5.79985,0.02882,1.0803,3.9231147152183015
19,2.89621,0.01496,0.5564,3.479353,,4066.0,-5.79799,0.03045,1.1413,3.9107431413739135
20,2.89993,0.01582,0.5885,3.481833,,4067.0,-5.79799,0.03216,1.2053,3.9245544741447365
21,2.89993,0.01658,0.6169,3.484313,,4068.0,-5.79985,0.03386,1.2693,3.89822058486713
22,2.89621,0.01744,0.6487,3.487103,,4069.0,-5.79799,0.03556,1.3327,3.910898101800802
23,2.89993,0.01828,0.6801,3.489273,,4070.0,-5.79985,0.03717,1.3931,3.915982986559831
24,2.89993,0.01917,0.7131,3.491754,,4071.0,-5.79985,0.03887,1.4571,3.907006803831194
25,2.89993,0.01994,0.7418,3.494544,,4072.0,-5.79985,0.04058,1.5211,3.8865325036241134
26,2.89993,0.0208,0.7736,3.496714,,4074.0,-5.79985,0.04229,1.5851,3.9050956290139265
27,2.89807,0.02164,0.805,3.498884,,4075.0,-5.79985,0.04398,1.6485,3.9044384471582316
