测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.608259,0.0,0.0,3.387587,,4319.0,-2.608259,0.0,0.0,4.069946662797011
5,2.608259,0.003623,0.1379,3.387587,,4325.0,-2.608259,0.004347,0.1654,4.081149835662792
6,2.608259,0.004347,0.1654,3.387587,,4326.0,-2.608259,0.005072,0.193,4.095213960682524
7,2.608259,0.005072,0.193,3.387587,,4327.0,-2.608259,0.005796,0.2205,4.052643757379962
8,2.608259,0.005796,0.2206,3.387587,,4328.0,-2.608259,0.006521,0.2481,4.073338681627639
9,2.608259,0.006521,0.2482,3.395337,,4329.0,-2.608259,0.007245,0.2757,4.073252341179882
10,2.608259,0.007245,0.2757,3.395337,,4330.0,-2.608259,0.00797,0.3033,4.06294915263285
11,2.608259,0.00797,0.3033,3.403088,,4331.0,-2.608259,0.008694,0.3308,4.060684875788106
12,2.608073,0.008694,0.3309,3.408048,,4332.0,-2.608259,0.009419,0.3584,4.072037746660565
13,2.608073,0.009419,0.3585,3.408048,,4333.0,-2.608259,0.010143,0.386,4.056046259515895
14,2.608073,0.010143,0.386,3.416109,,4334.0,-2.608259,0.010868,0.4135,4.044706348349268
15,2.608073,0.010868,0.4136,3.416109,,4335.0,-2.608259,0.011592,0.4411,4.048158169708796
16,2.608259,0.011592,0.4412,3.420759,,4336.0,-2.608259,0.012317,0.4687,4.056704240177415
17,2.608445,0.012317,0.4688,3.425099,,4337.0,-2.608259,0.013041,0.4962,4.0346973261184145
18,2.608445,0.013041,0.4963,3.425099,,4338.0,-2.608259,0.013766,0.5238,4.070817027742884
19,2.608445,0.013766,0.5239,3.4313,,4339.0,-2.608259,0.01449,0.5514,4.054435501151336
20,2.608445,0.01449,0.5515,3.4313,,4340.0,-2.608259,0.015215,0.5789,4.0421269507924436
21,2.608259,0.015215,0.5791,3.43533,,4341.0,-2.608259,0.015939,0.6065,4.052152218027616
22,2.608259,0.015939,0.6066,3.43533,,4342.0,-2.608259,0.016664,0.6341,4.062213117320385
23,2.608259,0.016664,0.6342,3.43905,,4343.0,-2.608259,0.017388,0.6616,4.042631100760543
24,2.608259,0.017388,0.6618,3.43905,,4344.0,-2.608259,0.018113,0.6892,4.047402479723049
25,2.608259,0.018113,0.6893,3.44432,,4345.0,-2.608259,0.018837,0.7168,4.041445327022322
26,2.608259,0.018837,0.7169,3.448041,,4346.0,-2.608073,0.019562,0.7443,4.041453141659486
27,2.608259,0.019562,0.7445,3.448041,,4347.0,-2.608259,0.020286,0.7719,4.0482344968536115
28,2.608259,0.020286,0.7721,3.452691,,4348.0,-2.608259,0.021011,0.7995,4.045919923271516
29,2.608259,0.021011,0.7996,3.457341,,4349.0,-2.608073,0.021735,0.8271,4.046934949010728
30,2.608259,0.021735,0.8272,3.457341,,4350.0,-2.608073,0.02246,0.8546,4.029074940022304
31,2.608259,0.02246,0.8548,3.461061,,4351.0,-2.608259,0.023184,0.8822,4.0371600074507805
32,2.608259,0.023185,0.8824,3.461061,,4352.0,-2.608259,0.023909,0.9098,4.0483667468065745
33,2.608259,0.023909,0.9099,3.465092,,4353.0,-2.608073,0.024633,0.9373,4.035378923550261
34,2.608259,0.024634,0.9375,3.467262,,4354.0,-2.608259,0.025358,0.9649,4.035323217535191
35,2.608259,0.025358,0.9651,3.467262,,4355.0,-2.608259,0.026082,0.9925,4.037966370637385
36,2.608073,0.026083,0.9927,3.472222,,4356.0,-2.608259,0.026807,1.02,4.017696700958253
37,2.608073,0.026807,1.0202,3.472222,,4357.0,-2.608259,0.027531,1.0476,4.02251561271379
38,2.608073,0.027531,1.0478,3.475632,,4358.0,-2.608259,0.028256,1.0752,4.030381511437222
39,2.608073,0.028256,1.0754,3.475632,,4359.0,-2.608259,0.02898,1.1027,4.019784874329397
40,2.608259,0.02898,1.103,3.477803,,4360.0,-2.608259,0.029705,1.1303,4.023734277186755
41,2.608259,0.029705,1.1305,3.477803,,4361.0,-2.608073,0.030429,1.1579,4.03822411484742
42,2.608259,0.030429,1.1581,3.482143,,4362.0,-2.608073,0.031154,1.1854,4.02905399973449
43,2.608259,0.031154,1.1857,3.485553,,4363.0,-2.608259,0.031878,1.213,4.040120974581215
44,2.608259,0.031879,1.2132,3.485553,,4364.0,-2.608259,0.032603,1.2406,4.0074487260766904
45,2.608259,0.032603,1.2408,3.488343,,4365.0,-2.608073,0.033327,1.2681,4.0204812241678765
46,2.608259,0.033328,1.2684,3.488343,,4366.0,-2.608259,0.034052,1.2957,4.039497680562394
47,2.608259,0.034052,1.296,3.491754,,4367.0,-2.608259,0.034776,1.3233,4.020576940361295
48,2.608259,0.034777,1.3235,3.491754,,4368.0,-2.608259,0.035501,1.3508,4.0304497916135125
49,2.608259,0.035501,1.3511,3.494854,,4369.0,-2.608259,0.036225,1.3784,4.010059034291671
50,2.608259,0.036226,1.3787,3.497334,,4370.0,-2.608259,0.03695,1.406,4.022953848439972
51,2.608259,0.03695,1.4063,3.497334,,4371.0,-2.608259,0.037674,1.4335,4.0265625250147
52,2.608073,0.037675,1.4338,3.499814,,4372.0,-2.608259,0.038399,1.4611,4.010642453258531
53,2.608073,0.038399,1.4614,3.499814,,4373.0,-2.608259,0.039124,1.4887,4.018046855856214
54,2.608073,0.039124,1.489,3.502604,,4374.0,-2.608259,0.039848,1.5163,4.024123051039569
55,2.608259,0.039848,1.5166,3.502604,,4375.0,-2.608259,0.040573,1.5438,4.038705384263877
56,2.608259,0.040573,1.5441,3.505394,,4376.0,-2.608259,0.041297,1.5714,4.009643179231574
57,2.608259,0.041297,1.5717,3.508495,,4377.0,-2.607887,0.042021,1.599,4.0118799325344074
58,2.608259,0.042022,1.5993,3.508495,,4378.0,-2.607887,0.042746,1.6265,3.998028453104542
59,2.608259,0.042746,1.6269,3.510665,,4379.0,-2.607887,0.04347,1.6541,4.003082236150696
60,2.608259,0.043471,1.6544,3.510665,,4380.0,-2.608073,0.044195,1.6817,4.027558884045854
61,2.608259,0.044195,1.682,3.512525,,4381.0,-2.608073,0.044919,1.7092,4.009546764821583
62,2.608259,0.04492,1.7096,3.516555,,4382.0,-2.608259,0.045644,1.7368,4.009841387232441
