测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.898376,0.0,0.0,3.422929,,4504.0,-4.346788,0.0,0.0,3.9541023469019447
8,2.898376,0.006441,0.2246,3.422929,,4514.0,-4.346788,0.012074,0.4587,4.042506427630557
9,2.898376,0.007246,0.2527,3.422929,,4515.0,-4.346788,0.013282,0.5046,4.034677257276309
10,2.898376,0.008051,0.2808,3.422929,,4516.0,-4.346788,0.014489,0.5505,4.138376308263813
11,2.898376,0.008856,0.3089,3.422929,,4517.0,-4.347098,0.015697,0.5963,3.795347578085254
12,2.898376,0.009661,0.337,3.422929,,4518.0,-4.347098,0.016904,0.6422,3.9401607872174518
13,2.898376,0.010466,0.365,3.422929,,4519.0,-4.347098,0.018112,0.6881,4.087593666200524
14,2.898376,0.011271,0.3931,3.43254,,4520.0,-4.347098,0.019319,0.734,3.971260516292886
15,2.898376,0.012077,0.4212,3.43254,,4521.0,-4.347098,0.020527,0.7798,3.8131323498045
16,2.898685,0.012882,0.4493,3.44308,,4522.0,-4.347098,0.021734,0.8257,4.135372547887671
17,2.898685,0.013687,0.4774,3.44308,,4523.0,-4.347098,0.022942,0.8716,4.091960281784791
18,2.898685,0.014492,0.5054,3.44308,,4524.0,-4.347098,0.02415,0.9175,4.021794825854389
19,2.898376,0.015297,0.5335,3.450831,,4525.0,-4.347098,0.025357,0.9633,4.017204821352733
20,2.898376,0.016102,0.5616,3.450831,,4526.0,-4.347098,0.026565,1.0092,3.9003425078580993
21,2.898376,0.016907,0.5897,3.458271,,4527.0,-4.347098,0.027772,1.0551,3.896829501364628
22,2.898376,0.017713,0.6178,3.458271,,4528.0,-4.347098,0.02898,1.101,3.980870860462687
23,2.898376,0.018518,0.6458,3.458271,,4529.0,-4.347098,0.030187,1.1468,3.7418623295578137
24,2.898376,0.019323,0.6739,3.465402,,4530.0,-4.347098,0.031395,1.1927,3.935125532084453
25,2.898376,0.020128,0.702,3.465402,,4531.0,-4.347098,0.032602,1.2386,4.108839003412607
26,2.898376,0.020933,0.7301,3.465402,,4532.0,-4.346788,0.03381,1.2845,3.988596479848744
27,2.898376,0.021738,0.7582,3.473462,,4533.0,-4.346788,0.035017,1.3303,4.058478298445434
28,2.898376,0.022543,0.7862,3.473462,,4534.0,-4.346788,0.036225,1.3762,4.171653426101103
29,2.898376,0.023348,0.8143,3.478733,,4535.0,-4.347098,0.037432,1.4221,3.913020347390943
30,2.898376,0.024153,0.8424,3.478733,,4536.0,-4.347098,0.03864,1.468,3.669143548300222
31,2.898376,0.024958,0.8705,3.478733,,4537.0,-4.347098,0.039847,1.5138,3.9068298880426497
32,2.898376,0.025764,0.8986,3.485243,,4538.0,-4.346788,0.041055,1.5597,4.213503803341985
33,2.898376,0.026569,0.9266,3.485243,,4539.0,-4.346788,0.042262,1.6056,3.7863033076935424
34,2.898376,0.027374,0.9547,3.485243,,4540.0,-4.346788,0.043469,1.6514,3.9137759503713423
35,2.898066,0.028179,0.9828,3.491133,,4541.0,-4.346788,0.044677,1.6973,3.8237426517057846
36,2.898066,0.028984,1.0109,3.491133,,4542.0,-4.346788,0.045884,1.7432,3.932588980174379
37,2.898066,0.029789,1.039,3.491133,,4543.0,-4.346788,0.047092,1.7891,3.918019744380967
38,2.898066,0.030594,1.067,3.497334,,4544.0,-4.346788,0.048299,1.8349,3.6768428408029616
39,2.898066,0.031399,1.0951,3.497334,,4545.0,-4.346788,0.049507,1.8808,4.0203175511331875
40,2.898066,0.032204,1.1232,3.502604,,4546.0,-4.346788,0.050714,1.9267,3.8385703019841872
41,2.898066,0.033009,1.1513,3.502604,,4547.0,-4.346788,0.051922,1.9725,3.8429827963152783
42,2.898066,0.033814,1.1793,3.502604,,4548.0,-4.346788,0.053129,2.0184,3.9029830617782504
43,2.898066,0.034619,1.2074,3.507565,,4549.0,-4.346788,0.054336,2.0643,3.925970192956202
44,2.898066,0.035424,1.2355,3.507565,,4550.0,-4.346788,0.055544,2.1102,3.7032919476393187
45,2.898066,0.036229,1.2636,3.507565,,4551.0,-4.346788,0.056751,2.156,3.8664715430013645
46,2.898066,0.037034,1.2916,3.512525,,4552.0,-4.346788,0.057959,2.2019,3.9755255660203166
47,2.898066,0.037839,1.3197,3.512525,,4553.0,-4.346788,0.059166,2.2478,3.9557267471004196
48,2.898066,0.038644,1.3478,3.516555,,4554.0,-4.346788,0.060374,2.2936,3.859845736705959
49,2.898066,0.039449,1.3759,3.516555,,4555.0,-4.346788,0.061581,2.3395,3.876013137503147
50,2.898066,0.040254,1.404,3.516555,,4556.0,-4.346788,0.062788,2.3854,3.8331564484812715
51,2.898066,0.041059,1.432,3.522135,,4557.0,-4.346788,0.063996,2.4313,4.075600858971565
52,2.898066,0.041864,1.4601,3.522135,,4558.0,-4.346788,0.065203,2.4771,3.87733690546632
53,2.898066,0.042669,1.4882,3.525546,,4559.0,-4.346788,0.066411,2.523,3.977871118153891
54,2.898066,0.043474,1.5163,3.525546,,4560.0,-4.346788,0.067618,2.5689,3.862187892905652
55,2.898066,0.044279,1.5443,3.525546,,4561.0,-4.346788,0.068826,2.6148,3.9231181719635795
56,2.898066,0.045084,1.5724,3.529576,,4562.0,-4.347098,0.070033,2.6606,3.7861284293643296
57,2.898066,0.045889,1.6005,3.529576,,4563.0,-4.347098,0.071241,2.7065,4.055698231698593
58,2.898066,0.046694,1.6286,3.529576,,4564.0,-4.347098,0.072448,2.7524,3.9231061747094182
59,2.898066,0.047499,1.6566,3.533916,,4565.0,-4.347098,0.073656,2.7983,3.8196941644958233
60,2.898066,0.048304,1.6847,3.533916,,4566.0,-4.347098,0.074863,2.8441,3.6961258965176267
61,2.898066,0.049109,1.7128,3.539186,,4567.0,-4.347098,0.076071,2.89,3.8957308579559022
62,2.898066,0.049914,1.7409,3.539186,,4568.0,-4.347098,0.077278,2.9359,3.924801774038984
63,2.898066,0.050719,1.769,3.539186,,4569.0,-4.347098,0.078486,2.9818,3.8650508669612726
64,2.898066,0.051524,1.797,3.541667,,4570.0,-4.347098,0.079693,3.0276,3.9135445512132607
65,2.898066,0.052329,1.8251,3.541667,,4571.0,-4.347098,0.080901,3.0735,3.849175437560827
66,2.898066,0.053134,1.8532,3.541667,,4572.0,-4.347098,0.082108,3.1194,3.918602595338023
67,2.898376,0.053939,1.8813,3.546007,,4573.0,-4.347098,0.083316,3.1653,3.8857364748189775
68,2.898376,0.054745,1.9093,3.546007,,4574.0,-4.347098,0.084524,3.2111,3.977544909333085
69,2.898376,0.05555,1.9374,3.549727,,4575.0,-4.347098,0.085731,3.257,3.845755875688531
70,2.898376,0.056355,1.9655,3.549727,,4576.0,-4.347098,0.086939,3.3029,3.8770891892456665
71,2.898376,0.05716,1.9936,3.549727,,4577.0,-4.347098,0.088146,3.3488,3.9001269262225815
72,2.898066,0.057965,2.0217,3.551587,,4578.0,-4.347098,0.089354,3.3946,3.872985976092534
73,2.898066,0.05877,2.0497,3.551587,,4579.0,-4.347098,0.090561,3.4405,3.957288213143461
74,2.898066,0.059575,2.0778,3.551587,,4580.0,-4.347098,0.091769,3.4864,4.111420279672684
75,2.898066,0.06038,2.1059,3.554997,,4581.0,-4.347098,0.092976,3.5323,3.8651725561163635
76,2.898066,0.061185,2.134,3.554997,,4582.0,-4.347098,0.094184,3.5781,3.8968440162373756
77,2.898066,0.06199,2.162,3.558408,,4583.0,-4.347098,0.095391,3.624,3.9001808865809804
78,2.898066,0.062795,2.1901,3.558408,,4584.0,-4.347098,0.096599,3.6699,3.8682852343086322
79,2.898066,0.0636,2.2182,3.558408,,4585.0,-4.347098,0.097806,3.7158,4.106543486277821
80,2.898685,0.064405,2.2463,3.559648,,4586.0,-4.347098,0.099014,3.7616,3.9270669198628396
81,2.898685,0.06521,2.2744,3.559648,,4587.0,-4.347098,0.100221,3.8075,3.84388543306033
82,2.898066,0.066015,2.3024,3.559648,,4588.0,-4.347098,0.101429,3.8534,3.837654930624554
83,2.898066,0.06682,2.3305,3.563368,,4589.0,-4.347098,0.102636,3.8993,3.684951819234514
84,2.898066,0.067625,2.3586,3.563368,,4590.0,-4.347098,0.103844,3.9451,3.8996286860583442
85,2.898376,0.068431,2.3867,3.564918,,4591.0,-4.347098,0.105052,3.991,3.909440618895768
86,2.898376,0.069236,2.4148,3.564918,,4592.0,-4.347098,0.106259,4.0369,3.999348874739436
87,2.898376,0.070041,2.4428,3.564918,,4593.0,-4.347098,0.107467,4.0828,4.062721480028876
88,2.898376,0.070846,2.4709,3.568328,,4594.0,-4.347098,0.108674,4.1286,3.987478976602207
89,2.898376,0.071651,2.499,3.568328,,4595.0,-4.347098,0.109882,4.1745,3.906687980393851
90,2.898376,0.072456,2.5271,3.570498,,4596.0,-4.347098,0.111089,4.2204,3.8672077050843883
91,2.898376,0.073261,2.5552,3.570498,,4597.0,-4.347098,0.112297,4.2663,3.725531439078792
92,2.898376,0.074066,2.5832,3.570498,,4598.0,-4.347098,0.113504,4.3121,3.7469548757856153
93,2.898685,0.074872,2.6113,3.571119,,4599.0,-4.347098,0.114712,4.358,3.721964596985903
94,2.898685,0.075677,2.6394,3.571119,,4600.0,-4.347098,0.115919,4.4039,3.7735747636828587
95,2.898685,0.076482,2.6675,3.571119,,4601.0,-4.347098,0.117127,4.4498,4.100123343804644
96,2.898685,0.077287,2.6956,3.573289,,4602.0,-4.347098,0.118334,4.4956,3.990224105753843
97,2.898685,0.078092,2.7236,3.573289,,4603.0,-4.347098,0.119542,4.5415,3.9486463422689324
98,2.898685,0.078897,2.7517,3.574219,,4604.0,-4.347098,0.120749,4.5874,3.9198580061160353
99,2.898685,0.079703,2.7798,3.574219,,4605.0,-4.346788,0.121957,4.6333,3.9429317635441317
100,2.898685,0.080508,2.8079,3.574219,,4606.0,-4.346788,0.123164,4.6791,4.105461778399481
101,2.898685,0.081313,2.836,3.575769,,4607.0,-4.346788,0.124372,4.725,3.8691225143210395
102,2.898685,0.082118,2.8641,3.575769,,4608.0,-4.346788,0.125579,4.7709,4.049150577767316
103,2.898685,0.082923,2.8921,3.575769,,4609.0,-4.346788,0.126787,4.8167,3.873662443715552
104,2.898685,0.083729,2.9202,3.577629,,4610.0,-4.346788,0.127994,4.8626,3.636065492863849
105,2.898685,0.084534,2.9483,3.577629,,4611.0,-4.346788,0.129201,4.9085,3.8312715183013784
106,2.898685,0.085339,2.9764,3.579489,,4612.0,-4.346788,0.130409,4.9544,3.925543905926451
107,2.898685,0.086144,3.0045,3.579489,,4613.0,-4.346788,0.131616,5.0002,3.8636068372568086
108,2.898685,0.086949,3.0326,3.579489,,4614.0,-4.346788,0.132824,5.0461,3.8725137059444044
109,2.898066,0.087754,3.0606,3.581039,,4615.0,-4.346788,0.134031,5.092,3.767869635088513
110,2.898066,0.088559,3.0887,3.581039,,4616.0,-4.346788,0.135239,5.1378,3.8136831719894593
111,2.898066,0.089364,3.1168,3.581039,,4617.0,-4.347098,0.136446,5.1837,3.8512541524989254
112,2.898376,0.09017,3.1449,3.581039,,4618.0,-4.347098,0.137654,5.2296,3.8837691956971043
113,2.898376,0.090975,3.1729,3.581039,,4619.0,-4.347098,0.138861,5.2755,3.7965180949400894
114,2.898066,0.09178,3.201,3.582279,,4620.0,-4.347098,0.140069,5.3213,3.815899862391709
115,2.898066,0.092585,3.2291,3.582279,,4621.0,-4.347098,0.141276,5.3672,3.9836730765893154
116,2.898376,0.09339,3.2572,3.582279,,4622.0,-4.347098,0.142484,5.4131,3.9223207283058175
117,2.898376,0.094195,3.2853,3.583519,,4623.0,-4.347098,0.143691,5.459,3.7788794159689414
118,2.898376,0.095,3.3133,3.583519,,4624.0,-4.347098,0.144899,5.5048,3.769092732709815
119,2.898066,0.095805,3.3414,3.584449,,4625.0,-4.347098,0.146106,5.5507,3.675086570241164
120,2.898066,0.09661,3.3695,3.584449,,4626.0,-4.347098,0.147314,5.5966,3.8197991155644258
121,2.898066,0.097415,3.3976,3.584449,,4627.0,-4.347098,0.148521,5.6425,3.9398015619691056
122,2.898376,0.09822,3.4257,3.584449,,4628.0,-4.347098,0.149729,5.6883,3.825507777296416
123,2.898376,0.099025,3.4537,3.585379,,4629.0,-4.347098,0.150937,5.7342,3.945192762214616
124,2.898376,0.09983,3.4818,3.585379,,4630.0,-4.347098,0.152144,5.7801,3.87829198905495
125,2.898376,0.100635,3.5099,3.585379,,4631.0,-4.347098,0.153352,5.826,4.070621142383552
126,2.898066,0.10144,3.538,3.58569,,4632.0,-4.347098,0.154559,5.8718,3.8337654407441124
127,2.898066,0.102245,3.566,3.58569,,4633.0,-4.347098,0.155767,5.9177,3.8081792207439698
128,2.898066,0.103051,3.5941,3.58569,,4634.0,-4.347098,0.156974,5.9636,3.888452607471828
129,2.898376,0.103856,3.6222,3.58724,,4635.0,-4.346788,0.158182,6.0095,3.82254032261632
130,2.898376,0.104661,3.6503,3.58724,,4636.0,-4.346788,0.159389,6.0553,3.941951723479689
131,2.898376,0.105466,3.6784,3.58724,,4637.0,-4.346788,0.160596,6.1012,3.942225058636693
132,2.898685,0.106271,3.7064,3.58879,,4638.0,-4.346788,0.161804,6.1471,3.9857359198165296
133,2.898685,0.107076,3.7345,3.58879,,4639.0,-4.346788,0.163011,6.193,4.0652328072688375
134,2.898685,0.107881,3.7626,3.58879,,4640.0,-4.346788,0.164219,6.2388,3.779432101737131
