测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,1.449405,0.0,0.0,3.291791,,7022.0,-2.898996,0.0,0.0,3.999338702002547
3,1.449405,0.001208,0.0449,3.291791,,7026.0,-2.898996,0.003221,0.1241,3.928841335823158
4,1.449405,0.00161,0.0598,3.291791,,7027.0,-2.89881,0.004026,0.1551,3.955252853963005
5,1.449405,0.002013,0.0748,3.297991,,7028.0,-2.89881,0.004832,0.1862,3.8972691647459174
6,1.449591,0.002416,0.0897,3.301091,,7029.0,-2.89881,0.005637,0.2172,3.8796883802844286
7,1.449591,0.002818,0.1047,3.302641,,7030.0,-2.89881,0.006442,0.2482,4.021199119838202
8,1.449405,0.003221,0.1196,3.304502,,7031.0,-2.89881,0.007247,0.2793,3.9523781082019833
9,1.449405,0.003624,0.1346,3.307602,,7032.0,-2.89881,0.008052,0.3103,4.0654309550165735
10,1.449591,0.004026,0.1495,3.310392,,7033.0,-2.89881,0.008858,0.3413,4.132155390653657
11,1.449591,0.004429,0.1645,3.313802,,7034.0,-2.89881,0.009663,0.3723,4.104879075820649
12,1.449591,0.004832,0.1794,3.315042,,7035.0,-2.89881,0.010468,0.4034,4.167509901814754
13,1.449405,0.005234,0.1944,3.316592,,7036.0,-2.89881,0.011273,0.4344,4.0486078944552135
14,1.449405,0.005637,0.2094,3.319382,,7037.0,-2.89881,0.012079,0.4654,4.166430952668462
15,1.449591,0.006039,0.2243,3.321243,,7038.0,-2.89881,0.012884,0.4964,4.112130234438693
16,1.449405,0.006442,0.2393,3.321553,,7039.0,-2.89881,0.013689,0.5275,3.976597585445663
17,1.449405,0.006845,0.2542,3.325273,,7040.0,-2.89881,0.014494,0.5585,4.066804799979731
18,1.449591,0.007247,0.2692,3.327443,,7041.0,-2.89881,0.015299,0.5895,4.116015999298686
19,1.449591,0.00765,0.2841,3.328063,,7042.0,-2.89881,0.016105,0.6205,4.175503359437933
20,1.449591,0.008053,0.2991,3.331473,,7043.0,-2.89881,0.01691,0.6516,3.929223752278261
21,1.449591,0.008455,0.314,3.331783,,7044.0,-2.89881,0.017715,0.6826,4.087716600399435
22,1.449405,0.008858,0.329,3.332713,,7045.0,-2.89881,0.01852,0.7136,3.9339506843334164
23,1.449405,0.009261,0.3439,3.336744,,7046.0,-2.89881,0.019326,0.7447,3.9989576720543196
24,1.449405,0.009663,0.3589,3.336744,,7047.0,-2.89881,0.020131,0.7757,3.9623155043922926
25,1.449405,0.010066,0.3738,3.338604,,7048.0,-2.89881,0.020936,0.8067,4.055517574089619
26,1.449591,0.010468,0.3888,3.338914,,7049.0,-2.89881,0.021741,0.8377,3.9815796655129048
27,1.449591,0.010871,0.4038,3.341704,,7050.0,-2.89881,0.022547,0.8688,4.0001438281601915
28,1.449591,0.011274,0.4187,3.342944,,7051.0,-2.89881,0.023352,0.8998,3.8817309947306486
29,1.449591,0.011676,0.4337,3.346044,,7052.0,-2.89881,0.024157,0.9308,4.174325786235724
30,1.449591,0.012079,0.4486,3.346974,,7053.0,-2.89881,0.024962,0.9618,3.958587448509133
31,1.449405,0.012482,0.4636,3.347904,,7054.0,-2.89881,0.025767,0.9929,3.9317055818418947
32,1.449405,0.012884,0.4785,3.349454,,7055.0,-2.89881,0.026573,1.0239,4.041690566258847
33,1.449591,0.013287,0.4935,3.351315,,7056.0,-2.89881,0.027378,1.0549,3.9915429265329987
34,1.449591,0.01369,0.5084,3.353175,,7057.0,-2.89881,0.028183,1.086,3.9632680506236073
35,1.449405,0.014092,0.5234,3.354105,,7058.0,-2.89881,0.028988,1.117,4.112632110056544
36,1.449405,0.014495,0.5383,3.355655,,7059.0,-2.89881,0.029794,1.148,3.866296965796213
37,1.449591,0.014898,0.5533,3.356895,,7060.0,-2.89881,0.030599,1.179,3.987357626157303
38,1.449405,0.0153,0.5682,3.358445,,7061.0,-2.89881,0.031404,1.2101,3.99117786709702
39,1.449405,0.015703,0.5832,3.359065,,7062.0,-2.89881,0.032209,1.2411,4.056025386867385
40,1.449591,0.016105,0.5982,3.362785,,7063.0,-2.89881,0.033014,1.2721,4.114605481883218
41,1.449591,0.016508,0.6131,3.362785,,7064.0,-2.89881,0.03382,1.3031,3.974575641370587
42,1.449591,0.016911,0.6281,3.364025,,7065.0,-2.89881,0.034625,1.3342,4.091271482151498
43,1.449591,0.017313,0.643,3.364645,,7066.0,-2.89881,0.03543,1.3652,4.017876026823428
44,1.449591,0.017716,0.658,3.367435,,7067.0,-2.89881,0.036235,1.3962,4.19239995375615
45,1.449591,0.018119,0.6729,3.368056,,7068.0,-2.89881,0.037041,1.4273,4.072781945432183
46,1.449591,0.018521,0.6879,3.369606,,7069.0,-2.89881,0.037846,1.4583,3.88488678053932
47,1.449591,0.018924,0.7028,3.371156,,7070.0,-2.89881,0.038651,1.4893,4.071043515319526
48,1.449591,0.019327,0.7178,3.371466,,7071.0,-2.89881,0.039456,1.5203,4.149667382678303
49,1.449591,0.019729,0.7327,3.373326,,7072.0,-2.89881,0.040261,1.5514,4.005652668112548
50,1.449591,0.020132,0.7477,3.373636,,7073.0,-2.89881,0.041067,1.5824,3.9677820056962623
51,1.449591,0.020535,0.7627,3.374566,,7074.0,-2.89881,0.041872,1.6134,3.9286648493914513
52,1.449591,0.020937,0.7776,3.376736,,7075.0,-2.89881,0.042677,1.6444,4.152100262677139
53,1.449591,0.02134,0.7926,3.377976,,7076.0,-2.89881,0.043482,1.6755,3.9863576715685207
54,1.449591,0.021743,0.8075,3.377976,,7077.0,-2.89881,0.044288,1.7065,3.9568182395132574
55,1.449591,0.022145,0.8225,3.379216,,7078.0,-2.89881,0.045093,1.7375,4.20664070388263
56,1.449591,0.022548,0.8374,3.380146,,7079.0,-2.89881,0.045898,1.7685,3.879158839022294
57,1.449591,0.022951,0.8524,3.382006,,7080.0,-2.89881,0.046703,1.7996,3.993947405752976
58,1.449591,0.023353,0.8673,3.383557,,7081.0,-2.89881,0.047508,1.8306,4.005198199112609
59,1.449591,0.023756,0.8823,3.383557,,7082.0,-2.89881,0.048314,1.8616,3.9873668568656995
60,1.449591,0.024159,0.8972,3.385417,,7083.0,-2.89881,0.049119,1.8927,3.9637664445291843
61,1.449591,0.024561,0.9122,3.387897,,7084.0,-2.89881,0.049924,1.9237,3.869787206891342
62,1.449591,0.024964,0.9272,3.388207,,7085.0,-2.89881,0.050729,1.9547,4.145361260935449
63,1.449405,0.025367,0.9421,3.388207,,7086.0,-2.89881,0.051535,1.9857,3.957886696280642
64,1.449405,0.025769,0.9571,3.389757,,7087.0,-2.89881,0.05234,2.0168,3.993732665617645
65,1.449405,0.026172,0.972,3.390687,,7088.0,-2.89881,0.053145,2.0478,4.0746325214079935
66,1.449591,0.026575,0.987,3.391927,,7089.0,-2.89881,0.05395,2.0788,4.036927447025843
67,1.449591,0.026977,1.0019,3.393787,,7090.0,-2.89881,0.054756,2.1098,3.9441390756664747
68,1.449591,0.02738,1.0169,3.394097,,7091.0,-2.89881,0.055561,2.1409,3.934550912943919
69,1.449591,0.027783,1.0318,3.396267,,7092.0,-2.89881,0.056366,2.1719,4.071063206409727
70,1.449591,0.028185,1.0468,3.396267,,7093.0,-2.89881,0.057171,2.2029,4.067662386627135
71,1.449405,0.028588,1.0617,3.398438,,7094.0,-2.89881,0.057976,2.234,3.9406313297900675
72,1.449405,0.02899,1.0767,3.399058,,7095.0,-2.89881,0.058782,2.265,3.958082880637512
73,1.449591,0.029393,1.0917,3.399368,,7096.0,-2.89881,0.059587,2.296,3.784575799498494
74,1.449405,0.029796,1.1066,3.399678,,7097.0,-2.89881,0.060392,2.327,4.063769379807957
75,1.449591,0.030198,1.1216,3.399988,,7098.0,-2.89881,0.061197,2.3581,4.021749452890135
76,1.449591,0.030601,1.1365,3.403398,,7099.0,-2.89881,0.062003,2.3891,4.060282427701538
77,1.449591,0.031004,1.1515,3.404328,,7100.0,-2.89881,0.062808,2.4201,4.000819520426944
78,1.449405,0.031406,1.1664,3.404328,,7101.0,-2.89881,0.063613,2.4511,3.938436524747029
79,1.449405,0.031809,1.1814,3.404328,,7102.0,-2.89881,0.064418,2.4822,4.006768252112412
80,1.449591,0.032212,1.1963,3.404638,,7103.0,-2.898624,0.065223,2.5132,3.974433850136631
81,1.449591,0.032614,1.2113,3.407118,,7104.0,-2.898624,0.066029,2.5442,4.105801154774844
82,1.449591,0.033017,1.2262,3.408358,,7105.0,-2.89881,0.066834,2.5752,4.0304692262242146
83,1.449591,0.03342,1.2412,3.408358,,7106.0,-2.89881,0.067639,2.6063,4.189662773624709
84,1.449591,0.033822,1.2561,3.408668,,7107.0,-2.89881,0.068444,2.6373,3.9275754403776593
85,1.449591,0.034225,1.2711,3.410218,,7108.0,-2.89881,0.069249,2.6683,3.8106003239074924
86,1.449591,0.034628,1.2861,3.411768,,7109.0,-2.89881,0.070055,2.6994,3.9767352228515094
87,1.449591,0.03503,1.301,3.413318,,7110.0,-2.89881,0.07086,2.7304,3.95754624693601
88,1.449591,0.035433,1.316,3.414248,,7111.0,-2.89881,0.071665,2.7614,3.982426740834981
89,1.449591,0.035836,1.3309,3.414248,,7112.0,-2.89881,0.07247,2.7924,3.9475292815196408
90,1.449405,0.036238,1.3459,3.414248,,7113.0,-2.89881,0.073276,2.8235,4.0575449410807884
91,1.449405,0.036641,1.3608,3.415179,,7114.0,-2.89881,0.074081,2.8545,3.925747929102071
92,1.449591,0.037043,1.3758,3.416419,,7115.0,-2.89881,0.074886,2.8855,3.9731662754508825
93,1.449591,0.037446,1.3907,3.417969,,7116.0,-2.89881,0.075691,2.9165,3.949124543885703
94,1.449591,0.037849,1.4057,3.419209,,7117.0,-2.89881,0.076496,2.9476,3.9920215870284435
95,1.449591,0.038251,1.4206,3.419829,,7118.0,-2.89881,0.077302,2.9786,3.9479100984858504
96,1.449591,0.038654,1.4356,3.420449,,7119.0,-2.89881,0.078107,3.0096,3.93834419602949
97,1.449591,0.039057,1.4506,3.421069,,7120.0,-2.89881,0.078912,3.0407,4.179038585807241
98,1.449591,0.039459,1.4655,3.423239,,7121.0,-2.89881,0.079717,3.0717,4.093255305547854
99,1.449591,0.039862,1.4805,3.424169,,7122.0,-2.89881,0.080523,3.1027,3.9876321936911037
100,1.449591,0.040265,1.4954,3.424169,,7123.0,-2.89881,0.081328,3.1337,3.9584387018739196
101,1.449591,0.040667,1.5104,3.424479,,7124.0,-2.89881,0.082133,3.1648,3.992804025377282
102,1.449591,0.04107,1.5253,3.424789,,7125.0,-2.89881,0.082938,3.1958,3.9447180764386416
103,1.449591,0.041473,1.5403,3.425719,,7126.0,-2.89881,0.083743,3.2268,3.9183188087517524
104,1.449591,0.041875,1.5552,3.427579,,7127.0,-2.89881,0.084549,3.2578,4.048507051054065
105,1.449591,0.042278,1.5702,3.428509,,7128.0,-2.89881,0.085354,3.2889,3.921394790168402
106,1.449591,0.042681,1.5852,3.428819,,7129.0,-2.89881,0.086159,3.3199,4.2375519743218915
107,1.449591,0.043083,1.6001,3.429749,,7130.0,-2.89881,0.086964,3.3509,4.069278275515453
108,1.449591,0.043486,1.6151,3.429749,,7131.0,-2.89881,0.08777,3.3819,4.005205503576147
109,1.449591,0.043889,1.63,3.430059,,7132.0,-2.89881,0.088575,3.413,4.192722352884264
110,1.449591,0.044291,1.645,3.4313,,7133.0,-2.89881,0.08938,3.444,3.834538274002209
111,1.449591,0.044694,1.6599,3.43347,,7134.0,-2.89881,0.090185,3.475,4.010895749140789
112,1.449405,0.045097,1.6749,3.43409,,7135.0,-2.89881,0.090991,3.5061,3.9839099557861744
113,1.449405,0.045499,1.6898,3.43409,,7136.0,-2.89881,0.091796,3.5371,4.073234010006141
114,1.449405,0.045902,1.7048,3.43502,,7137.0,-2.89881,0.092601,3.5681,3.87428498699409
115,1.449405,0.046305,1.7197,3.43502,,7138.0,-2.89881,0.093406,3.5991,4.045183209028583
116,1.449591,0.046707,1.7347,3.43595,,7139.0,-2.89881,0.094211,3.6302,4.141828839493291
117,1.449591,0.04711,1.7496,3.43595,,7140.0,-2.89881,0.095017,3.6612,3.959432286265147
118,1.449591,0.047513,1.7646,3.43781,,7141.0,-2.89881,0.095822,3.6922,3.963341287767026
119,1.449591,0.047915,1.7796,3.43936,,7142.0,-2.89881,0.096627,3.7232,3.9438874428465645
120,1.449405,0.048318,1.7945,3.43967,,7143.0,-2.89881,0.097432,3.7543,3.7936406322939433
121,1.449405,0.04872,1.8095,3.43998,,7144.0,-2.89881,0.098238,3.7853,4.171841009640555
122,1.449405,0.049123,1.8244,3.44029,,7145.0,-2.89881,0.099043,3.8163,4.0104622832863805
123,1.449591,0.049526,1.8394,3.44122,,7146.0,-2.89881,0.099848,3.8474,3.985998021933998
124,1.449591,0.049928,1.8543,3.44153,,7147.0,-2.89881,0.100653,3.8784,3.87823763823664
125,1.449591,0.050331,1.8693,3.44153,,7148.0,-2.89881,0.101458,3.9094,3.979156908859139
126,1.449591,0.050734,1.8842,3.44308,,7149.0,-2.89881,0.102264,3.9404,3.9152155238578947
127,1.449591,0.051136,1.8992,3.44308,,7150.0,-2.89881,0.103069,3.9715,3.7926018612802035
128,1.449591,0.051539,1.9141,3.4437,,7151.0,-2.89881,0.103874,4.0025,3.979309421224576
129,1.449591,0.051942,1.9291,3.444941,,7152.0,-2.89881,0.104679,4.0335,3.9594348044699053
130,1.449591,0.052344,1.9441,3.44556,,7153.0,-2.89881,0.105485,4.0645,3.8021881636961723
131,1.449591,0.052747,1.959,3.445871,,7154.0,-2.89881,0.10629,4.0956,3.950958761023785
132,1.449405,0.05315,1.974,3.448041,,7155.0,-2.89881,0.107095,4.1266,4.0869260803139715
133,1.449405,0.053552,1.9889,3.448971,,7156.0,-2.89881,0.1079,4.1576,3.871602955796645
134,1.449591,0.053955,2.0039,3.449591,,7157.0,-2.89881,0.108705,4.1887,3.9238229098641013
135,1.449591,0.054358,2.0188,3.449591,,7158.0,-2.89881,0.109511,4.2197,4.1334190645364846
136,1.449591,0.05476,2.0338,3.449901,,7159.0,-2.89881,0.110316,4.2507,3.96044095930511
137,1.449405,0.055163,2.0487,3.450211,,7160.0,-2.89881,0.111121,4.2817,4.04908134359127
138,1.449405,0.055565,2.0637,3.450521,,7161.0,-2.89881,0.111926,4.3128,3.8538463221799084
139,1.449405,0.055968,2.0786,3.451451,,7162.0,-2.89881,0.112732,4.3438,3.7434410393681508
140,1.449591,0.056371,2.0936,3.453001,,7163.0,-2.89881,0.113537,4.3748,3.9632897688178805
141,1.449591,0.056773,2.1085,3.453621,,7164.0,-2.89881,0.114342,4.4058,3.8649765443688886
142,1.449405,0.057176,2.1235,3.454551,,7165.0,-2.89881,0.115147,4.4369,3.9547421936977605
143,1.449405,0.057579,2.1385,3.455481,,7166.0,-2.89881,0.115952,4.4679,3.814642916331539
144,1.449405,0.057981,2.1534,3.455481,,7167.0,-2.89881,0.116758,4.4989,3.9203898369430465
145,1.449591,0.058384,2.1684,3.456101,,7168.0,-2.89881,0.117563,4.5299,4.042595044427582
146,1.449591,0.058787,2.1833,3.456101,,7169.0,-2.89881,0.118368,4.561,3.987570009580974
147,1.449591,0.059189,2.1983,3.456721,,7170.0,-2.89881,0.119173,4.592,3.9064892000541334
148,1.449591,0.059592,2.2132,3.457961,,7171.0,-2.89881,0.119979,4.623,4.180382539637095
149,1.449591,0.059995,2.2282,3.459201,,7172.0,-2.89881,0.120784,4.6541,3.9710611558228326
150,1.449405,0.060397,2.2431,3.459821,,7173.0,-2.89881,0.121589,4.6851,3.896430691573319
151,1.449405,0.0608,2.2581,3.460131,,7174.0,-2.89881,0.122394,4.7161,3.914534277558228
152,1.449405,0.061202,2.273,3.461061,,7175.0,-2.89881,0.1232,4.7471,4.00268231472009
153,1.449405,0.061605,2.288,3.461061,,7176.0,-2.89881,0.124005,4.7782,3.821010826776691
154,1.449405,0.062008,2.3029,3.461371,,7177.0,-2.89881,0.12481,4.8092,3.715801056473374
155,1.449591,0.06241,2.3179,3.461371,,7178.0,-2.89881,0.125615,4.8402,3.8600863454908794
156,1.449591,0.062813,2.3329,3.461371,,7179.0,-2.89881,0.12642,4.8712,4.182134690301108
157,1.449591,0.063216,2.3478,3.461682,,7180.0,-2.89881,0.127226,4.9023,3.9076920161343454
158,1.449591,0.063618,2.3628,3.464472,,7181.0,-2.89881,0.128031,4.9333,3.948632257421295
159,1.449405,0.064021,2.3777,3.465092,,7182.0,-2.89881,0.128836,4.9643,3.8971382694917445
160,1.449405,0.064424,2.3927,3.465092,,7183.0,-2.89881,0.129641,4.9954,3.9091821823228927
161,1.449405,0.064826,2.4076,3.465092,,7184.0,-2.89881,0.130447,5.0264,3.986048504412403
162,1.449405,0.065229,2.4226,3.465712,,7185.0,-2.89881,0.131252,5.0574,3.904511270646806
163,1.449405,0.065631,2.4375,3.465712,,7186.0,-2.89881,0.132057,5.0884,4.1641488674268095
164,1.449405,0.066034,2.4525,3.466022,,7187.0,-2.89881,0.132862,5.1195,4.127847246465796
165,1.449591,0.066437,2.4674,3.467572,,7188.0,-2.89881,0.133667,5.1505,3.929179516435788
166,1.449591,0.066839,2.4824,3.467572,,7189.0,-2.89881,0.134473,5.1815,3.984839239837487
167,1.449591,0.067242,2.4973,3.469122,,7190.0,-2.89881,0.135278,5.2125,3.876570130153498
168,1.449591,0.067645,2.5123,3.469742,,7191.0,-2.89881,0.136083,5.2436,3.7797737401541704
169,1.449591,0.068047,2.5273,3.470672,,7192.0,-2.89881,0.136888,5.2746,4.029618304265989
170,1.449591,0.06845,2.5422,3.470982,,7193.0,-2.89881,0.137694,5.3056,3.9708291232571558
171,1.449591,0.068853,2.5572,3.471292,,7194.0,-2.89881,0.138499,5.3367,3.995578223360897
172,1.449591,0.069255,2.5721,3.472222,,7195.0,-2.89881,0.139304,5.3677,4.05925880219177
173,1.449591,0.069658,2.5871,3.472222,,7196.0,-2.89881,0.140109,5.3987,3.949438430635994
174,1.449591,0.070061,2.602,3.472532,,7197.0,-2.89881,0.140914,5.4297,4.200689226643385
175,1.449591,0.070463,2.617,3.473462,,7198.0,-2.89881,0.14172,5.4608,3.9831629670579405
176,1.449591,0.070866,2.6319,3.474392,,7199.0,-2.89881,0.142525,5.4918,4.112334773178688
177,1.449405,0.071269,2.6469,3.474702,,7200.0,-2.89881,0.14333,5.5228,4.065417597962911
178,1.449591,0.071671,2.6618,3.475012,,7201.0,-2.89881,0.144135,5.5538,3.7860030326680847
179,1.449591,0.072074,2.6768,3.475322,,7202.0,-2.89881,0.144941,5.5849,3.9503578621389663
180,1.449591,0.072477,2.6918,3.476253,,7203.0,-2.89881,0.145746,5.6159,3.878252066276662
181,1.449405,0.072879,2.7067,3.476253,,7204.0,-2.89881,0.146551,5.6469,3.8747300137183447
182,1.449405,0.073282,2.7217,3.476253,,7205.0,-2.89881,0.147356,5.6779,3.856322250783429
183,1.449405,0.073684,2.7366,3.476872,,7206.0,-2.89881,0.148161,5.709,3.934992219167561
184,1.449405,0.074087,2.7516,3.476872,,7207.0,-2.89881,0.148967,5.74,3.8570740671422468
185,1.449405,0.07449,2.7665,3.477493,,7208.0,-2.89881,0.149772,5.771,4.0002420108056915
186,1.449591,0.074892,2.7815,3.478423,,7209.0,-2.89881,0.150577,5.8021,3.922812062768562
187,1.449591,0.075295,2.7964,3.479043,,7210.0,-2.89881,0.151382,5.8331,3.9445282399063184
188,1.449591,0.075698,2.8114,3.479353,,7211.0,-2.89881,0.152188,5.8641,3.8543872218991893
189,1.449405,0.0761,2.8263,3.480593,,7212.0,-2.89881,0.152993,5.8951,4.076156521506706
190,1.449405,0.076503,2.8413,3.480593,,7213.0,-2.89881,0.153798,5.9262,4.125579228990317
191,1.449591,0.076905,2.8562,3.481213,,7214.0,-2.89881,0.154603,5.9572,4.104125381396753
192,1.449591,0.077308,2.8712,3.481213,,7215.0,-2.89881,0.155409,5.9882,3.8248664534885197
193,1.449591,0.077711,2.8862,3.481213,,7216.0,-2.89881,0.156214,6.0192,4.063245400237681
194,1.449591,0.078113,2.9011,3.481523,,7217.0,-2.89881,0.157019,6.0503,3.960414477380864
195,1.449591,0.078516,2.9161,3.482453,,7218.0,-2.89881,0.157824,6.0813,3.8891464912366795
196,1.449591,0.078919,2.931,3.482763,,7219.0,-2.89881,0.158629,6.1123,3.9712409607245798
197,1.449591,0.079321,2.946,3.483383,,7220.0,-2.89881,0.159435,6.1434,4.030552067948515
198,1.449405,0.079724,2.9609,3.484003,,7221.0,-2.89881,0.16024,6.1744,4.136173863309005
199,1.449591,0.080127,2.9759,3.484623,,7222.0,-2.89881,0.161045,6.2054,3.9090480412338637
200,1.449405,0.080529,2.9908,3.485553,,7223.0,-2.89881,0.16185,6.2364,4.047994673758962
201,1.449591,0.080932,3.0058,3.486173,,7224.0,-2.89881,0.162656,6.2675,3.9325547427473655
202,1.449405,0.081335,3.0207,3.486173,,7225.0,-2.89881,0.163461,6.2985,4.014160246947627
203,1.449405,0.081737,3.0357,3.486483,,7226.0,-2.89881,0.164266,6.3295,3.8907613309035742
204,1.449405,0.08214,3.0506,3.486483,,7227.0,-2.89881,0.165071,6.3605,3.895645326941466
205,1.449405,0.082542,3.0656,3.487103,,7228.0,-2.89881,0.165876,6.3916,3.971460424920087
206,1.449591,0.082945,3.0806,3.487103,,7229.0,-2.89881,0.166682,6.4226,3.8887970807754857
207,1.449591,0.083348,3.0955,3.487413,,7230.0,-2.89881,0.167487,6.4536,3.889926220657965
208,1.449591,0.08375,3.1105,3.488033,,7231.0,-2.89881,0.168292,6.4847,4.14800403512787
209,1.449591,0.084153,3.1254,3.488033,,7232.0,-2.89881,0.169097,6.5157,4.007703646371315
210,1.449591,0.084556,3.1404,3.488653,,7233.0,-2.898624,0.169903,6.5467,4.018119288044819
211,1.449591,0.084958,3.1553,3.488653,,7234.0,-2.898624,0.170708,6.5777,3.9219213045906263
212,1.449591,0.085361,3.1703,3.488653,,7235.0,-2.898624,0.171513,6.6088,3.946665180339572
213,1.449591,0.085764,3.1852,3.489583,,7236.0,-2.89881,0.172318,6.6398,3.9931242896115524
214,1.449591,0.086166,3.2002,3.490203,,7237.0,-2.89881,0.173123,6.6708,3.8963220981209625
215,1.449591,0.086569,3.2151,3.490824,,7238.0,-2.89881,0.173929,6.7018,3.904148911302906
216,1.449591,0.086972,3.2301,3.490824,,7239.0,-2.89881,0.174734,6.7329,3.8871556662843045
217,1.449591,0.087374,3.2451,3.491754,,7240.0,-2.89881,0.175539,6.7639,3.79214097160358
218,1.449591,0.087777,3.26,3.491754,,7241.0,-2.89881,0.176344,6.7949,4.025575774759494
219,1.449591,0.08818,3.275,3.491754,,7242.0,-2.89881,0.177149,6.8259,3.8571712353411116
220,1.449591,0.088582,3.2899,3.491754,,7243.0,-2.89881,0.177955,6.857,4.103091298441138
221,1.449405,0.088985,3.3049,3.491754,,7244.0,-2.89881,0.17876,6.888,4.098354207488759
222,1.449405,0.089388,3.3198,3.491754,,7245.0,-2.89881,0.179565,6.919,4.026261222788291
223,1.449405,0.08979,3.3348,3.492373,,7246.0,-2.89881,0.18037,6.9501,3.8797246104464227
224,1.449591,0.090193,3.3497,3.492373,,7247.0,-2.89881,0.181176,6.9811,3.911506396960093
225,1.449591,0.090596,3.3647,3.492684,,7248.0,-2.89881,0.181981,7.0121,3.8053894305822205
226,1.449405,0.090998,3.3796,3.492684,,7249.0,-2.89881,0.182786,7.0431,3.904070123303052
227,1.449405,0.091401,3.3946,3.492994,,7250.0,-2.89881,0.183591,7.0742,3.7878610347898953
228,1.449405,0.091803,3.4095,3.492994,,7251.0,-2.89881,0.184396,7.1052,3.9606029674012317
229,1.449591,0.092206,3.4245,3.494234,,7252.0,-2.89881,0.185202,7.1362,3.91852224145258
230,1.449405,0.092609,3.4395,3.494234,,7253.0,-2.89881,0.186007,7.1672,4.023693950046242
231,1.449405,0.093011,3.4544,3.494234,,7254.0,-2.89881,0.186812,7.1983,3.974259870942713
232,1.449405,0.093414,3.4694,3.494234,,7255.0,-2.89881,0.187617,7.2293,3.8253858302500143
233,1.449405,0.093817,3.4843,3.494234,,7256.0,-2.89881,0.188423,7.2603,3.965371857355962
234,1.449405,0.094219,3.4993,3.495474,,7257.0,-2.89881,0.189228,7.2913,3.9809943015535354
235,1.449591,0.094622,3.5142,3.495474,,7258.0,-2.89881,0.190033,7.3224,3.827528770716723
236,1.449591,0.095024,3.5292,3.496094,,7259.0,-2.89881,0.190838,7.3534,3.9442716339203088
237,1.449591,0.095427,3.5441,3.496094,,7260.0,-2.89881,0.191643,7.3844,3.8435078564775758
238,1.449405,0.09583,3.5591,3.496404,,7261.0,-2.89881,0.192449,7.4155,3.908323433010516
239,1.449405,0.096232,3.574,3.496404,,7262.0,-2.898624,0.193254,7.4465,4.088579026369717
240,1.449405,0.096635,3.589,3.496404,,7263.0,-2.898624,0.194059,7.4775,3.903901027055531
241,1.449405,0.097038,3.6039,3.496714,,7264.0,-2.898624,0.194864,7.5085,3.9938294696152923
242,1.449591,0.09744,3.6189,3.496714,,7265.0,-2.89881,0.195669,7.5396,4.106480947983694
243,1.449591,0.097843,3.6339,3.497024,,7266.0,-2.89881,0.196475,7.5706,3.9470698560269666
244,1.449591,0.098246,3.6488,3.497334,,7267.0,-2.89881,0.19728,7.6016,3.825690488455724
245,1.449591,0.098648,3.6638,3.497334,,7268.0,-2.89881,0.198085,7.6326,3.973552190542232
246,1.449591,0.099051,3.6787,3.497954,,7269.0,-2.89881,0.19889,7.6637,3.947630824696131
247,1.449591,0.099454,3.6937,3.498574,,7270.0,-2.89881,0.199696,7.6947,3.9675624040075625
248,1.449591,0.099856,3.7086,3.498574,,7271.0,-2.89881,0.200501,7.7257,3.736600746923755
249,1.449591,0.100259,3.7236,3.499194,,7272.0,-2.89881,0.201306,7.7567,4.145549806573881
250,1.449405,0.100662,3.7385,3.499504,,7273.0,-2.89881,0.202111,7.7878,3.986256993439146
251,1.449405,0.101064,3.7535,3.499814,,7274.0,-2.89881,0.202916,7.8188,3.880748408320428
