测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,0.008743,0.0,0.0,3.247148,,8412.0,-1.449405,0.0,0.0,4.164601260034102
2,1.449405,0.000805,0.0252,3.267609,,8419.0,-1.449405,0.002818,0.1155,4.058891938156701
3,1.449405,0.001208,0.0379,3.271949,,8420.0,-1.449405,0.003221,0.1319,4.010349326744313
4,1.449405,0.00161,0.0505,3.27722,,8421.0,-1.449405,0.003624,0.1484,4.138306943517942
5,1.449405,0.002013,0.0631,3.28063,,8422.0,-1.449405,0.004026,0.1649,4.095371042003246
6,1.449033,0.002416,0.0757,3.28156,,8423.0,-1.449405,0.004429,0.1814,4.158930948012752
7,1.449033,0.002818,0.0883,3.28497,,8424.0,-1.449405,0.004831,0.1979,4.1689751449736745
8,1.449405,0.003221,0.101,3.288691,,8425.0,-1.449405,0.005234,0.2144,4.246105658129386
9,1.449405,0.003623,0.1136,3.290551,,8426.0,-1.449405,0.005637,0.2309,4.048717921002354
10,1.449405,0.004026,0.1262,3.292101,,8427.0,-1.449405,0.006039,0.2474,4.0396508639791655
11,1.449405,0.004429,0.1388,3.296441,,8428.0,-1.449405,0.006442,0.2639,4.142474175357352
12,1.449405,0.004831,0.1514,3.296751,,8429.0,-1.449405,0.006844,0.2804,4.154752376553498
13,1.449405,0.005234,0.1641,3.299541,,8430.0,-1.449405,0.007247,0.2969,3.953716101718525
14,1.449405,0.005636,0.1767,3.300781,,8431.0,-1.449405,0.00765,0.3134,4.033376810503166
15,1.449405,0.006039,0.1893,3.303262,,8432.0,-1.449405,0.008052,0.3299,3.9212112578376273
16,1.449405,0.006442,0.2019,3.311632,,8433.0,-1.449405,0.008455,0.3464,4.158104446471994
17,1.449405,0.006844,0.2145,3.313802,,8434.0,-1.449405,0.008857,0.3629,4.1979186647458056
18,1.449405,0.007247,0.2272,3.315352,,8435.0,-1.449405,0.00926,0.3794,4.163349615155643
19,1.449405,0.007649,0.2398,3.314422,,8436.0,-1.449405,0.009663,0.3958,4.055069087010042
20,1.449405,0.008052,0.2524,3.317212,,8437.0,-1.449405,0.010065,0.4123,4.131861877510163
21,1.449405,0.008455,0.265,3.319692,,8438.0,-1.449405,0.010468,0.4288,4.0530797984314075
22,1.449405,0.008857,0.2776,3.317212,,8439.0,-1.449405,0.010871,0.4453,4.052774365932721
23,1.449405,0.00926,0.2903,3.322483,,8440.0,-1.449405,0.011273,0.4618,3.9954627810798984
24,1.449405,0.009662,0.3029,3.325273,,8441.0,-1.449405,0.011676,0.4783,4.147737802735978
25,1.449405,0.010065,0.3155,3.327753,,8442.0,-1.449405,0.012078,0.4948,4.021437724602334
26,1.449405,0.010468,0.3281,3.329303,,8443.0,-1.449405,0.012481,0.5113,3.982934740547303
