测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,5.80171,0.0,0.0,3.388517,,2736,-1.45833,0.0,0.0,4.156074595917056
1.0,5.80357,0.00155,0.0579,3.408668,,2737,-1.45275,0.00042,0.0157,3.965389933422813
2.0,5.80171,0.00324,0.1212,3.426649,,2738,-1.45275,0.00079,0.0299,4.131941542638308
3.0,5.80357,0.00495,0.185,3.44122,,2739,-1.45089,0.00122,0.046,3.9996231244272384
4.0,5.80171,0.00666,0.2489,3.453931,,2740,-1.45275,0.00167,0.063,3.9410695923898165
5.0,5.80171,0.00841,0.3146,3.465092,,2741,-1.45275,0.00205,0.0774,4.066134605789245
6.0,5.80171,0.00998,0.3731,3.475632,,2742,-1.45089,0.00248,0.0936,4.0698040637155515
7.0,5.80171,0.01169,0.437,3.485553,,2743,-1.45275,0.00291,0.1099,3.990217908737807
8.0,5.80171,0.01339,0.5009,3.495164,,2745,-1.45275,0.00334,0.1261,4.126475943790773
9.0,5.80171,0.0151,0.5648,3.503844,,2746,-1.45275,0.00379,0.1431,4.0109142109988465
10.0,5.80357,0.01681,0.6287,3.512525,,2747,-1.45275,0.0042,0.1588,3.943147711368113
12.0,5.80357,0.01855,0.6938,3.520275,,2748,-1.45275,0.00458,0.173,4.088063369131078
13.0,5.80357,0.02026,0.7577,3.528336,,2749,-1.45275,0.00501,0.1891,3.9599080887202938
14.0,5.80171,0.02195,0.821,3.535466,,2750,-1.44903,0.00543,0.2052,4.036189072025259
15.0,5.80543,0.02348,0.8782,3.542287,,2751,-1.45275,0.00586,0.2214,3.933800874540859
16.0,5.80171,0.02516,0.9409,3.549107,,2752,-1.45275,0.00629,0.2375,4.119871404882058
17.0,5.80171,0.02687,1.0048,3.555928,,2753,-1.44903,0.00668,0.2525,4.190559058420014
18.0,5.80357,0.02858,1.0687,3.562128,,2754,-1.45275,0.00713,0.2694,4.102072790458529
19.0,5.80543,0.03028,1.1326,3.568328,,2755,-1.45275,0.00751,0.2837,4.13631670544642
20.0,5.80171,0.03196,1.1953,3.574219,,2756,-1.44903,0.00794,0.2999,4.04653750613045
21.0,5.80357,0.03361,1.2568,3.580109,,2757,-1.45089,0.00837,0.316,4.049241624016516
22.0,5.80357,0.03523,1.3177,3.585379,,2758,-1.45089,0.00879,0.3322,4.081295910536943
23.0,5.79985,0.03692,1.3809,3.59096,,2759,-1.45089,0.00924,0.3492,3.9953856561068823
24.0,5.80543,0.03842,1.437,3.59592,,2760,-1.45089,0.00964,0.364,3.9899835176581204
25.0,5.80171,0.04013,1.5009,3.601191,,2761,-1.45089,0.01004,0.3794,4.1297949998104775
26.0,5.79985,0.04183,1.5642,3.606151,,2762,-1.45275,0.01047,0.3955,3.9972260475890313
27.0,5.80357,0.04355,1.6287,3.610801,,2763,-1.45089,0.0109,0.4117,4.105249007274508
28.0,5.80171,0.04513,1.6878,3.615451,,2764,-1.45275,0.01133,0.4278,3.9604964168498795
29.0,5.80543,0.04708,1.7607,3.620412,,2765,-1.44903,0.01175,0.444,4.235074700500228
30.0,5.80171,0.04872,1.8222,3.624752,,2766,-1.45089,0.01218,0.4601,4.287153789092544
31.0,5.80171,0.05043,1.8861,3.628782,,2768,-1.45089,0.01261,0.4763,3.956436970480142
32.0,5.79799,0.05214,1.9499,3.633122,,2769,-1.45275,0.01303,0.4923,4.146547756081328
33.0,5.79985,0.05385,2.0138,3.637153,,2770,-1.45275,0.01343,0.5072,4.066364583017725
34.0,5.80357,0.05536,2.0705,3.640873,,2771,-1.45275,0.01386,0.5237,4.054638928566835
35.0,5.80171,0.05702,2.1326,3.644593,,2772,-1.45089,0.01424,0.5379,4.199907586546067
37.0,5.80171,0.05872,2.1959,3.648004,,2773,-1.45461,0.01467,0.554,4.143011332406098
38.0,5.80171,0.06044,2.2604,3.651414,,2774,-1.45275,0.01509,0.5701,4.106638090152852
39.0,5.80357,0.06197,2.3177,3.654824,,2775,-1.45461,0.01552,0.5863,4.102055721373194
40.0,5.80357,0.06366,2.3809,3.657924,,2776,-1.44903,0.01595,0.6024,4.029231786983319
41.0,5.80171,0.06537,2.4448,3.661024,,2777,-1.44903,0.01638,0.6186,4.145063348383687
42.0,5.80357,0.06708,2.5087,3.664434,,2778,-1.45275,0.0168,0.6348,4.1260919199135175
43.0,5.80357,0.06881,2.5732,3.667225,,2779,-1.44903,0.01721,0.6503,4.070818093687418
44.0,5.80171,0.07051,2.6371,3.670015,,2780,-1.45089,0.01759,0.6644,4.165521361441152
45.0,5.80171,0.07216,2.6986,3.672495,,2781,-1.45089,0.01802,0.6806,4.10894306987828
46.0,5.80357,0.07371,2.7565,3.674975,,2782,-1.45461,0.01845,0.6968,4.105678634591008
47.0,5.80543,0.07541,2.8204,3.677765,,2783,-1.45275,0.01887,0.7129,4.085715459688995
48.0,5.80171,0.07712,2.8843,3.679935,,2784,-1.45461,0.0193,0.7291,4.173622105836072
49.0,5.80171,0.07883,2.9482,3.682416,,2785,-1.45089,0.01973,0.7452,4.064725935509212
50.0,5.80171,0.08054,3.0121,3.684896,,2786,-1.45089,0.02018,0.7623,4.128647075148883
51.0,5.80171,0.08217,3.073,3.687066,,2787,-1.44903,0.02057,0.7771,3.9893032945981686
52.0,5.80171,0.08392,3.1387,3.689236,,2788,-1.45089,0.021,0.7932,4.0727539917706626
53.0,5.80357,0.08542,3.1947,3.691096,,2789,-1.45089,0.02143,0.8094,4.015508498664562
54.0,5.80171,0.08731,3.2652,3.693266,,2791,-1.44903,0.02185,0.8255,3.9985967963050686
55.0,5.80543,0.08902,3.3292,3.694816,,2792,-1.45089,0.02228,0.8415,4.139586349436776
56.0,5.80171,0.09073,3.393,3.696676,,2793,-1.45275,0.0227,0.8576,4.148284870176991
57.0,5.80171,0.09243,3.4569,3.698537,,2794,-1.45275,0.02319,0.8759,4.075586728115586
58.0,5.80543,0.09413,3.5202,3.700087,,2795,-1.45275,0.02358,0.8907,4.186851458589227
59.0,5.80171,0.09563,3.5763,3.701637,,2796,-1.45089,0.02401,0.9069,4.018476643690886
60.0,5.80171,0.09735,3.6408,3.703187,,2797,-1.45461,0.02443,0.923,4.1722732947323005
