测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.319383,0.0,0.0,3.400918,,6896.0,-1.449405,0.0,0.0,4.276149165250818
6,2.319383,0.003866,0.1086,3.400918,,6904.0,-1.449405,0.003221,0.1424,4.1694263156096465
7,2.319383,0.00451,0.1267,3.400918,,6905.0,-1.449405,0.003624,0.1602,4.1138585997814126
8,2.319383,0.005154,0.1448,3.400918,,6906.0,-1.449405,0.004026,0.178,4.168505862033538
9,2.319383,0.005798,0.1629,3.400918,,6907.0,-1.449405,0.004429,0.1958,4.046296523575538
10,2.319383,0.006443,0.181,3.400918,,6908.0,-1.449777,0.004831,0.2136,4.173438532445544
11,2.319383,0.007087,0.1991,3.408978,,6909.0,-1.449777,0.005234,0.2314,4.141229866808852
12,2.319383,0.007731,0.2172,3.408978,,6910.0,-1.449777,0.005637,0.2492,4.06379657910888
13,2.319197,0.008375,0.2353,3.415799,,6911.0,-1.449777,0.00604,0.267,4.181756308456509
14,2.319197,0.00902,0.2534,3.415799,,6912.0,-1.449777,0.006442,0.2848,4.067120859182505
15,2.319197,0.009664,0.2715,3.420449,,6913.0,-1.449405,0.006845,0.3026,3.98197147300429
16,2.319197,0.010308,0.2896,3.420449,,6914.0,-1.449405,0.007248,0.3204,4.103947533249424
17,2.319197,0.010952,0.3077,3.420449,,6915.0,-1.449405,0.00765,0.3382,4.035922703404765
18,2.319197,0.011597,0.3258,3.421689,,6916.0,-1.449405,0.008053,0.356,3.9652693684204636
19,2.319197,0.012241,0.3439,3.421689,,6917.0,-1.449405,0.008455,0.3738,3.8513159107344075
20,2.319197,0.012885,0.362,3.427889,,6918.0,-1.449405,0.008858,0.3916,4.046055620282266
21,2.319197,0.013529,0.3801,3.427889,,6919.0,-1.449405,0.009261,0.4094,4.206798089777799
22,2.319197,0.014173,0.3982,3.43316,,6920.0,-1.449405,0.009663,0.4272,4.198041682444992
23,2.319197,0.014818,0.4163,3.43316,,6921.0,-1.449405,0.010066,0.445,4.061302019972879
