测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.349578,0.0,0.0,3.476563,,3052.0,-4.349578,0.0,0.0,3.992455037595723
5,4.349578,0.006041,0.2288,3.476563,,3059.0,-4.349578,0.008458,0.3223,4.07323915027475
6,4.349578,0.007249,0.2746,3.476563,,3060.0,-4.349578,0.009666,0.3683,4.085678821888145
7,4.349578,0.008458,0.3204,3.476563,,3061.0,-4.349578,0.010874,0.4144,3.9149467802175133
8,4.349578,0.009666,0.3661,3.482763,,3062.0,-4.349578,0.012082,0.4604,4.018300563627655
9,4.349578,0.010874,0.4119,3.492994,,3063.0,-4.349578,0.01329,0.5064,3.7515805216121887
10,4.349578,0.012082,0.4577,3.492994,,3064.0,-4.349578,0.014499,0.5525,3.9765294600667436
11,4.349578,0.01329,0.5034,3.500744,,3065.0,-4.349578,0.015707,0.5985,3.888092846575851
12,4.349578,0.014499,0.5492,3.508805,,3066.0,-4.349888,0.016915,0.6446,4.026402163920848
13,4.349578,0.015707,0.595,3.508805,,3067.0,-4.349888,0.018123,0.6906,3.9544770497552393
14,4.349578,0.016915,0.6407,3.514695,,3068.0,-4.349888,0.019332,0.7367,3.7974476946059665
15,4.349578,0.018123,0.6865,3.521825,,3069.0,-4.349888,0.02054,0.7827,3.8963798227377286
16,4.349578,0.019331,0.7323,3.521825,,3070.0,-4.349578,0.021748,0.8287,3.8867198860363588
17,4.349578,0.02054,0.7781,3.527716,,3071.0,-4.349578,0.022956,0.8748,4.098849537959731
18,4.349268,0.021748,0.8238,3.533606,,3072.0,-4.349578,0.024165,0.9208,3.9086663180699226
19,4.349578,0.022956,0.8696,3.539186,,3073.0,-4.349268,0.025373,0.9669,3.9950675089136625
20,4.349578,0.024164,0.9154,3.539186,,3074.0,-4.349268,0.026581,1.0129,3.9999499850064395
21,4.349578,0.025372,0.9611,3.544147,,3075.0,-4.349268,0.027789,1.0589,4.142521776792708
22,4.349578,0.026581,1.0069,3.550347,,3076.0,-4.349268,0.028997,1.105,4.028527812785615
23,4.349578,0.027789,1.0527,3.550347,,3077.0,-4.349268,0.030205,1.151,4.074581208535398
24,4.349578,0.028997,1.0984,3.554997,,3078.0,-4.349268,0.031413,1.197,4.029492991359604
25,4.349578,0.030205,1.1442,3.559028,,3079.0,-4.349578,0.032622,1.2431,4.1724377707268
26,4.349578,0.031414,1.19,3.559028,,3080.0,-4.349578,0.03383,1.2891,3.8030208076554
27,4.349578,0.032622,1.2357,3.563988,,3081.0,-4.349578,0.035038,1.3352,4.164255260046385
28,4.349578,0.03383,1.2815,3.563988,,3082.0,-4.349578,0.036246,1.3812,3.980818656901253
29,4.349578,0.035038,1.3273,3.568638,,3083.0,-4.349578,0.037455,1.4272,3.768538567113187
30,4.349888,0.036246,1.373,3.572669,,3084.0,-4.349578,0.038663,1.4733,4.145315484651425
31,4.349888,0.037455,1.4188,3.572669,,3085.0,-4.349578,0.039871,1.5193,4.11391364315643
32,4.349888,0.038663,1.4646,3.578559,,3086.0,-4.349578,0.041079,1.5654,4.010210908027428
33,4.349888,0.039871,1.5103,3.578559,,3087.0,-4.349578,0.042287,1.6114,4.1276889874344285
34,4.349578,0.04108,1.5561,3.582589,,3088.0,-4.349888,0.043496,1.6574,4.008458201171118
35,4.349578,0.042288,1.6019,3.58693,,3089.0,-4.349888,0.044704,1.7035,4.1297486107318395
36,4.349578,0.043496,1.6476,3.58693,,3090.0,-4.349888,0.045912,1.7495,4.003719149242337
37,4.349578,0.044704,1.6934,3.58972,,3091.0,-4.349888,0.047121,1.7956,3.9477487064252417
38,4.349578,0.045912,1.7392,3.58972,,3092.0,-4.349578,0.048329,1.8416,4.00930782093107
39,4.349578,0.047121,1.785,3.59313,,3093.0,-4.349578,0.049537,1.8876,3.9698019113111327
40,4.349578,0.048329,1.8307,3.59313,,3094.0,-4.349578,0.050745,1.9337,3.838974813276372
41,4.349888,0.049537,1.8765,3.59716,,3095.0,-4.349578,0.051953,1.9797,3.838249452861532
42,4.349888,0.050746,1.9223,3.59716,,3096.0,-4.349578,0.053162,2.0258,3.9974847443348547
43,4.349888,0.051954,1.968,3.59902,,3097.0,-4.349578,0.05437,2.0718,4.129037272226172
44,4.349888,0.053162,2.0138,3.59902,,3098.0,-4.349578,0.055578,2.1178,3.9927096969012807
45,4.349578,0.05437,2.0596,3.603981,,3099.0,-4.349578,0.056786,2.1639,3.7194984851373745
46,4.349578,0.055579,2.1053,3.603981,,3100.0,-4.349578,0.057995,2.2099,4.057730891503696
47,4.349578,0.056787,2.1511,3.604911,,3101.0,-4.349578,0.059203,2.256,4.1033375985617
48,4.349578,0.057995,2.1969,3.604911,,3102.0,-4.349578,0.060411,2.302,3.9817046743709064
49,4.349578,0.059203,2.2426,3.604911,,3103.0,-4.349578,0.061619,2.348,4.040026417133001
50,4.349578,0.060411,2.2884,3.608941,,3104.0,-4.349578,0.062827,2.3941,4.049344521979797
51,4.349578,0.06162,2.3342,3.608941,,3105.0,-4.349578,0.064036,2.4401,3.884185188130642
52,4.349578,0.062828,2.3799,3.611731,,3106.0,-4.349578,0.065244,2.4862,4.084225793328743
53,4.349578,0.064036,2.4257,3.611731,,3107.0,-4.349578,0.066452,2.5322,4.082920122655306
54,4.349578,0.065244,2.4715,3.614211,,3108.0,-4.349578,0.06766,2.5782,3.903932283712847
55,4.349578,0.066452,2.5173,3.614211,,3109.0,-4.349578,0.068868,2.6243,4.09484278689756
56,4.349578,0.067661,2.563,3.616381,,3110.0,-4.349578,0.070077,2.6703,3.988190373809647
57,4.349578,0.068869,2.6088,3.616381,,3111.0,-4.349578,0.071285,2.7164,4.032079517813469
58,4.349268,0.070077,2.6546,3.616691,,3112.0,-4.349578,0.072493,2.7624,3.9689595196629734
59,4.349268,0.071285,2.7003,3.616691,,3113.0,-4.349578,0.073701,2.8084,3.891712519414329
60,4.349268,0.072493,2.7461,3.618242,,3114.0,-4.349578,0.07491,2.8545,3.809852717834297
61,4.349268,0.073701,2.7918,3.618242,,3115.0,-4.349578,0.076118,2.9005,3.8291335779369944
62,4.349268,0.07491,2.8376,3.618242,,3116.0,-4.349578,0.077326,2.9466,4.042070231018842
63,4.349268,0.076118,2.8834,3.620722,,3117.0,-4.349578,0.078534,2.9926,3.8844839824693125
64,4.349268,0.077326,2.9291,3.620722,,3118.0,-4.349578,0.079742,3.0386,3.9855937882510153
65,4.349268,0.078534,2.9749,3.621652,,3119.0,-4.349578,0.080951,3.0847,4.029362449018968
66,4.349268,0.079742,3.0207,3.621652,,3120.0,-4.349578,0.082159,3.1307,4.008028606446862
