测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,4.3471,0.0,0.0,3.521825,,3683.0,-5.80729,0.0,0.0,3.920793066357282
1,4.35268,0.00121,0.041,3.533296,,3684.0,-5.79985,0.00156,0.0589,3.9458513435925404
2,4.35082,0.00244,0.0827,3.542287,,3685.0,-5.79799,0.00322,0.1214,3.8752918434860093
3,4.35082,0.00367,0.1245,3.549727,,3686.0,-5.79427,0.00499,0.1882,3.743666797153337
4,4.35082,0.00493,0.1671,3.556238,,3687.0,-5.80357,0.00667,0.2514,3.8594739574306542
5,4.34896,0.00616,0.2088,3.562128,,3688.0,-5.79985,0.00828,0.3121,3.918769767990202
6,4.34896,0.00741,0.251,3.567708,,3689.0,-5.79985,0.00989,0.3728,3.863140684409379
7,4.3471,0.00865,0.2932,3.572669,,3690.0,-5.79985,0.01152,0.4341,4.136273728100375
8,4.35082,0.00989,0.3353,3.577939,,3691.0,-5.79799,0.01323,0.4984,3.7485809891205175
9,4.3471,0.01113,0.3771,3.582279,,3692.0,-5.79613,0.01488,0.561,3.838296219393948
10,4.34896,0.01237,0.4193,3.58693,,3693.0,-5.79985,0.01653,0.6229,3.89477345969469
11,4.3471,0.0136,0.461,3.59127,,3694.0,-5.79985,0.01819,0.6854,3.8637861002561813
12,4.34896,0.01483,0.5028,3.5953,,3695.0,-5.79985,0.01985,0.7479,3.9024202105795194
13,4.34896,0.01608,0.5449,3.59933,,3697.0,-5.79985,0.02149,0.8099,3.919621058499317
14,4.35082,0.01731,0.5867,3.603361,,3698.0,-5.79985,0.02313,0.8718,3.9076432745477176
15,4.3471,0.01858,0.6297,3.606771,,3699.0,-5.79799,0.02479,0.9343,3.921242472666585
16,4.34896,0.01985,0.6727,3.610491,,3700.0,-5.79799,0.02642,0.9956,3.9177606102526608
17,4.3471,0.02113,0.7161,3.614211,,3701.0,-5.79613,0.02808,1.0581,3.8125177258619387
19,4.34896,0.02237,0.7583,3.617311,,3702.0,-5.79799,0.0297,1.1195,3.916164670576015
20,4.3471,0.0236,0.8,3.621032,,3703.0,-5.79985,0.03126,1.1783,3.7783179610806576
21,4.3471,0.02485,0.8422,3.624132,,3704.0,-5.79985,0.03294,1.2415,3.9165992787366712
22,4.34896,0.02608,0.8839,3.626922,,3705.0,-5.79799,0.03457,1.3028,3.827313956292984
23,4.34896,0.02731,0.9257,3.629712,,3706.0,-5.79985,0.03624,1.3659,3.955968808508981
24,4.34896,0.02856,0.9679,3.632813,,3707.0,-5.79799,0.03789,1.4279,3.8710373603352703
25,4.34896,0.02979,1.0096,3.635293,,3708.0,-5.79985,0.03954,1.4904,3.8566462570859947
26,4.34896,0.03104,1.0518,3.638083,,3709.0,-5.79985,0.0413,1.5566,3.6774043590056213
