测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.50595,0.0,0.0,3.59685,,2806.0,-5.50595,0.0,0.0,3.935413511382065
1,5.50781,0.00161,0.0628,3.609561,,2807.0,-5.50781,0.00181,0.072,4.024132714096124
2,5.50781,0.00323,0.1262,3.621962,,2808.0,-5.51153,0.00323,0.1287,3.9171150940758226
3,5.50781,0.00483,0.1891,3.631572,,2809.0,-5.50781,0.00485,0.1934,3.87921521936956
4,5.51153,0.0063,0.2465,3.639633,,2810.0,-5.50781,0.00647,0.2581,4.140944680658121
5,5.50781,0.00802,0.3136,3.647383,,2811.0,-5.51153,0.00809,0.3227,3.916760446684731
6,5.50781,0.00964,0.377,3.654204,,2812.0,-5.50781,0.00972,0.3874,4.050036348130825
7,5.50595,0.01124,0.4398,3.660714,,2813.0,-5.50967,0.01134,0.4521,3.898231200006999
8,5.50967,0.01285,0.5027,3.667225,,2814.0,-5.50781,0.01296,0.5168,4.126640078684893
9,5.50781,0.01447,0.5661,3.672805,,2815.0,-5.50967,0.01458,0.5814,3.9936512276406146
11,5.51153,0.01608,0.629,3.678075,,2816.0,-5.50967,0.0162,0.6461,3.8677500838414742
12,5.50781,0.01778,0.6954,3.683656,,2817.0,-5.50595,0.01783,0.7108,4.0785910504297185
13,5.50781,0.01939,0.7583,3.688306,,2818.0,-5.50781,0.01948,0.7767,3.9171078865330515
14,5.50967,0.02099,0.8211,3.692646,,2819.0,-5.50967,0.0211,0.8414,3.9856972935675192
15,5.50781,0.02261,0.8845,3.696987,,2820.0,-5.50595,0.02272,0.906,4.078342367268908
16,5.50967,0.02424,0.948,3.700707,,2821.0,-5.50781,0.02434,0.9707,3.8321835787817924
17,5.50781,0.02584,1.0108,3.704427,,2822.0,-5.50781,0.02597,1.0354,3.7664800365958526
18,5.50781,0.02726,1.0665,3.707527,,2824.0,-5.50781,0.02759,1.1001,3.8737931059045807
