测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.609127,0.0,0.0,3.338914,,4453.0,-2.609127,0.0,0.0,4.261287104452269
5,2.609127,0.003624,0.1306,3.338914,,4462.0,-2.609127,0.006523,0.2413,4.164005565146317
6,2.609127,0.004349,0.1567,3.338914,,4463.0,-2.609127,0.007248,0.2681,4.249865745599346
7,2.610677,0.005074,0.1829,3.338914,,4464.0,-2.609127,0.007972,0.2949,3.9957576045770606
8,2.609127,0.005798,0.209,3.346664,,4465.0,-2.609127,0.008697,0.3217,4.2873263557527
9,2.609127,0.006523,0.2351,3.346664,,4466.0,-2.609127,0.009422,0.3485,4.376016437551563
10,2.609127,0.007248,0.2613,3.353795,,4467.0,-2.609127,0.010147,0.3753,4.1599973394884495
11,2.609127,0.007973,0.2874,3.353795,,4468.0,-2.609127,0.010871,0.4021,4.088962992171294
12,2.609127,0.008698,0.3135,3.361235,,4469.0,-2.610677,0.011597,0.4289,3.9515204933380286
13,2.609127,0.009422,0.3396,3.361235,,4470.0,-2.610677,0.012322,0.4558,4.057522155413507
14,2.609127,0.010147,0.3657,3.365885,,4471.0,-2.610677,0.013047,0.4826,4.078584419766957
15,2.609127,0.010872,0.3919,3.371466,,4472.0,-2.610677,0.013772,0.5094,3.8844386086520215
16,2.609127,0.011597,0.418,3.371466,,4473.0,-2.610677,0.014497,0.5362,4.2012961012998264
17,2.609127,0.012321,0.4441,3.376426,,4474.0,-2.610677,0.015222,0.5631,3.9805611107475762
18,2.609127,0.013046,0.4702,3.376426,,4475.0,-2.610677,0.015948,0.5899,3.9311351440914537
19,2.609127,0.013771,0.4964,3.381696,,4476.0,-2.610677,0.016673,0.6167,4.163124072844237
20,2.609127,0.014496,0.5225,3.381696,,4477.0,-2.610677,0.017398,0.6435,4.1296134797556965
