测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,3.479043,0.0,0.0,3.411458,,3530.0,-3.479043,0.0,0.0,4.121503292997384
6,3.479043,0.005798,0.2193,3.411458,,3536.0,-3.479043,0.005798,0.221,3.946615845822677
7,3.479043,0.006765,0.2559,3.411458,,3537.0,-3.479043,0.006765,0.2578,3.967451145315277
8,3.479043,0.007731,0.2924,3.411458,,3538.0,-3.479043,0.007731,0.2947,4.164855304023673
9,3.479043,0.008698,0.329,3.411458,,3539.0,-3.479043,0.008698,0.3315,4.05840415993837
10,3.479043,0.009664,0.3655,3.411458,,3540.0,-3.479043,0.009664,0.3683,3.8619026735278026
11,3.479043,0.01063,0.4021,3.421689,,3541.0,-3.479043,0.01063,0.4051,4.046430080950251
12,3.479043,0.011597,0.4386,3.421689,,3542.0,-3.479043,0.011597,0.442,4.0659679242815505
13,3.479043,0.012563,0.4752,3.43068,,3543.0,-3.479043,0.012563,0.4788,3.9257292811903395
14,3.479353,0.01353,0.5117,3.43936,,3544.0,-3.479353,0.01353,0.5156,4.1252039088674195
15,3.479353,0.014496,0.5483,3.43936,,3545.0,-3.479353,0.014496,0.5525,3.9297665842570595
16,3.479353,0.015463,0.5848,3.446801,,3546.0,-3.479353,0.015463,0.5893,3.8378673978358098
17,3.479353,0.016429,0.6214,3.446801,,3547.0,-3.479353,0.016429,0.6262,4.071886557791854
18,3.479353,0.017396,0.658,3.455171,,3548.0,-3.479353,0.017396,0.663,4.034665770448633
19,3.479353,0.018362,0.6945,3.455171,,3549.0,-3.479353,0.018362,0.6998,4.139686721715038
20,3.479353,0.019329,0.7311,3.463232,,3550.0,-3.479353,0.019329,0.7367,4.2266368151409806
21,3.479353,0.020295,0.7676,3.463232,,3551.0,-3.479353,0.020295,0.7735,4.0323881553849255
22,3.479353,0.021262,0.8042,3.468192,,3552.0,-3.479353,0.021262,0.8103,3.8956998352179015
23,3.479353,0.022228,0.8407,3.468192,,3553.0,-3.479353,0.022228,0.8472,3.9844538115371906
24,3.479353,0.023195,0.8773,3.475322,,3554.0,-3.479353,0.023195,0.884,3.975860850702941
25,3.479353,0.024161,0.9138,3.475322,,3555.0,-3.479043,0.024161,0.9208,3.812000972033893
26,3.479353,0.025128,0.9504,3.480903,,3556.0,-3.479043,0.025127,0.9577,3.792251775488945
27,3.479353,0.026094,0.9869,3.480903,,3557.0,-3.479043,0.026094,0.9945,4.044768692208866
28,3.479973,0.027061,1.0235,3.486483,,3558.0,-3.479043,0.02706,1.0313,3.870645625482507
29,3.479973,0.028027,1.0601,3.491443,,3559.0,-3.479043,0.028027,1.0682,4.027201874637967
30,3.479973,0.028994,1.0966,3.491443,,3560.0,-3.479043,0.028993,1.105,4.077167437379645
31,3.479353,0.02996,1.1332,3.497334,,3561.0,-3.479043,0.029959,1.1418,4.166730435068874
32,3.479353,0.030927,1.1697,3.497334,,3562.0,-3.479043,0.030926,1.1787,4.011763534973657
33,3.479353,0.031893,1.2063,3.501984,,3563.0,-3.479043,0.031892,1.2155,3.975776492660775
34,3.479353,0.03286,1.2429,3.501984,,3564.0,-3.479043,0.032859,1.2523,4.062462061849162
35,3.479353,0.033826,1.2794,3.506944,,3565.0,-3.479353,0.033825,1.2892,4.0442936731391885
36,3.479353,0.034793,1.316,3.506944,,3566.0,-3.479353,0.034792,1.326,4.066018713518708
37,3.479353,0.035759,1.3525,3.511905,,3567.0,-3.479353,0.035758,1.3628,3.9566214356830107
38,3.479353,0.036726,1.3891,3.511905,,3568.0,-3.479353,0.036725,1.3997,4.035049583360649
39,3.479353,0.037692,1.4256,3.515315,,3569.0,-3.479353,0.037691,1.4365,4.088800060728532
40,3.479353,0.038659,1.4622,3.515315,,3570.0,-3.479973,0.038658,1.4733,3.933146355303025
41,3.479043,0.039625,1.4987,3.520895,,3571.0,-3.479973,0.039624,1.5102,3.863509719424452
42,3.479043,0.040592,1.5353,3.520895,,3572.0,-3.479353,0.040591,1.547,4.1470458307954114
43,3.479043,0.041558,1.5718,3.525856,,3573.0,-3.479353,0.041557,1.5838,3.969559460122715
44,3.479043,0.042524,1.6084,3.525856,,3574.0,-3.479353,0.042524,1.6207,3.860385104705988
45,3.479043,0.043491,1.6449,3.529576,,3575.0,-3.479353,0.04349,1.6575,3.842170823691734
46,3.479043,0.044457,1.6815,3.529576,,3576.0,-3.479353,0.044457,1.6944,4.05302203177512
47,3.479043,0.045424,1.718,3.532986,,3577.0,-3.479353,0.045423,1.7312,4.165182337677142
48,3.479043,0.04639,1.7546,3.537637,,3578.0,-3.479043,0.04639,1.768,3.958068201035769
49,3.479043,0.047356,1.7911,3.537637,,3579.0,-3.479043,0.047356,1.8049,3.8847042645987013
50,3.479043,0.048323,1.8277,3.540737,,3580.0,-3.479043,0.048322,1.8417,3.953012751804503
51,3.479043,0.049289,1.8643,3.540737,,3581.0,-3.479043,0.049289,1.8785,3.987606721938009
52,3.479043,0.050256,1.9008,3.542907,,3582.0,-3.479043,0.050255,1.9153,4.113618560128255
53,3.479043,0.051222,1.9374,3.542907,,3583.0,-3.479353,0.051222,1.9522,4.105417916353273
54,3.479043,0.052188,1.9739,3.546627,,3584.0,-3.479353,0.052188,1.989,3.8159296075203444
55,3.479043,0.053155,2.0105,3.546627,,3585.0,-3.479353,0.053155,2.0259,3.918808326061745
56,3.479043,0.054121,2.047,3.550657,,3586.0,-3.479353,0.054121,2.0627,3.9167097333576497
57,3.479043,0.055088,2.0836,3.550657,,3587.0,-3.479353,0.055088,2.0995,3.9390053880755316
58,3.479043,0.056054,2.1201,3.552207,,3588.0,-3.479353,0.056054,2.1364,3.982453046527197
59,3.479043,0.05702,2.1567,3.552207,,3589.0,-3.479043,0.057021,2.1732,3.9146626609663207
60,3.479353,0.057987,2.1932,3.557168,,3590.0,-3.479043,0.057987,2.21,4.039353366074903
61,3.479353,0.058953,2.2298,3.557168,,3591.0,-3.479353,0.058953,2.2469,4.054898719313442
62,3.479353,0.05992,2.2663,3.559028,,3592.0,-3.479353,0.05992,2.2837,3.884028942586668
63,3.479353,0.060886,2.3029,3.562748,,3593.0,-3.479353,0.060886,2.3205,4.11146211417843
64,3.479353,0.061853,2.3394,3.562748,,3594.0,-3.479353,0.061853,2.3574,4.020625824589537
65,3.479353,0.062819,2.376,3.562748,,3595.0,-3.479353,0.062819,2.3942,3.869389122898802
66,3.479353,0.063786,2.4126,3.564918,,3596.0,-3.479353,0.063786,2.431,4.032575116172515
67,3.479973,0.064753,2.4491,3.564918,,3597.0,-3.479353,0.064752,2.4679,4.081138313890076
68,3.479973,0.065719,2.4857,3.567708,,3598.0,-3.479353,0.065719,2.5047,4.103015163494829
69,3.479043,0.066686,2.5222,3.569879,,3599.0,-3.479353,0.066685,2.5415,3.9283160147755685
70,3.479043,0.067652,2.5588,3.569879,,3600.0,-3.479043,0.067652,2.5784,3.8942130393077274
71,3.479043,0.068618,2.5953,3.573289,,3601.0,-3.479043,0.068618,2.6152,3.904258317634246
72,3.479043,0.069585,2.6319,3.573289,,3602.0,-3.479043,0.069585,2.652,3.884530079297169
73,3.479043,0.070551,2.6684,3.574219,,3603.0,-3.479043,0.070551,2.6889,4.158723218272879
74,3.479043,0.071518,2.705,3.574219,,3604.0,-3.479043,0.071517,2.7257,3.9677915658620106
75,3.479353,0.072484,2.7415,3.576389,,3605.0,-3.479043,0.072484,2.7625,3.8950258643753544
76,3.479353,0.073451,2.7781,3.576389,,3606.0,-3.479043,0.07345,2.7994,3.8814260118031814
77,3.479353,0.074417,2.8147,3.578869,,3607.0,-3.479043,0.074417,2.8362,4.074750527327924
78,3.479353,0.075384,2.8512,3.578869,,3608.0,-3.479043,0.075383,2.873,3.9326290724267654
79,3.479353,0.07635,2.8878,3.580419,,3609.0,-3.479043,0.076349,2.9099,4.028928976342558
80,3.479353,0.077317,2.9243,3.580419,,3610.0,-3.479043,0.077316,2.9467,3.8569532271339626
81,3.479353,0.078283,2.9609,3.581969,,3611.0,-3.479043,0.078282,2.9835,4.021600309479891
82,3.479353,0.07925,2.9974,3.581969,,3612.0,-3.479353,0.079249,3.0204,3.8002156313577387
83,3.479353,0.080216,3.034,3.582279,,3613.0,-3.479353,0.080215,3.0572,3.849328659448962
84,3.479353,0.081182,3.0705,3.582279,,3614.0,-3.479353,0.081182,3.094,4.03711818004373
85,3.479353,0.082149,3.1071,3.583829,,3615.0,-3.479043,0.082148,3.1309,3.837383058975636
86,3.479043,0.083115,3.1436,3.583829,,3616.0,-3.479043,0.083114,3.1677,4.174259552460857
87,3.479043,0.084082,3.1802,3.58662,,3617.0,-3.479043,0.084081,3.2045,3.974689802117674
88,3.479353,0.085048,3.2168,3.58817,,3618.0,-3.479043,0.085047,3.2413,3.949478917307339
89,3.479353,0.086015,3.2533,3.58817,,3619.0,-3.479353,0.086014,3.2782,3.8127606252325124
90,3.479353,0.086981,3.2899,3.58879,,3620.0,-3.479353,0.08698,3.315,4.0021605256031485
91,3.479353,0.087948,3.3264,3.58879,,3621.0,-3.479353,0.087947,3.3519,3.8757613606604666
92,3.479353,0.088914,3.363,3.59034,,3622.0,-3.479353,0.088913,3.3887,3.7935103368517904
93,3.479353,0.089881,3.3995,3.59034,,3623.0,-3.479353,0.08988,3.4255,3.9233755426031034
94,3.479353,0.090847,3.4361,3.59158,,3624.0,-3.479353,0.090846,3.4624,3.6611059187608785
95,3.479353,0.091814,3.4726,3.59158,,3625.0,-3.479353,0.091813,3.4992,3.904215808380694
96,3.479043,0.09278,3.5092,3.59251,,3626.0,-3.479353,0.092779,3.536,3.8969014974962204
97,3.479043,0.093746,3.5457,3.59251,,3627.0,-3.479353,0.093746,3.5729,4.00784197453919
98,3.479043,0.094713,3.5823,3.59406,,3628.0,-3.479353,0.094712,3.6097,3.8810118407928162
99,3.479043,0.095679,3.6188,3.59406,,3629.0,-3.479353,0.095679,3.6465,3.8714245579689353
100,3.479043,0.096646,3.6554,3.59437,,3630.0,-3.479353,0.096645,3.6834,3.9207518513280686
101,3.479043,0.097612,3.692,3.59437,,3631.0,-3.479353,0.097612,3.7202,4.074679285141244
102,3.479043,0.098578,3.7285,3.59592,,3632.0,-3.479353,0.098578,3.757,4.071874215709539
103,3.479043,0.099545,3.7651,3.59592,,3633.0,-3.479353,0.099545,3.7939,3.9855697739757185
104,3.479043,0.100511,3.8016,3.59747,,3634.0,-3.479353,0.100511,3.8307,4.0774075244604395
105,3.479043,0.101478,3.8382,3.59747,,3635.0,-3.479353,0.101478,3.8675,4.048383485273885
106,3.479043,0.102444,3.8747,3.59809,,3636.0,-3.479043,0.102444,3.9044,4.007964148923631
107,3.479043,0.10341,3.9113,3.59809,,3637.0,-3.479043,0.10341,3.9412,4.211596756210019
108,3.479043,0.104377,3.9478,3.59809,,3638.0,-3.479043,0.104377,3.978,4.050547133672007
109,3.479043,0.105343,3.9844,3.59964,,3639.0,-3.479043,0.105343,4.0149,3.989109477257413
110,3.479043,0.10631,4.0209,3.59964,,3640.0,-3.479043,0.10631,4.0517,3.909823879449038
111,3.479043,0.107276,4.0575,3.60088,,3641.0,-3.479043,0.107276,4.0885,3.9228402908386046
112,3.479043,0.108242,4.094,3.60088,,3642.0,-3.479353,0.108242,4.1254,4.092996868669282
113,3.479043,0.109209,4.1306,3.602121,,3643.0,-3.479353,0.109209,4.1622,3.9312836289621527
114,3.479043,0.110175,4.1671,3.602121,,3644.0,-3.479353,0.110175,4.199,3.920291843258073
115,3.479043,0.111142,4.2037,3.602741,,3645.0,-3.479353,0.111142,4.2359,3.913735811107775
116,3.479043,0.112108,4.2402,3.602741,,3646.0,-3.479353,0.112108,4.2727,4.159982383878135
117,3.479043,0.113074,4.2768,3.603051,,3647.0,-3.479353,0.113075,4.3095,3.9375524289551875
118,3.479043,0.114041,4.3133,3.603051,,3648.0,-3.479353,0.114041,4.3464,3.9449661964708618
119,3.479043,0.115007,4.3499,3.603051,,3649.0,-3.479353,0.115008,4.3832,4.081910068069026
120,3.479043,0.115974,4.3864,3.603051,,3650.0,-3.479353,0.115974,4.4201,3.852985203972988
121,3.479043,0.11694,4.423,3.603361,,3651.0,-3.479353,0.116941,4.4569,3.973261993157282
122,3.479043,0.117906,4.4595,3.603361,,3652.0,-3.479353,0.117907,4.4937,3.9444718558936693
123,3.479043,0.118873,4.4961,3.604601,,3653.0,-3.479353,0.118874,4.5306,3.9344853910727324
124,3.479043,0.119839,4.5326,3.605221,,3654.0,-3.479353,0.11984,4.5674,3.9876319462301786
125,3.479043,0.120806,4.5692,3.605221,,3655.0,-3.479353,0.120807,4.6042,3.9458370348452725
126,3.479043,0.121772,4.6057,3.606461,,3656.0,-3.479353,0.121773,4.6411,4.019989027664892
127,3.479043,0.122738,4.6423,3.606461,,3657.0,-3.479353,0.12274,4.6779,3.957655392822853
128,3.479043,0.123705,4.6789,3.607391,,3658.0,-3.479353,0.123706,4.7147,3.9834522186604437
129,3.479043,0.124671,4.7154,3.607391,,3659.0,-3.479353,0.124673,4.7516,3.9604624747489425
130,3.479353,0.125638,4.752,3.607391,,3660.0,-3.479353,0.125639,4.7884,3.793223200645458
131,3.479353,0.126604,4.7885,3.607391,,3661.0,-3.479353,0.126606,4.8252,3.800544408705259
132,3.479353,0.127571,4.8251,3.607391,,3662.0,-3.479353,0.127572,4.8621,4.033566691440814
133,3.479353,0.128537,4.8616,3.607391,,3663.0,-3.479043,0.128539,4.8989,3.861498891415622
134,3.479353,0.129504,4.8982,3.607701,,3664.0,-3.479353,0.129505,4.9357,3.964075247742025
135,3.479353,0.13047,4.9347,3.607701,,3665.0,-3.479353,0.130472,4.9726,3.8059782135771694
136,3.479043,0.131437,4.9713,3.608321,,3666.0,-3.479043,0.131438,5.0094,3.9697731541749306
137,3.479043,0.132403,5.0078,3.608321,,3667.0,-3.479043,0.132404,5.0462,3.848230815561537
138,3.479043,0.133369,5.0444,3.609561,,3668.0,-3.479043,0.133371,5.0831,4.007650046058213
139,3.479043,0.134336,5.0809,3.609561,,3669.0,-3.479043,0.134337,5.1199,4.055715305454891
140,3.479043,0.135302,5.1175,3.609871,,3670.0,-3.479043,0.135304,5.1567,3.9332635574866024
141,3.479353,0.136269,5.154,3.609871,,3671.0,-3.479043,0.13627,5.1936,3.8394431611408657
142,3.479353,0.137235,5.1906,3.611421,,3672.0,-3.479353,0.137236,5.2304,3.9142214166330485
143,3.479353,0.138202,5.2272,3.612041,,3673.0,-3.479353,0.138203,5.2672,3.754629319417134
144,3.479353,0.139168,5.2637,3.612041,,3674.0,-3.479353,0.139169,5.3041,4.0194640334026
145,3.479353,0.140135,5.3003,3.612661,,3675.0,-3.479353,0.140136,5.3409,3.8880174284265037
146,3.479353,0.141101,5.3368,3.612661,,3676.0,-3.479043,0.141102,5.3777,3.948849035387131
147,3.479353,0.142068,5.3734,3.612971,,3677.0,-3.479043,0.142069,5.4146,4.027172841290996
148,3.479353,0.143034,5.4099,3.612971,,3678.0,-3.479043,0.143035,5.4514,3.89634392647904
149,3.479043,0.144001,5.4465,3.613901,,3679.0,-3.479043,0.144001,5.4882,4.114968531493234
150,3.479043,0.144967,5.483,3.613901,,3680.0,-3.479043,0.144968,5.5251,3.964005431097762
151,3.479043,0.145933,5.5196,3.614521,,3681.0,-3.479043,0.145934,5.5619,3.883845015962301
152,3.479043,0.1469,5.5561,3.614521,,3682.0,-3.479043,0.146901,5.5987,3.9274390686971574
153,3.479043,0.147866,5.5927,3.615141,,3683.0,-3.479043,0.147867,5.6356,3.8560224416092557
154,3.479353,0.148833,5.6293,3.615141,,3684.0,-3.479043,0.148833,5.6724,3.9268984210251205
155,3.479353,0.149799,5.6658,3.616691,,3685.0,-3.479043,0.1498,5.7092,3.955721290202914
156,3.479353,0.150766,5.7024,3.616691,,3686.0,-3.479043,0.150766,5.7461,4.0855511367196735
157,3.479353,0.151732,5.7389,3.616691,,3687.0,-3.479043,0.151733,5.7829,3.841239118540242
158,3.479353,0.152699,5.7755,3.616691,,3688.0,-3.479043,0.152699,5.8197,4.010084873795003
159,3.479353,0.153665,5.812,3.617311,,3689.0,-3.479043,0.153665,5.8566,3.8627282195104975
160,3.479043,0.154631,5.8486,3.617621,,3690.0,-3.479043,0.154632,5.8934,3.9151349337098607
161,3.479043,0.155598,5.8851,3.617621,,3691.0,-3.479353,0.155598,5.9302,3.906903384626191
162,3.479043,0.156564,5.9217,3.618242,,3692.0,-3.479353,0.156565,5.9671,3.984206698929805
163,3.479043,0.157531,5.9582,3.618242,,3693.0,-3.479353,0.157531,6.0039,4.0529424845964135
164,3.479353,0.158497,5.9948,3.618242,,3694.0,-3.479353,0.158498,6.0407,4.014473309741352
165,3.479353,0.159464,6.0313,3.618242,,3695.0,-3.479353,0.159464,6.0776,3.9411889521164754
166,3.479353,0.16043,6.0679,3.619482,,3696.0,-3.479353,0.160431,6.1144,3.9693461085918074
167,3.479353,0.161397,6.1045,3.619482,,3697.0,-3.479353,0.161397,6.1512,3.8754557795314546
168,3.479353,0.162363,6.141,3.619482,,3698.0,-3.479043,0.162364,6.1881,3.9173035157091536
169,3.479353,0.16333,6.1776,3.619482,,3699.0,-3.479043,0.16333,6.2249,3.875054447510783
170,3.479043,0.164296,6.2141,3.620102,,3700.0,-3.479353,0.164297,6.2617,3.7961388386284294
171,3.479043,0.165262,6.2507,3.620102,,3701.0,-3.479353,0.165263,6.2986,3.9098834177840818
172,3.479043,0.166229,6.2872,3.621962,,3702.0,-3.479043,0.166229,6.3354,3.9967407528323897
173,3.479043,0.167195,6.3238,3.621962,,3703.0,-3.479043,0.167196,6.3722,3.8734540528640466
174,3.479043,0.168162,6.3603,3.622272,,3704.0,-3.479353,0.168162,6.4091,3.803217390271232
175,3.479353,0.169128,6.3969,3.622272,,3705.0,-3.479353,0.169129,6.4459,3.8571560686856423
176,3.479353,0.170095,6.4334,3.623512,,3706.0,-3.479353,0.170095,6.4827,3.9856516107429565
177,3.479353,0.171061,6.47,3.623512,,3707.0,-3.479353,0.171062,6.5196,3.8959354229440315
178,3.479353,0.172028,6.5065,3.623512,,3708.0,-3.479353,0.172028,6.5564,3.9103562322362135
179,3.479353,0.172994,6.5431,3.623822,,3709.0,-3.479353,0.172995,6.5932,3.974276199002951
180,3.479353,0.17396,6.5797,3.623822,,3710.0,-3.479353,0.173961,6.6301,3.9322194852630483
181,3.479043,0.174927,6.6162,3.624442,,3711.0,-3.479353,0.174928,6.6669,3.9308497806585327
182,3.479043,0.175893,6.6528,3.624442,,3712.0,-3.479353,0.175894,6.7037,3.983429346700598
183,3.479043,0.17686,6.6893,3.624752,,3713.0,-3.479353,0.176861,6.7406,3.9861404849806723
184,3.479043,0.177826,6.7259,3.624752,,3714.0,-3.479353,0.177827,6.7774,4.129849935268836
185,3.479043,0.178792,6.7624,3.625992,,3715.0,-3.479353,0.178794,6.8142,3.923677967981506
186,3.479043,0.179759,6.799,3.625992,,3716.0,-3.479353,0.17976,6.8511,3.852562058295462
187,3.479043,0.180725,6.8355,3.626302,,3717.0,-3.479353,0.180727,6.8879,4.08394125269579
188,3.479043,0.181692,6.8721,3.626302,,3718.0,-3.479353,0.181693,6.9248,3.99661433599906
189,3.479043,0.182658,6.9086,3.627542,,3719.0,-3.479043,0.18266,6.9616,3.8256060664905056
190,3.479043,0.183624,6.9452,3.627542,,3720.0,-3.479043,0.183626,6.9984,4.01705146243856
191,3.479043,0.184591,6.9817,3.628162,,3721.0,-3.479043,0.184592,7.0352,3.9653382003079254
192,3.479043,0.185557,7.0183,3.628162,,3722.0,-3.479043,0.185559,7.0721,3.889938383832418
193,3.479043,0.186524,7.0548,3.628162,,3723.0,-3.479353,0.186525,7.1089,3.690773085382002
194,3.479353,0.18749,7.0914,3.628162,,3724.0,-3.479353,0.187492,7.1458,4.022337276995196
195,3.479353,0.188457,7.1279,3.628782,,3725.0,-3.479353,0.188458,7.1826,4.029675953640595
196,3.479353,0.189423,7.1645,3.628782,,3726.0,-3.479353,0.189425,7.2194,4.050227826954669
197,3.479353,0.19039,7.201,3.629092,,3727.0,-3.479353,0.190391,7.2563,3.8237709219857807
198,3.479043,0.191356,7.2376,3.629402,,3728.0,-3.479353,0.191358,7.2931,3.823528030561271
199,3.479043,0.192322,7.2742,3.629402,,3729.0,-3.479043,0.192324,7.3299,3.9749976891524192
200,3.479043,0.193289,7.3107,3.630642,,3730.0,-3.479043,0.19329,7.3668,3.9367730401084278
201,3.479043,0.194255,7.3473,3.630642,,3731.0,-3.479043,0.194257,7.4036,3.847148757323546
202,3.479043,0.195222,7.3838,3.631572,,3732.0,-3.479043,0.195223,7.4404,3.9572580882612742
203,3.479043,0.196188,7.4204,3.631572,,3733.0,-3.479043,0.19619,7.4772,3.9557164021361406
204,3.479353,0.197155,7.4569,3.631882,,3734.0,-3.479043,0.197156,7.5141,3.9439218662775475
205,3.479353,0.198121,7.4935,3.631882,,3735.0,-3.479043,0.198122,7.5509,3.8883359137128792
206,3.479043,0.199087,7.53,3.632813,,3736.0,-3.479043,0.199089,7.5877,3.9342673421591394
207,3.479043,0.200054,7.5666,3.632813,,3737.0,-3.479043,0.200055,7.6246,3.833957310199557
208,3.479043,0.20102,7.6031,3.633122,,3738.0,-3.479043,0.201022,7.6614,4.120394518265917
209,3.479043,0.201987,7.6397,3.633122,,3739.0,-3.479043,0.201988,7.6982,3.803810708213062
210,3.479043,0.202953,7.6762,3.633122,,3740.0,-3.479353,0.202955,7.7351,3.934326655798439
211,3.479043,0.203919,7.7128,3.633122,,3741.0,-3.479353,0.203921,7.7719,3.8377427003655007
212,3.479043,0.204886,7.7493,3.634053,,3742.0,-3.479353,0.204888,7.8087,3.7517907441957767
213,3.479043,0.205852,7.7859,3.634053,,3743.0,-3.479353,0.205854,7.8456,4.1751935222169445
214,3.479043,0.206819,7.8224,3.634053,,3744.0,-3.479043,0.20682,7.8824,3.81744214447966
215,3.479043,0.207785,7.859,3.634983,,3745.0,-3.479043,0.207787,7.9192,3.865896622163058
216,3.479043,0.208751,7.8955,3.634983,,3746.0,-3.479043,0.208753,7.9561,3.943376275273427
217,3.479043,0.209718,7.9321,3.635603,,3747.0,-3.479043,0.20972,7.9929,3.8828008626919788
218,3.479043,0.210684,7.9686,3.635603,,3748.0,-3.479043,0.210686,8.0297,3.9436525066341113
219,3.479043,0.211651,8.0052,3.636843,,3749.0,-3.479043,0.211652,8.0666,4.000149151176737
220,3.479043,0.212617,8.0417,3.636843,,3750.0,-3.479043,0.212619,8.1034,4.018587145615036
221,3.479043,0.213583,8.0783,3.638083,,3751.0,-3.479043,0.213585,8.1402,3.928662618567193
222,3.479043,0.21455,8.1149,3.638083,,3752.0,-3.479043,0.214552,8.1771,3.8735719966092907
223,3.479043,0.215516,8.1514,3.638083,,3753.0,-3.479043,0.215518,8.2139,4.0818422760358395
224,3.479043,0.216483,8.188,3.638083,,3754.0,-3.479043,0.216484,8.2507,4.087417427994659
225,3.479353,0.217449,8.2245,3.639013,,3755.0,-3.479043,0.217451,8.2876,3.8400697690455985
226,3.479353,0.218416,8.2611,3.639013,,3756.0,-3.479043,0.218417,8.3244,3.971533641491763
227,3.479353,0.219382,8.2976,3.639013,,3757.0,-3.479043,0.219384,8.3612,3.9018600467548907
228,3.479353,0.220349,8.3342,3.639013,,3758.0,-3.479043,0.22035,8.3981,3.9495402645972306
229,3.479353,0.221315,8.3707,3.639943,,3759.0,-3.479043,0.221316,8.4349,4.07207699376034
230,3.479043,0.222281,8.4073,3.639943,,3760.0,-3.479043,0.222283,8.4717,3.854499951265038
231,3.479043,0.223248,8.4438,3.639943,,3761.0,-3.479043,0.223249,8.5086,3.9289732617116804
232,3.479353,0.224214,8.4804,3.639943,,3762.0,-3.479043,0.224216,8.5454,3.924032401679785
233,3.479353,0.225181,8.5169,3.641493,,3763.0,-3.479043,0.225182,8.5822,4.087295067000082
234,3.479043,0.226147,8.5535,3.641493,,3764.0,-3.479043,0.226148,8.619,3.85664391779326
235,3.479043,0.227114,8.59,3.641803,,3765.0,-3.479043,0.227115,8.6559,3.813073217130419
