测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.20833,0.0,0.0,3.534226,,2861.0,-5.22135,0.0,0.0,3.9109296866988257
1,5.21763,0.00143,0.054,3.547867,,2862.0,-5.21949,0.00157,0.0594,3.95838831903919
2,5.21949,0.00297,0.1118,3.558718,,2863.0,-5.21763,0.0031,0.1178,3.9524786460351113
3,5.22135,0.00451,0.1695,3.568018,,2864.0,-5.21949,0.00464,0.1761,3.9718958791496055
4,5.21763,0.00604,0.2273,3.576079,,2865.0,-5.21949,0.00618,0.2344,4.072285247824526
5,5.21949,0.00758,0.2851,3.583519,,2866.0,-5.21577,0.00771,0.2928,4.005599907588835
6,5.21763,0.00925,0.3478,3.59034,,2867.0,-5.21949,0.00925,0.3511,4.109809399640633
7,5.21949,0.01068,0.4018,3.59654,,2868.0,-5.21949,0.01079,0.4095,3.901446998265609
8,5.21577,0.01222,0.4596,3.602431,,2869.0,-5.22135,0.01232,0.4678,3.8968307575160805
9,5.21763,0.01374,0.5168,3.608011,,2870.0,-5.21949,0.01374,0.5217,3.928640721450867
10,5.21577,0.01519,0.5713,3.613281,,2871.0,-5.21949,0.01531,0.5812,4.003127467094317
12,5.21763,0.01671,0.6286,3.618242,,2872.0,-5.21763,0.01684,0.6395,3.8307137763456987
13,5.21763,0.01806,0.6793,3.622582,,2873.0,-5.21949,0.01825,0.6929,3.9157676677703472
14,5.21763,0.0196,0.7371,3.627542,,2874.0,-5.21577,0.01972,0.7485,3.9107826585779186
15,5.21949,0.02113,0.7949,3.631882,,2875.0,-5.21949,0.02125,0.8068,3.963590590400425
16,5.21949,0.0229,0.8614,3.636533,,2876.0,-5.21763,0.02279,0.8651,3.947823753087282
17,5.21763,0.02427,0.9127,3.640253,,2877.0,-5.21949,0.02432,0.9235,3.854539124977669
18,5.21763,0.02576,0.9688,3.643973,,2879.0,-5.21763,0.02586,0.9818,4.033996358714012
19,5.21949,0.02721,1.0233,3.647383,,2880.0,-5.21949,0.0274,1.0402,3.958381391669735
20,5.21949,0.02877,1.0822,3.650794,,2881.0,-5.21949,0.02893,1.0985,3.979762106714977
21,5.21763,0.03031,1.14,3.653894,,2882.0,-5.21949,0.03041,1.1546,3.929104922053099
22,5.21577,0.03183,1.1973,3.656994,,2883.0,-5.21763,0.03183,1.2086,4.003781584106756
23,5.21763,0.03318,1.248,3.659784,,2884.0,-5.21949,0.03337,1.2669,3.7896229655806652
24,5.21763,0.03472,1.3057,3.662574,,2885.0,-5.21949,0.03491,1.3252,3.8083869152679264
25,5.21949,0.03625,1.3635,3.665365,,2886.0,-5.22135,0.03634,1.3797,4.051940102751785
26,5.21763,0.03786,1.4241,3.667845,,2887.0,-5.21763,0.03788,1.4381,4.034753399845863
27,5.21763,0.03925,1.4764,3.670325,,2888.0,-5.21763,0.03942,1.4964,4.008094405151405
28,5.21763,0.04079,1.5342,3.672495,,2889.0,-5.21949,0.04095,1.5547,3.7616296655885058
29,5.21763,0.04233,1.592,3.674665,,2890.0,-5.21763,0.04242,1.6103,3.9459123743140436
30,5.21949,0.04387,1.6498,3.676835,,2891.0,-5.21949,0.04384,1.6642,3.966951405802093
31,5.21949,0.0454,1.7076,3.678695,,2892.0,-5.21763,0.04537,1.7226,3.97730567204786
32,5.21391,0.04694,1.7654,3.680556,,2893.0,-5.21949,0.0469,1.7804,3.927287805243763
33,5.21949,0.04847,1.8232,3.682416,,2894.0,-5.21949,0.04824,1.8316,3.836836375143212
35,5.21763,0.05001,1.881,3.684276,,2895.0,-5.21949,0.04978,1.8899,3.9567073313980337
36,5.21763,0.05155,1.9388,3.685826,,2896.0,-5.21763,0.05132,1.9482,3.7959038565204497
37,5.21949,0.05308,1.9965,3.687376,,2897.0,-5.21577,0.05285,2.0066,3.9328292605785955
38,5.21949,0.05461,2.0538,3.688616,,2898.0,-5.21949,0.05439,2.0649,3.6972430802412175
39,5.21763,0.05595,2.1045,3.690166,,2899.0,-5.21763,0.05593,2.1232,3.722948755068752
40,5.21763,0.05749,2.1623,3.691716,,2900.0,-5.21949,0.05746,2.1816,3.704236819655568
41,5.21763,0.05903,2.2201,3.692956,,2901.0,-5.21949,0.059,2.2399,3.774178289573307
42,5.21763,0.06056,2.2779,3.694196,,2903.0,-5.21763,0.06054,2.2983,3.702917067167208
43,5.21577,0.06206,2.334,3.695436,,2904.0,-5.21577,0.06207,2.3566,3.8491765609292337
44,5.21949,0.06359,2.3918,3.696676,,2905.0,-5.22135,0.06361,2.4149,4.001762987916936
45,5.21577,0.06513,2.4496,3.697607,,2906.0,-5.21763,0.06513,2.4727,4.035700337893859
46,5.21949,0.06667,2.5074,3.698847,,2907.0,-5.21763,0.0667,2.5321,3.884787999722564
47,5.21577,0.0682,2.5652,3.699777,,2908.0,-5.21763,0.06823,2.5905,3.757772551648435
48,5.21949,0.06974,2.623,3.700707,,2909.0,-5.21763,0.06977,2.6488,3.8712768651585288
49,5.21949,0.07125,2.6797,3.701637,,2910.0,-5.22135,0.07112,2.7,3.9380082020830955
50,5.21763,0.07263,2.7315,3.702567,,2911.0,-5.21763,0.07266,2.7583,3.869185646283236
51,5.22135,0.07416,2.7893,3.703187,,2912.0,-5.21949,0.07419,2.8167,3.8149561286962066
52,5.22135,0.0757,2.8471,3.704117,,2913.0,-5.21763,0.07573,2.875,3.9721101274784982
53,5.21763,0.07724,2.9049,3.704737,,2914.0,-5.21391,0.07706,2.9256,3.9773008450155176
54,5.21949,0.07877,2.9627,3.705977,,2915.0,-5.21763,0.07858,2.9834,3.793290082851781
55,5.22321,0.08031,3.0205,3.706597,,2916.0,-5.21763,0.08012,3.0417,3.955796036404406
56,5.21949,0.08185,3.0783,3.707217,,2917.0,-5.21949,0.08166,3.1001,3.948632703742896
58,5.22135,0.08325,3.1312,3.707837,,2918.0,-5.21763,0.08319,3.1584,3.9158538963207183
59,5.21949,0.08489,3.1928,3.708457,,2919.0,-5.21949,0.08472,3.2162,3.768911841408905
60,5.21949,0.08643,3.2506,3.709387,,2920.0,-5.21949,0.08606,3.2674,3.9320576103877403
61,5.22135,0.08796,3.3084,3.709697,,2921.0,-5.21763,0.08769,3.329,3.9919124404853252
62,5.21763,0.0895,3.3662,3.710938,,2922.0,-5.21763,0.08915,3.3846,3.9837210334251982
63,5.21577,0.09104,3.424,3.711558,,2923.0,-5.21763,0.0905,3.4358,3.749499398679149
64,5.21763,0.0924,3.4752,3.711868,,2924.0,-5.21949,0.09204,3.4941,3.828928222140234
65,5.21763,0.09394,3.533,3.712488,,2925.0,-5.21949,0.09357,3.5524,4.060220313004312
66,5.21949,0.09563,3.5968,3.713108,,2926.0,-5.21763,0.09511,3.6108,3.969206180917321
67,5.21949,0.09714,3.6535,3.713728,,2927.0,-5.21763,0.09665,3.6691,3.8421507973310085
68,5.21949,0.09868,3.7113,3.714348,,2928.0,-5.21763,0.09818,3.7274,3.881504959381033
69,5.21949,0.10021,3.7691,3.714968,,2930.0,-5.21763,0.09972,3.7858,3.777921948684747
70,5.21949,0.10175,3.8269,3.715588,,2931.0,-5.22135,0.10126,3.8441,3.9672642813521066
71,5.22135,0.10329,3.8847,3.716208,,2932.0,-5.21949,0.10279,3.9025,3.907564738059823
72,5.21949,0.10482,3.9425,3.716518,,2933.0,-5.21949,0.10433,3.9608,3.957595300170515
73,5.21763,0.10636,4.0003,3.717138,,2934.0,-5.21577,0.10587,4.0191,3.859887110119868
74,5.21763,0.1079,4.0581,3.717448,,2935.0,-5.21949,0.1074,4.0775,3.7888313814279817
75,5.21949,0.10943,4.1159,3.718068,,2936.0,-5.22135,0.10887,4.1331,3.950719093487213
77,5.21949,0.11096,4.1731,3.717758,,2937.0,-5.21763,0.11021,4.1842,3.8492236347276343
78,5.21949,0.11232,4.2244,3.718068,,2938.0,-5.21949,0.11175,4.2426,3.974920246084962
79,5.21949,0.11377,4.2789,3.718378,,2939.0,-5.22135,0.11329,4.3009,3.8326205741772554
80,5.21949,0.11531,4.3367,3.718688,,2940.0,-5.21949,0.11482,4.3593,3.740584140186783
