测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.318949,0.0,0.0,3.320313,,4723.0,-2.898996,0.0,0.0,4.111058011767559
4,2.318949,0.002577,0.097,3.320313,,4725.0,-2.898996,0.001611,0.0612,4.21271383581231
5,2.318949,0.003221,0.1213,3.320313,,4726.0,-2.898685,0.002416,0.0919,3.9647460993278365
6,2.318949,0.003865,0.1456,3.325583,,4727.0,-2.898685,0.003221,0.1225,4.017798955876315
7,2.318949,0.004509,0.1698,3.330543,,4728.0,-2.898685,0.004026,0.1531,4.1455594808967255
8,2.318949,0.005153,0.1941,3.335814,,4729.0,-2.898685,0.004831,0.1837,3.920222396554203
9,2.318949,0.005797,0.2183,3.339534,,4730.0,-2.898685,0.005637,0.2143,4.095849902971854
10,2.318949,0.006442,0.2426,3.342944,,4731.0,-2.898685,0.006442,0.2449,4.205309238839783
11,2.318949,0.007086,0.2669,3.346664,,4732.0,-2.898685,0.007247,0.2756,4.055932662903899
12,2.318638,0.00773,0.2911,3.350694,,4733.0,-2.898685,0.008052,0.3062,4.001534957395514
13,2.318638,0.008374,0.3154,3.350694,,4734.0,-2.898685,0.008857,0.3368,3.9851648178043075
14,2.318949,0.009018,0.3396,3.353795,,4735.0,-2.898685,0.009662,0.3674,4.050203143003296
15,2.318949,0.009662,0.3639,3.357515,,4736.0,-2.898685,0.010468,0.398,4.024715235215316
16,2.318949,0.010306,0.3882,3.359375,,4737.0,-2.898685,0.011273,0.4286,3.9994084447108316
17,2.318949,0.01095,0.4124,3.364645,,4738.0,-2.898685,0.012078,0.4593,4.102768455092427
18,2.318949,0.011595,0.4367,3.366195,,4739.0,-2.898685,0.012883,0.4899,4.256160891285043
19,2.318638,0.012239,0.4609,3.370226,,4740.0,-2.898685,0.013688,0.5205,4.100172858433362
20,2.318638,0.012883,0.4852,3.373016,,4741.0,-2.898996,0.014494,0.5511,3.9617259717808775
21,2.319258,0.013527,0.5094,3.375806,,4742.0,-2.898996,0.015299,0.5817,4.077045514563668
22,2.319258,0.014171,0.5337,3.379216,,4743.0,-2.898996,0.016104,0.6123,4.174089741372007
23,2.318949,0.014815,0.558,3.382316,,4744.0,-2.898996,0.01691,0.643,4.113729694861418
24,2.318949,0.015459,0.5822,3.385107,,4745.0,-2.898685,0.017715,0.6736,3.901493963784623
25,2.318949,0.016104,0.6065,3.385107,,4746.0,-2.898685,0.01852,0.7042,4.059302939551585
26,2.318949,0.016748,0.6307,3.386657,,4747.0,-2.898996,0.019325,0.7348,3.9088672250979304
27,2.319258,0.017392,0.655,3.390997,,4748.0,-2.898996,0.02013,0.7654,3.9937507342174414
28,2.319258,0.018036,0.6793,3.395647,,4749.0,-2.898996,0.020936,0.7961,4.070040236135913
29,2.319258,0.018681,0.7035,3.395647,,4750.0,-2.898996,0.021741,0.8267,4.02462700351227
30,2.319258,0.019325,0.7278,3.398438,,4751.0,-2.898996,0.022546,0.8573,3.9209639690680627
31,2.319258,0.019969,0.7521,3.399678,,4752.0,-2.898996,0.023352,0.8879,4.146278717270458
32,2.318638,0.020613,0.7763,3.402468,,4753.0,-2.898996,0.024157,0.9185,3.9649788918847864
33,2.319258,0.021257,0.8006,3.405568,,4754.0,-2.898996,0.024962,0.9492,4.15342597683823
34,2.318949,0.021901,0.8248,3.408668,,4755.0,-2.898996,0.025767,0.9798,4.007608710361572
35,2.318949,0.022546,0.8491,3.409288,,4756.0,-2.898996,0.026573,1.0104,4.091207812571131
36,2.318949,0.02319,0.8734,3.412388,,4757.0,-2.898685,0.027378,1.041,3.9056738010022656
37,2.318949,0.023834,0.8976,3.412388,,4758.0,-2.898685,0.028183,1.0716,4.04602543010046
