测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,5.21577,0.0,0.0,3.509115,,2838.0,-5.22321,0.0,0.0,4.050367499441264
1,5.21763,0.00139,0.0518,3.522755,,2839.0,-5.21763,0.00155,0.0582,4.011734741018327
2,5.21949,0.00293,0.1091,3.533916,,2840.0,-5.22135,0.00309,0.1159,3.9253830506430822
3,5.21949,0.00445,0.1658,3.543217,,2841.0,-5.21763,0.00462,0.1736,4.033376665455965
4,5.21763,0.0058,0.216,3.550967,,2842.0,-5.21763,0.00616,0.2313,4.040353892331864
5,5.21949,0.00734,0.2732,3.558408,,2843.0,-5.21949,0.0077,0.289,4.0636547627226305
6,5.21577,0.00886,0.3299,3.565538,,2844.0,-5.21949,0.00922,0.3462,3.940679654857783
7,5.21949,0.01045,0.3893,3.571738,,2845.0,-5.21949,0.01057,0.3968,3.9978782251419838
8,5.21949,0.01193,0.4444,3.577939,,2846.0,-5.22135,0.0121,0.4545,3.9707596950591015
9,5.21577,0.01347,0.5016,3.583829,,2847.0,-5.21577,0.01364,0.5122,3.907801394757696
10,5.21949,0.01484,0.5529,3.5891,,2848.0,-5.21949,0.01518,0.5699,3.882941520678813
11,5.22135,0.01638,0.6102,3.59437,,2850.0,-5.21949,0.01671,0.6276,3.85402917599405
12,5.21763,0.01792,0.6674,3.59933,,2851.0,-5.21763,0.01825,0.6853,4.052874251199852
13,5.21763,0.01945,0.7246,3.604601,,2852.0,-5.21949,0.01977,0.7425,4.012690107887679
15,5.21763,0.02099,0.7819,3.609251,,2853.0,-5.21763,0.02112,0.7931,4.018455304992393
16,5.21763,0.02253,0.8391,3.613901,,2854.0,-5.21763,0.02266,0.8508,3.8793504600800777
17,5.21763,0.02406,0.8964,3.617932,,2855.0,-5.21949,0.02419,0.9085,3.9074813276464466
18,5.22321,0.02561,0.9542,3.621962,,2856.0,-5.22135,0.02573,0.9663,3.912114837962235
19,5.22135,0.02715,1.0114,3.625992,,2857.0,-5.22135,0.02727,1.024,4.032646419485638
20,5.21949,0.02869,1.0686,3.629712,,2858.0,-5.21763,0.0288,1.0817,3.777938403652142
21,5.21949,0.03022,1.1258,3.633433,,2859.0,-5.21949,0.03034,1.1394,4.020741221541855
22,5.21763,0.03175,1.1825,3.636843,,2860.0,-5.21763,0.03188,1.1971,4.050834296045927
23,5.21949,0.03309,1.2328,3.639943,,2861.0,-5.21949,0.03344,1.2559,3.82812025695721
24,5.21763,0.03463,1.29,3.643043,,2862.0,-5.21763,0.03486,1.3092,3.927954896513188
25,5.21577,0.03618,1.3478,3.646453,,2863.0,-5.21949,0.03649,1.3702,4.023901501287486
26,5.21763,0.0377,1.4044,3.649244,,2864.0,-5.22135,0.03802,1.4279,3.9998977938747258
27,5.21763,0.03905,1.4547,3.652034,,2865.0,-5.21949,0.03956,1.4856,3.9551826928149585
28,5.22135,0.04059,1.5119,3.654514,,2866.0,-5.21949,0.0411,1.5433,3.747725015783124
29,5.22321,0.04213,1.5692,3.656994,,2867.0,-5.21763,0.04262,1.6005,3.8736868278924375
30,5.21949,0.04373,1.6291,3.659474,,2868.0,-5.21949,0.04397,1.6511,3.924055807813665
31,5.21949,0.04524,1.6852,3.661954,,2869.0,-5.21949,0.0455,1.7088,3.915733526452996
32,5.21949,0.04659,1.7355,3.664124,,2870.0,-5.22135,0.04704,1.7665,4.056957891026525
33,5.21763,0.04813,1.7927,3.666295,,2872.0,-5.21949,0.04855,1.8232,3.8450746189787965
34,5.21949,0.04966,1.85,3.668465,,2873.0,-5.21763,0.05014,1.883,3.772689613552775
35,5.22135,0.0512,1.9072,3.670635,,2874.0,-5.22135,0.05149,1.9337,3.9586245715640436
36,5.21577,0.05274,1.9644,3.672185,,2875.0,-5.21949,0.05303,1.9914,4.1571510351331025
38,5.22135,0.05427,2.0217,3.674045,,2876.0,-5.21949,0.05457,2.0491,3.836375465525774
39,5.21949,0.05581,2.0789,3.675905,,2877.0,-5.22135,0.0561,2.1068,3.9229901609532147
40,5.22135,0.05735,2.1361,3.677455,,2878.0,-5.21577,0.05764,2.1645,3.993855322493476
