测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,2.897694,0.0,0.0,3.340464,,4010,-1.448661,0.0,0.0,4.169649014584575
2.0,2.897694,0.00161,0.0611,3.340464,,4017,-1.448661,0.002817,0.1076,4.120257327540592
3.0,2.897694,0.002415,0.0917,3.340464,,4018,-1.448661,0.003219,0.123,4.053843056429199
4.0,2.897694,0.00322,0.1222,3.346044,,4019,-1.448661,0.003622,0.1384,4.013249280847668
5.0,2.89788,0.004025,0.1528,3.353795,,4020,-1.448661,0.004024,0.1537,4.2351375889656655
6.0,2.897694,0.00483,0.1834,3.362475,,4021,-1.448661,0.004426,0.1691,4.245185826268867
7.0,2.897694,0.005634,0.2139,3.366195,,4022,-1.448661,0.004829,0.1845,4.152267469310105
8.0,2.897694,0.006439,0.2445,3.371776,,4023,-1.448661,0.005231,0.1998,4.069130512570664
9.0,2.897694,0.007244,0.275,3.378286,,4024,-1.448661,0.005634,0.2152,3.9924713597390764
10.0,2.89788,0.008049,0.3056,3.384176,,4025,-1.448661,0.006036,0.2306,3.935539404083591
11.0,2.89788,0.008854,0.3361,3.385417,,4026,-1.448661,0.006438,0.246,4.131891300492512
12.0,2.89788,0.009659,0.3667,3.393167,,4027,-1.448661,0.006841,0.2613,4.076735568549582
13.0,2.89788,0.010464,0.3973,3.394717,,4028,-1.448661,0.007243,0.2767,4.141203163482585
14.0,2.89788,0.011269,0.4278,3.399058,,4029,-1.448661,0.007646,0.2921,4.2579492349238155
15.0,2.89788,0.012074,0.4584,3.403708,,4030,-1.448847,0.008048,0.3075,4.15560443385426
16.0,2.897694,0.012879,0.4889,3.407428,,4031,-1.448847,0.008451,0.3228,4.199084099516379
17.0,2.897694,0.013684,0.5195,3.408978,,4032,-1.448847,0.008853,0.3382,3.8914510135332354
18.0,2.897694,0.014489,0.5501,3.414559,,4033,-1.448847,0.009256,0.3536,4.208092326021809
19.0,2.89788,0.015294,0.5806,3.416109,,4034,-1.448847,0.009658,0.369,4.150909805829033
20.0,2.89788,0.016099,0.6112,3.420759,,4035,-1.448661,0.01006,0.3843,4.09626693069287
21.0,2.897694,0.016904,0.6417,3.425409,,4036,-1.448661,0.010463,0.3997,4.127699160961285
22.0,2.897694,0.017709,0.6723,3.426649,,4037,-1.448661,0.010865,0.4151,4.140390506715216
23.0,2.897694,0.018514,0.7029,3.43068,,4038,-1.448661,0.011268,0.4305,4.137699089615333
