测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,1.738839,0.0,0.0,3.351315,,5940.0,-1.738839,0.0,0.0,4.1375313039606985
5,1.738839,0.002415,0.0936,3.351315,,5945.0,-1.738839,0.002415,0.094,3.950751749672627
6,1.738839,0.002898,0.1124,3.351315,,5946.0,-1.738839,0.002898,0.1129,4.02247718534669
7,1.739025,0.003381,0.1311,3.351315,,5947.0,-1.739025,0.003381,0.1317,3.87368721760932
8,1.739025,0.003864,0.1498,3.351315,,5948.0,-1.739025,0.003864,0.1505,4.083218584844698
9,1.739025,0.004347,0.1686,3.357515,,5949.0,-1.739025,0.004347,0.1693,4.096359802663031
10,1.739025,0.00483,0.1873,3.360925,,5950.0,-1.739025,0.00483,0.1881,4.022211930339491
11,1.739025,0.005313,0.206,3.360925,,5951.0,-1.739025,0.005313,0.2069,4.184626739399219
12,1.739025,0.005796,0.2247,3.364645,,5952.0,-1.739025,0.005796,0.2257,3.946773514838993
13,1.738839,0.006279,0.2435,3.368986,,5953.0,-1.738839,0.006279,0.2445,4.106371766271439
14,1.738839,0.006762,0.2622,3.372706,,5954.0,-1.738839,0.006762,0.2633,4.220615207182544
15,1.738839,0.007245,0.2809,3.372706,,5955.0,-1.738839,0.007245,0.2822,4.061436901378321
16,1.738839,0.007728,0.2996,3.374566,,5956.0,-1.738839,0.007728,0.301,4.163586528453754
17,1.738839,0.008211,0.3184,3.391927,,5957.0,-1.738839,0.008211,0.3198,3.8187441825125945
18,1.738839,0.008695,0.3371,3.391927,,5958.0,-1.738839,0.008695,0.3386,3.8977341641002106
19,1.739025,0.009178,0.3558,3.391927,,5959.0,-1.738839,0.009178,0.3574,4.031221015234876
20,1.739025,0.009661,0.3746,3.384487,,5960.0,-1.738839,0.009661,0.3762,3.922679599915771
21,1.739025,0.010144,0.3933,3.384487,,5961.0,-1.738839,0.010144,0.395,4.129006330145265
22,1.739025,0.010627,0.412,3.384487,,5962.0,-1.738839,0.010627,0.4138,4.102401529822682
23,1.739211,0.01111,0.4308,3.385107,,5963.0,-1.738839,0.01111,0.4326,3.7911418416672173
24,1.739211,0.011593,0.4495,3.385107,,5964.0,-1.738839,0.011593,0.4514,4.010017183206536
25,1.739211,0.012076,0.4682,3.389137,,5965.0,-1.738839,0.012076,0.4703,3.9137095562295507
26,1.739211,0.012559,0.4869,3.389137,,5966.0,-1.738839,0.012559,0.4891,4.024371252640236
27,1.739211,0.013042,0.5057,3.391617,,5967.0,-1.739025,0.013042,0.5079,3.8611978719259086
28,1.739025,0.013525,0.5244,3.394097,,5968.0,-1.739025,0.013525,0.5267,4.006536215235212
29,1.738839,0.014008,0.5431,3.394097,,5969.0,-1.739025,0.014008,0.5455,3.9798988833982465
30,1.738839,0.014491,0.5619,3.397197,,5970.0,-1.739025,0.014491,0.5643,3.8178053835334342
31,1.738839,0.014974,0.5806,3.400298,,5971.0,-1.739025,0.014974,0.5831,3.954931199626982
32,1.739025,0.015457,0.5993,3.400298,,5972.0,-1.739025,0.015457,0.6019,4.106900927677837
33,1.739025,0.015941,0.618,3.401228,,5973.0,-1.739025,0.01594,0.6207,3.9483034200898164
34,1.739025,0.016424,0.6368,3.405568,,5974.0,-1.739025,0.016423,0.6396,4.025050146660119
35,1.739025,0.016907,0.6555,3.406808,,5975.0,-1.739025,0.016906,0.6584,3.9500558089913542
36,1.739025,0.01739,0.6742,3.406808,,5976.0,-1.738839,0.017389,0.6772,4.079404353883742
37,1.739025,0.017873,0.693,3.409598,,5977.0,-1.738839,0.017872,0.696,4.050392571895639
38,1.739025,0.018356,0.7117,3.412078,,5978.0,-1.738839,0.018355,0.7148,4.049256571827891
39,1.739025,0.018839,0.7304,3.412078,,5979.0,-1.738839,0.018838,0.7336,4.072121740408269
40,1.739025,0.019322,0.7492,3.414869,,5980.0,-1.738839,0.019321,0.7524,3.983805435159328
41,1.739025,0.019805,0.7679,3.416729,,5981.0,-1.739025,0.019804,0.7712,3.754606521273922
42,1.739025,0.020288,0.7866,3.416729,,5982.0,-1.739025,0.020287,0.79,4.042733565868335
43,1.739025,0.020771,0.8053,3.419519,,5983.0,-1.739025,0.02077,0.8089,4.0016908399279725
44,1.738839,0.021254,0.8241,3.419519,,5984.0,-1.739025,0.021253,0.8277,3.911629990258579
45,1.738839,0.021737,0.8428,3.420759,,5985.0,-1.738839,0.021736,0.8465,4.007321989605187
46,1.738839,0.02222,0.8615,3.424479,,5986.0,-1.738839,0.022219,0.8653,3.892793414672043
47,1.739025,0.022703,0.8803,3.424479,,5987.0,-1.739025,0.022703,0.8841,3.7994694937029956
48,1.739025,0.023186,0.899,3.426029,,5988.0,-1.738839,0.023186,0.9029,3.953052596633501
49,1.739025,0.023669,0.9177,3.428199,,5989.0,-1.738839,0.023669,0.9217,4.079346590337374
50,1.739025,0.024152,0.9364,3.428199,,5990.0,-1.739025,0.024152,0.9405,3.8942022071853724
51,1.739025,0.024636,0.9552,3.43099,,5991.0,-1.739025,0.024635,0.9593,4.053483486155137
52,1.739025,0.025119,0.9739,3.43285,,5992.0,-1.739025,0.025118,0.9781,4.011029750074948
53,1.739025,0.025602,0.9926,3.43285,,5993.0,-1.739025,0.025601,0.997,3.8987828080532125
54,1.739025,0.026085,1.0114,3.43471,,5994.0,-1.738839,0.026084,1.0158,4.128519865179727
55,1.739025,0.026568,1.0301,3.43657,,5995.0,-1.738839,0.026567,1.0346,4.076673443471399
56,1.739025,0.027051,1.0488,3.43657,,5996.0,-1.738839,0.02705,1.0534,4.093187895238164
57,1.739025,0.027534,1.0675,3.43967,,5997.0,-1.738839,0.027533,1.0722,4.102139855134176
58,1.739025,0.028017,1.0863,3.44122,,5998.0,-1.738839,0.028016,1.091,3.9557271343268567
59,1.738839,0.0285,1.105,3.44184,,5999.0,-1.738839,0.028499,1.1098,3.924305368739231
60,1.738839,0.028983,1.1237,3.44184,,6000.0,-1.738839,0.028982,1.1286,3.9659613817672534
61,1.739025,0.029466,1.1425,3.44401,,6001.0,-1.739025,0.029465,1.1474,3.7965517747326176
62,1.738839,0.029949,1.1612,3.44401,,6002.0,-1.739025,0.029948,1.1663,3.890893614057024
63,1.738839,0.030432,1.1799,3.44556,,6003.0,-1.739025,0.030431,1.1851,3.9190858180052497
64,1.738839,0.030915,1.1986,3.447111,,6004.0,-1.739025,0.030914,1.2039,3.987030544996083
65,1.738839,0.031398,1.2174,3.450521,,6005.0,-1.739025,0.031397,1.2227,4.105684539225601
66,1.738839,0.031881,1.2361,3.450521,,6006.0,-1.739025,0.03188,1.2415,3.876676001794268
67,1.738839,0.032364,1.2548,3.451141,,6007.0,-1.739025,0.032363,1.2603,3.7841694818962837
68,1.738839,0.032847,1.2736,3.453311,,6008.0,-1.739025,0.032846,1.2791,4.110977235821515
69,1.738839,0.03333,1.2923,3.453311,,6009.0,-1.739025,0.033329,1.2979,3.965915802698133
70,1.738839,0.033813,1.311,3.455791,,6010.0,-1.739025,0.033813,1.3167,3.986385157867171
71,1.738839,0.034296,1.3297,3.457031,,6011.0,-1.739025,0.034296,1.3356,4.0777972443477815
72,1.738839,0.034779,1.3485,3.457031,,6012.0,-1.738839,0.034779,1.3544,3.9639699385976375
73,1.738839,0.035262,1.3672,3.459512,,6013.0,-1.739025,0.035262,1.3732,4.079936258868802
74,1.738839,0.035745,1.3859,3.461371,,6014.0,-1.739025,0.035745,1.392,3.927147152275311
75,1.738839,0.036228,1.4046,3.461371,,6015.0,-1.739025,0.036228,1.4108,4.131022641464707
76,1.738839,0.036711,1.4234,3.461992,,6016.0,-1.739025,0.036711,1.4296,4.001035590367719
77,1.738839,0.037194,1.4421,3.462922,,6017.0,-1.739025,0.037194,1.4484,4.075151954363186
78,1.738839,0.037677,1.4608,3.462922,,6018.0,-1.738839,0.037677,1.4672,3.768873641035907
79,1.738839,0.03816,1.4796,3.466642,,6019.0,-1.738839,0.03816,1.486,3.8935385819782926
80,1.738839,0.038643,1.4983,3.466642,,6020.0,-1.738839,0.038643,1.5049,4.095877189794335
81,1.738839,0.039126,1.517,3.466642,,6021.0,-1.738839,0.039126,1.5237,3.9511322181686173
82,1.739025,0.039609,1.5357,3.467572,,6022.0,-1.738839,0.039609,1.5425,3.919979137266132
83,1.738839,0.040092,1.5545,3.469742,,6023.0,-1.738839,0.040092,1.5613,4.026874314360666
84,1.738839,0.040575,1.5732,3.469742,,6024.0,-1.738839,0.040575,1.5801,4.008376711011545
85,1.738839,0.041058,1.5919,3.472222,,6025.0,-1.738839,0.041058,1.5989,3.8868969031562677
86,1.738839,0.041541,1.6106,3.472532,,6026.0,-1.738839,0.041541,1.6177,4.222392478425794
87,1.738839,0.042024,1.6294,3.472532,,6027.0,-1.738839,0.042024,1.6365,3.8126659973293644
88,1.738839,0.042507,1.6481,3.474392,,6028.0,-1.739025,0.042507,1.6553,4.054129860712172
89,1.738839,0.04299,1.6668,3.477183,,6029.0,-1.739025,0.04299,1.6741,4.071812905653533
90,1.738839,0.043473,1.6856,3.477183,,6030.0,-1.738839,0.043473,1.693,4.065793207140263
91,1.738839,0.043956,1.7043,3.477493,,6031.0,-1.739025,0.043956,1.7118,4.02403586852698
92,1.738839,0.044439,1.723,3.478113,,6032.0,-1.739025,0.044439,1.7306,3.9126917256780196
