测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.898996,0.0,0.0,3.343874,,5946.0,-1.450273,0.0,0.0,4.317250152142245
4,2.898996,0.003221,0.0926,3.343874,,5956.0,-1.450273,0.004029,0.178,4.104255004485
5,2.899616,0.004027,0.1157,3.343874,,5957.0,-1.450273,0.004431,0.1958,3.9792956124439187
6,2.899616,0.004832,0.1389,3.343874,,5958.0,-1.450273,0.004834,0.2136,4.222920624713714
7,2.899926,0.005638,0.162,3.351934,,5959.0,-1.449963,0.005237,0.2314,4.149442559333384
8,2.899926,0.006443,0.1852,3.351934,,5960.0,-1.449963,0.00564,0.2492,4.0389616832247475
9,2.899926,0.007249,0.2083,3.359375,,5961.0,-1.449963,0.006043,0.267,4.112783528509898
10,2.898996,0.008054,0.2315,3.364955,,5962.0,-1.449963,0.006445,0.2848,4.182974035969179
11,2.898996,0.008859,0.2546,3.364955,,5963.0,-1.449963,0.006848,0.3026,3.996500878191574
12,2.898996,0.009664,0.2777,3.371776,,5964.0,-1.449963,0.007251,0.3204,3.991292767472487
13,2.898996,0.01047,0.3009,3.377666,,5965.0,-1.449963,0.007654,0.3382,4.183590144958961
14,2.899306,0.011275,0.324,3.383246,,5966.0,-1.449963,0.008056,0.356,4.224741187206068
15,2.899306,0.01208,0.3472,3.383246,,5967.0,-1.449653,0.008459,0.3737,3.985218541894164
16,2.898996,0.012886,0.3703,3.388207,,5968.0,-1.449653,0.008862,0.3915,4.12326833658966
17,2.899306,0.013691,0.3935,3.394097,,5969.0,-1.449653,0.009264,0.4093,3.9999984900363206
18,2.899306,0.014496,0.4166,3.394097,,5970.0,-1.449653,0.009667,0.4271,4.083300548481363
19,2.899306,0.015302,0.4397,3.398438,,5971.0,-1.449653,0.01007,0.4449,4.07372516311446
20,2.899306,0.016107,0.4629,3.403708,,5972.0,-1.449653,0.010472,0.4627,3.9660538479543694
21,2.899306,0.016913,0.486,3.403708,,5973.0,-1.449653,0.010875,0.4805,4.18778198144513
22,2.899306,0.017718,0.5092,3.409598,,5974.0,-1.449653,0.011278,0.4983,3.9752227277738292
23,2.899616,0.018523,0.5323,3.414248,,5975.0,-1.449653,0.011681,0.5161,3.9491104563965744
24,2.899616,0.019329,0.5555,3.414248,,5976.0,-1.449653,0.012083,0.5339,4.1970192135205275
25,2.899616,0.020134,0.5786,3.417349,,5977.0,-1.449653,0.012486,0.5517,3.9769762827611084
26,2.898996,0.02094,0.6018,3.422619,,5978.0,-1.449653,0.012889,0.5695,3.9799102601158918
27,2.898996,0.021745,0.6249,3.422619,,5979.0,-1.449963,0.013291,0.5873,3.9401086987724074
28,2.898996,0.02255,0.648,3.426029,,5980.0,-1.449963,0.013694,0.605,4.252495126216128
29,2.899616,0.023356,0.6712,3.429749,,5981.0,-1.449963,0.014097,0.6228,4.047459296935295
30,2.899616,0.024161,0.6943,3.429749,,5982.0,-1.449963,0.0145,0.6406,4.031720592706323
31,2.899616,0.024966,0.7175,3.43347,,5983.0,-1.449963,0.014902,0.6584,4.088770801546219
32,2.899306,0.025772,0.7406,3.43781,,5984.0,-1.449963,0.015305,0.6762,4.141421887130927
33,2.899306,0.026577,0.7638,3.43781,,5985.0,-1.449963,0.015708,0.694,4.287196895045547
34,2.899306,0.027383,0.7869,3.44215,,5986.0,-1.449963,0.016111,0.7118,4.10102188796677
35,2.899306,0.028188,0.8101,3.44463,,5987.0,-1.449653,0.016513,0.7296,4.044925507498342
36,2.899306,0.028993,0.8332,3.44463,,5988.0,-1.449653,0.016916,0.7474,4.037397711812066
37,2.899306,0.029799,0.8564,3.448971,,5989.0,-1.449653,0.017319,0.7652,3.9975980641294564
38,2.899616,0.030604,0.8795,3.451451,,5990.0,-1.449963,0.017722,0.783,4.070034166440642
39,2.899616,0.031409,0.9026,3.451451,,5991.0,-1.449963,0.018124,0.8008,4.054036131970606
40,2.899616,0.032215,0.9258,3.454861,,5992.0,-1.449963,0.018527,0.8186,4.041934542113884
41,2.899616,0.03302,0.9489,3.458581,,5993.0,-1.449963,0.01893,0.8364,4.06931966780706
42,2.899616,0.033826,0.9721,3.458581,,5994.0,-1.449963,0.019333,0.8542,4.105210878636967
43,2.899616,0.034631,0.9952,3.461371,,5995.0,-1.449963,0.019735,0.872,3.8953129725631044
44,2.899616,0.035437,1.0184,3.464782,,5996.0,-1.449963,0.020138,0.8898,3.985097831745448
45,2.899616,0.036242,1.0415,3.464782,,5997.0,-1.449963,0.020541,0.9076,4.072831188845707
46,2.899616,0.037048,1.0647,3.467262,,5998.0,-1.449963,0.020944,0.9254,4.009835295416684
47,2.899616,0.037853,1.0878,3.470982,,5999.0,-1.449963,0.021346,0.9432,4.098033277791679
48,2.898996,0.038658,1.111,3.470982,,6000.0,-1.449963,0.021749,0.9609,4.009445933657276
49,2.898996,0.039464,1.1341,3.474082,,6001.0,-1.449963,0.022152,0.9787,4.028410995209736
50,2.898996,0.040269,1.1573,3.476253,,6002.0,-1.449653,0.022555,0.9965,4.028692742056949
51,2.898996,0.041074,1.1804,3.476253,,6003.0,-1.449653,0.022957,1.0143,4.073716818439774
52,2.899926,0.04188,1.2035,3.478113,,6004.0,-1.449653,0.02336,1.0321,4.062611021927446
53,2.899926,0.042685,1.2267,3.482453,,6005.0,-1.449653,0.023763,1.0499,4.1466418682741875
54,2.899926,0.043491,1.2498,3.482453,,6006.0,-1.449653,0.024165,1.0677,4.09069969256149
55,2.898996,0.044296,1.273,3.483693,,6007.0,-1.449653,0.024568,1.0855,4.149102022396974
56,2.898996,0.045101,1.2961,3.487413,,6008.0,-1.449653,0.024971,1.1033,4.1924450141771015
57,2.898996,0.045907,1.3193,3.487413,,6009.0,-1.449653,0.025373,1.1211,4.014834295355952
58,2.898996,0.046712,1.3424,3.489583,,6010.0,-1.449653,0.025776,1.1389,4.100123549453347
59,2.899616,0.047517,1.3656,3.492994,,6011.0,-1.449653,0.026179,1.1567,4.0500503487011175
60,2.899616,0.048323,1.3887,3.492994,,6012.0,-1.449653,0.026581,1.1745,4.139963305256179
61,2.899926,0.049128,1.4119,3.494854,,6013.0,-1.449653,0.026984,1.1922,4.1653035598885095
62,2.899926,0.049934,1.435,3.496404,,6014.0,-1.449653,0.027387,1.21,4.130094993106237
63,2.899926,0.050739,1.4582,3.496404,,6015.0,-1.449653,0.027789,1.2278,4.008121319828603
64,2.899926,0.051545,1.4813,3.499194,,6016.0,-1.449653,0.028192,1.2456,4.192182765573248
65,2.899926,0.05235,1.5045,3.502294,,6017.0,-1.449653,0.028595,1.2634,4.016227215849656
66,2.899926,0.053156,1.5276,3.502294,,6018.0,-1.449653,0.028998,1.2812,4.00084456512572
67,2.899926,0.053962,1.5508,3.503224,,6019.0,-1.449653,0.0294,1.299,4.0496665948774915
68,2.899306,0.054767,1.5739,3.506634,,6020.0,-1.449653,0.029803,1.3168,4.049455295468685
69,2.898996,0.055572,1.597,3.506634,,6021.0,-1.449653,0.030206,1.3346,3.911606692726009
70,2.898996,0.056377,1.6202,3.509115,,6022.0,-1.450273,0.030608,1.3524,4.02826759849773
71,2.898996,0.057183,1.6433,3.510665,,6023.0,-1.450273,0.031011,1.3702,3.9814485618201525
72,2.898996,0.057988,1.6665,3.510665,,6024.0,-1.450273,0.031414,1.388,4.035811784078776
73,2.898996,0.058793,1.6896,3.513145,,6025.0,-1.450273,0.031817,1.4058,4.099167393295418
74,2.898996,0.059599,1.7128,3.515315,,6026.0,-1.450273,0.03222,1.4236,3.95632864424943
75,2.899616,0.060404,1.7359,3.515315,,6027.0,-1.450273,0.032623,1.4414,4.038058069218683
76,2.899616,0.061209,1.759,3.517485,,6028.0,-1.450273,0.033026,1.4592,4.114651244885647
77,2.898996,0.062015,1.7822,3.520895,,6029.0,-1.450273,0.033428,1.477,4.078678493987903
78,2.899926,0.06282,1.8053,3.520895,,6030.0,-1.450273,0.033831,1.4948,4.058392904974771
79,2.899926,0.063626,1.8285,3.521205,,6031.0,-1.449963,0.034234,1.5126,3.970037163118331
80,2.899926,0.064431,1.8516,3.522135,,6032.0,-1.449963,0.034637,1.5304,4.0077548518087545
81,2.899926,0.065237,1.8748,3.522135,,6033.0,-1.449963,0.03504,1.5482,4.037553768419475
82,2.899926,0.066042,1.8979,3.525546,,6034.0,-1.449963,0.035442,1.566,3.913868906793717
83,2.899926,0.066848,1.9211,3.526476,,6035.0,-1.449963,0.035845,1.5837,4.044405072265993
84,2.899616,0.067653,1.9442,3.526476,,6036.0,-1.449653,0.036248,1.6015,3.9138083720394548
85,2.899616,0.068459,1.9674,3.528646,,6037.0,-1.449653,0.03665,1.6193,4.003422026107725
86,2.898996,0.069264,1.9905,3.531126,,6038.0,-1.449653,0.037053,1.6371,4.170137122996834
87,2.898996,0.070069,2.0137,3.531126,,6039.0,-1.449653,0.037456,1.6549,4.039580488045695
88,2.898996,0.070875,2.0368,3.531436,,6040.0,-1.449653,0.037859,1.6727,3.7470730247749087
89,2.898996,0.07168,2.0599,3.532676,,6041.0,-1.449653,0.038261,1.6905,4.0716034116164534
90,2.898996,0.072485,2.0831,3.532676,,6042.0,-1.449653,0.038664,1.7083,3.9460978865475633
91,2.898996,0.07329,2.1062,3.535776,,6043.0,-1.449653,0.039067,1.7261,4.169680068843623
92,2.898996,0.074096,2.1294,3.537637,,6044.0,-1.449653,0.039469,1.7439,3.8925546658418115
93,2.898996,0.074901,2.1525,3.537637,,6045.0,-1.449653,0.039872,1.7617,4.0802341661013175
94,2.898996,0.075706,2.1757,3.538566,,6046.0,-1.449653,0.040275,1.7795,3.921549967861863
95,2.898996,0.076512,2.1988,3.540737,,6047.0,-1.449653,0.040677,1.7973,3.949374532753256
96,2.898996,0.077317,2.2219,3.543527,,6048.0,-1.449653,0.04108,1.815,4.116600956484255
97,2.898996,0.078122,2.2451,3.543527,,6049.0,-1.449653,0.041483,1.8328,4.0083104426639995
98,2.898996,0.078927,2.2682,3.544147,,6050.0,-1.449653,0.041885,1.8506,3.9349450228462968
99,2.898996,0.079733,2.2914,3.544767,,6051.0,-1.449653,0.042288,1.8684,3.8730436718859584
100,2.898996,0.080538,2.3145,3.544767,,6052.0,-1.449653,0.042691,1.8862,3.8294103391341654
101,2.899616,0.081343,2.3377,3.547557,,6053.0,-1.449653,0.043093,1.904,4.086897957536476
102,2.899616,0.082149,2.3608,3.549417,,6054.0,-1.449653,0.043496,1.9218,4.235339145477675
103,2.899616,0.082954,2.384,3.549417,,6055.0,-1.449653,0.043899,1.9396,4.107032213543365
104,2.899926,0.08376,2.4071,3.549727,,6056.0,-1.449653,0.044301,1.9574,3.9415770401089834
105,2.899926,0.084565,2.4303,3.550347,,6057.0,-1.449653,0.044704,1.9752,4.205230975855243
106,2.899926,0.085371,2.4534,3.550347,,6058.0,-1.449653,0.045107,1.993,4.17901464909012
107,2.899926,0.086176,2.4765,3.553447,,6059.0,-1.449653,0.045509,2.0108,4.163171773161113
108,2.899616,0.086982,2.4997,3.554067,,6060.0,-1.449963,0.045912,2.0285,4.081936267634828
109,2.899616,0.087787,2.5228,3.554067,,6061.0,-1.449963,0.046315,2.0463,4.025585026490166
110,2.899616,0.088593,2.546,3.554378,,6062.0,-1.449963,0.046718,2.0641,3.9377829398105493
111,2.899616,0.089398,2.5691,3.555928,,6063.0,-1.449653,0.04712,2.0819,4.015605042404581
112,2.899616,0.090204,2.5923,3.555928,,6064.0,-1.449653,0.047523,2.0997,4.046490470366996
113,2.899616,0.091009,2.6154,3.556238,,6065.0,-1.449653,0.047926,2.1175,4.120404285839816
114,2.899616,0.091815,2.6386,3.557788,,6066.0,-1.449653,0.048328,2.1353,4.031978936023135
115,2.899616,0.09262,2.6617,3.557788,,6067.0,-1.449653,0.048731,2.1531,3.853824098386266
116,2.899306,0.093425,2.6849,3.558098,,6068.0,-1.449653,0.049134,2.1709,4.080553214734541
117,2.899616,0.094231,2.708,3.558408,,6069.0,-1.449653,0.049537,2.1887,4.215908256522676
118,2.899616,0.095036,2.7312,3.558408,,6070.0,-1.449653,0.049939,2.2065,4.149843111227688
119,2.898996,0.095842,2.7543,3.560578,,6071.0,-1.449653,0.050342,2.2243,4.0472709179923605
120,2.899616,0.096647,2.7775,3.561198,,6072.0,-1.449653,0.050745,2.2421,4.024972631738825
121,2.899616,0.097452,2.8006,3.561198,,6073.0,-1.449653,0.051147,2.2598,4.002967223750009
122,2.899306,0.098258,2.8237,3.562438,,6074.0,-1.449653,0.05155,2.2776,4.096849801094782
123,2.899306,0.099063,2.8469,3.564298,,6075.0,-1.449653,0.051953,2.2954,4.043720328694566
124,2.899306,0.099869,2.87,3.564298,,6076.0,-1.449653,0.052355,2.3132,4.007577563713587
125,2.899306,0.100674,2.8932,3.566158,,6077.0,-1.449653,0.052758,2.331,3.9752433448868536
126,2.898996,0.101479,2.9163,3.566778,,6078.0,-1.449653,0.053161,2.3488,3.9875043387384492
127,2.898996,0.102284,2.9395,3.566778,,6079.0,-1.449653,0.053563,2.3666,3.9736138091946773
128,2.898996,0.10309,2.9626,3.567088,,6080.0,-1.449963,0.053966,2.3844,4.045516402688119
129,2.898996,0.103895,2.9857,3.567398,,6081.0,-1.449963,0.054369,2.4022,3.981891566350709
130,2.898996,0.1047,3.0089,3.567398,,6082.0,-1.449963,0.054772,2.42,4.141001009007796
131,2.898996,0.105506,3.032,3.568018,,6083.0,-1.449963,0.055174,2.4378,4.044403706766242
132,2.898996,0.106311,3.0552,3.569258,,6084.0,-1.449963,0.055577,2.4556,4.042758452666802
133,2.898996,0.107116,3.0783,3.569258,,6085.0,-1.449963,0.05598,2.4734,4.11490463461211
134,2.898996,0.107921,3.1015,3.569258,,6086.0,-1.449963,0.056383,2.4912,3.951305538001413
135,2.898996,0.108727,3.1246,3.569258,,6087.0,-1.449963,0.056785,2.509,4.277047998795847
136,2.898996,0.109532,3.1477,3.569258,,6088.0,-1.449963,0.057188,2.5268,3.89346953729245
137,2.898996,0.110337,3.1709,3.569258,,6089.0,-1.449963,0.057591,2.5446,4.013664369157666
