测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,3.479353,0.0,0.0,3.43874,,3996.0,-3.479043,0.0,0.0,4.003387202129571
4,3.479353,0.003866,0.1383,3.43874,,4006.0,-3.479043,0.009664,0.3584,4.005923266293129
5,3.479353,0.004832,0.1729,3.43874,,4007.0,-3.479043,0.01063,0.3943,4.190666196733611
6,3.479353,0.005799,0.2075,3.43874,,4008.0,-3.479043,0.011597,0.4301,4.183558617108851
7,3.479353,0.006765,0.2421,3.447421,,4009.0,-3.479043,0.012563,0.4659,4.043569262051186
8,3.479353,0.007732,0.2766,3.447421,,4010.0,-3.479043,0.01353,0.5018,4.03685218943134
9,3.479353,0.008698,0.3112,3.456411,,4011.0,-3.479043,0.014496,0.5376,4.0221557999744775
10,3.479353,0.009665,0.3458,3.464162,,4012.0,-3.479043,0.015462,0.5735,4.125167197493683
11,3.479353,0.010631,0.3804,3.464162,,4013.0,-3.479043,0.016429,0.6093,4.081212226938284
12,3.479353,0.011598,0.415,3.470672,,4014.0,-3.479043,0.017395,0.6452,3.9202746097400833
13,3.479353,0.012564,0.4495,3.470672,,4015.0,-3.479043,0.018362,0.681,4.004037954402628
14,3.479353,0.013531,0.4841,3.477493,,4016.0,-3.479043,0.019328,0.7168,4.281181708875166
15,3.479353,0.014497,0.5187,3.483073,,4017.0,-3.479043,0.020294,0.7527,3.9915263274793937
16,3.479353,0.015464,0.5533,3.483073,,4018.0,-3.479043,0.021261,0.7885,3.926399508380011
17,3.479353,0.01643,0.5878,3.488963,,4019.0,-3.479043,0.022227,0.8244,4.102873981058826
18,3.479353,0.017397,0.6224,3.494854,,4020.0,-3.479043,0.023194,0.8602,4.208120205985244
19,3.479353,0.018363,0.657,3.494854,,4021.0,-3.479043,0.02416,0.8961,3.883905702047886
20,3.479353,0.01933,0.6916,3.500744,,4022.0,-3.479043,0.025126,0.9319,3.9722518303672154
21,3.479353,0.020296,0.7262,3.505704,,4023.0,-3.479043,0.026093,0.9677,4.083803510104452
22,3.479353,0.021263,0.7607,3.505704,,4024.0,-3.479043,0.027059,1.0036,3.930185775806575
23,3.479973,0.022229,0.7953,3.510045,,4025.0,-3.479043,0.028026,1.0394,3.986854899093162
24,3.479973,0.023196,0.8299,3.510045,,4026.0,-3.479043,0.028992,1.0753,3.925120864732943
25,3.479973,0.024163,0.8645,3.515625,,4027.0,-3.479043,0.029958,1.1111,4.036216771312065
26,3.479973,0.025129,0.8991,3.515625,,4028.0,-3.479043,0.030925,1.147,3.9432981450748814
27,3.479353,0.026096,0.9337,3.521515,,4029.0,-3.479043,0.031891,1.1828,4.06120400701845
28,3.479353,0.027062,0.9682,3.521515,,4030.0,-3.479043,0.032858,1.2186,3.8005556438399366
29,3.479043,0.028029,1.0028,3.527716,,4031.0,-3.479043,0.033824,1.2545,3.868605722768971
30,3.479043,0.028995,1.0374,3.527716,,4032.0,-3.479043,0.03479,1.2903,4.03139473392571
31,3.479043,0.029962,1.072,3.532986,,4033.0,-3.479043,0.035757,1.3262,3.8938808041263275
32,3.479043,0.030928,1.1065,3.532986,,4034.0,-3.479043,0.036723,1.362,3.947291863836997
33,3.479043,0.031894,1.1411,3.538256,,4035.0,-3.479043,0.03769,1.3978,3.922181601969569
34,3.479043,0.032861,1.1757,3.538256,,4036.0,-3.479043,0.038656,1.4337,4.035548779622378
35,3.479043,0.033827,1.2103,3.542597,,4037.0,-3.479043,0.039622,1.4695,4.062911364261774
36,3.479353,0.034794,1.2449,3.546627,,4038.0,-3.479043,0.040589,1.5054,4.090493140711988
37,3.479353,0.03576,1.2794,3.546627,,4039.0,-3.479043,0.041555,1.5412,4.081572810699295
38,3.479353,0.036727,1.314,3.551277,,4040.0,-3.479043,0.042522,1.5771,3.850396648333334
39,3.479353,0.037693,1.3486,3.551277,,4041.0,-3.479043,0.043488,1.6129,3.795974773734543
40,3.479353,0.03866,1.3832,3.551277,,4042.0,-3.479043,0.044454,1.6487,3.9320794364931024
41,3.479353,0.039626,1.4178,3.557168,,4043.0,-3.479043,0.045421,1.6846,4.024834147823019
42,3.479353,0.040593,1.4523,3.557168,,4044.0,-3.479043,0.046387,1.7204,4.016544936975002
43,3.479043,0.041559,1.4869,3.560268,,4045.0,-3.479043,0.047354,1.7563,4.103937644225187
44,3.479043,0.042525,1.5215,3.560268,,4046.0,-3.479043,0.04832,1.7921,3.909701683931733
45,3.479043,0.043492,1.5561,3.565538,,4047.0,-3.479043,0.049286,1.828,3.9835286645550863
46,3.479043,0.044458,1.5906,3.565538,,4048.0,-3.479043,0.050253,1.8638,3.8461840379304353
47,3.479353,0.045425,1.6252,3.569568,,4049.0,-3.479043,0.051219,1.8996,3.7279337005618918
48,3.479353,0.046391,1.6598,3.569568,,4050.0,-3.479043,0.052186,1.9355,3.97318261387448
49,3.479353,0.047358,1.6944,3.569568,,4051.0,-3.479043,0.053152,1.9713,4.069265841371557
50,3.479353,0.048324,1.729,3.574219,,4052.0,-3.479043,0.054118,2.0072,4.02584697185642
51,3.479353,0.049291,1.7635,3.574219,,4053.0,-3.479043,0.055085,2.043,3.971035105842975
